date,portfolio_nav,cash,invested_cost,market_value,n_positions,total_layers,free_slots,cash_available_for_new_entry,candidate_count,new_entry_candidate_count,add_candidate_count,executed_new_entries,executed_adds,blocked_by_K,blocked_by_cash,blocked_by_held,blocked_by_lot,blocked_by_execution,released_capital_today,new_capital_committed_today
2023-08-18,1383147.7700833636,4638.770083363557,1599231.5871381797,1378509.0,3,9,0,4638.770083363557,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-08-21,1343031.7700833636,4638.770083363557,1599231.5871381797,1338393.0,3,9,0,4638.770083363557,4,4,0,0,0,4,0,0,0,0,0.0,0.0
2023-08-22,1336185.7700833636,4638.770083363557,1599231.5871381797,1331547.0,3,9,0,4638.770083363557,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-08-23,1298178.7700833636,4638.770083363557,1599231.5871381797,1293540.0,3,9,0,4638.770083363557,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-08-24,1325391.7700833636,4638.770083363557,1599231.5871381797,1320753.0,3,9,0,4638.770083363557,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-25,1308621.7700833636,4638.770083363557,1599231.5871381797,1303983.0,3,9,0,4638.770083363557,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-08-28,1348320.7012861636,614094.7012861636,1003157.3241139399,734226.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,609919.47,0.0
2023-08-29,1375884.7012861636,614094.7012861636,1003157.3241139399,761790.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-30,1371612.7012861636,614094.7012861636,1003157.3241139399,757518.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-31,1356723.7012861636,614094.7012861636,1003157.3241139399,742629.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-01,1350264.7012861636,614094.7012861636,1003157.3241139399,736170.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-04,1366392.7012861636,614094.7012861636,1003157.3241139399,752298.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-05,1359216.7012861636,614094.7012861636,1003157.3241139399,745122.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-06,1350522.7012861636,614094.7012861636,1003157.3241139399,736428.0,2,6,1,614094.7012861636,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-07,1330644.7012861636,614094.7012861636,1003157.3241139399,716550.0,2,6,1,614094.7012861636,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-08,1326666.6108971636,416195.6108971637,1201056.41450294,910471.0,3,7,0,416195.6108971637,1,1,0,1,0,1,0,0,0,0,0.0,197847.65
2023-09-11,1339148.6108971636,416195.6108971637,1201056.41450294,922953.0,3,7,0,416195.6108971637,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-09-12,1344858.6108971636,416195.6108971637,1201056.41450294,928663.0,3,7,0,416195.6108971637,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-09-13,1321774.6108971636,416195.6108971637,1201056.41450294,905579.0,3,7,0,416195.6108971637,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-09-14,1307574.6108971636,416195.6108971637,1201056.41450294,891379.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-15,1301867.6108971636,416195.6108971637,1201056.41450294,885672.0,3,7,0,416195.6108971637,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-09-18,1320671.6108971636,416195.6108971637,1201056.41450294,904476.0,3,7,0,416195.6108971637,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-09-19,1302248.6108971636,416195.6108971637,1201056.41450294,886053.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-20,1287646.6108971636,416195.6108971637,1201056.41450294,871451.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-21,1279572.6108971636,416195.6108971637,1201056.41450294,863377.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-22,1304090.6108971636,416195.6108971637,1201056.41450294,887895.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-25,1293708.6108971636,416195.6108971637,1201056.41450294,877513.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-26,1283128.6108971636,416195.6108971637,1201056.41450294,866933.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-27,1299385.6108971636,416195.6108971637,1201056.41450294,883190.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-09-28,1294451.6108971636,416195.6108971637,1201056.41450294,878256.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-09,1303935.6108971636,416195.6108971637,1201056.41450294,887740.0,3,7,0,416195.6108971637,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-10,1299312.2703709137,432291.27037091367,1183759.9675901998,867021.0,2,6,1,432291.27037091367,0,0,0,0,0,0,0,0,0,0,16108.88,0.0
2023-10-11,1304123.0398162736,643505.0398162736,985860.8772011999,660618.0,1,5,2,643505.0398162736,0,0,0,0,0,0,0,0,0,0,211374.41,0.0
2023-10-12,1332935.0398162736,643505.0398162736,985860.8772011999,689430.0,1,5,2,643505.0398162736,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-13,1309268.0398162736,643505.0398162736,985860.8772011999,665763.0,1,5,2,643505.0398162736,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-16,1290034.3708107937,468186.37081079365,1161179.54620668,821848.0,2,8,1,468186.37081079365,2,2,0,1,0,0,0,1,0,0,0.0,175273.1
2023-10-17,1296102.5799781936,282442.5799781937,1346923.3370392798,1013660.0,3,11,0,282442.5799781937,0,0,0,1,0,0,0,0,0,0,0.0,185695.51
2023-10-18,1289339.9664893937,110345.9664893937,1519019.9505280796,1178994.0,3,11,0,110345.9664893937,0,0,1,0,1,0,0,0,0,0,0.0,172051.88
2023-10-19,1251145.9664893937,110345.9664893937,1519019.9505280796,1140800.0,3,11,0,110345.9664893937,2,2,0,0,0,1,0,1,0,0,0.0,0.0
2023-10-20,1264352.9664893937,110345.9664893937,1519019.9505280796,1154007.0,3,11,0,110345.9664893937,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-10-23,1245855.9664893937,110345.9664893937,1519019.9505280796,1135510.0,3,11,0,110345.9664893937,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-10-24,1238782.9664893937,110345.9664893937,1519019.9505280796,1128437.0,3,11,0,110345.9664893937,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-10-25,1245105.9664893937,110345.9664893937,1519019.9505280796,1134760.0,3,11,0,110345.9664893937,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-26,1280686.9664893937,110345.9664893937,1519019.9505280796,1170341.0,3,11,0,110345.9664893937,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-27,1314692.9664893937,110345.9664893937,1519019.9505280796,1204347.0,3,11,0,110345.9664893937,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-30,1323260.9664893937,110345.9664893937,1519019.9505280796,1212915.0,3,11,0,110345.9664893937,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-10-31,1315235.9664893937,110345.9664893937,1519019.9505280796,1204890.0,3,11,0,110345.9664893937,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-01,1324109.9664893937,110345.9664893937,1519019.9505280796,1213764.0,3,11,0,110345.9664893937,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-02,1308611.9664893937,110345.9664893937,1519019.9505280796,1198266.0,3,11,0,110345.9664893937,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-11-03,1326678.9664893937,110345.9664893937,1519019.9505280796,1216333.0,3,11,0,110345.9664893937,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-06,1374037.9053536737,814557.9053536737,533159.0733268799,559480.0,2,6,1,814557.9053536737,0,0,0,0,0,0,0,0,0,0,704747.55,0.0
2023-11-07,1364031.9053536737,814557.9053536737,533159.0733268799,549474.0,2,6,1,814557.9053536737,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-08,1366065.9053536737,814557.9053536737,533159.0733268799,551508.0,2,6,1,814557.9053536737,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-09,1364829.9053536737,814557.9053536737,533159.0733268799,550272.0,2,6,1,814557.9053536737,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-10,1355977.205645274,616969.2056452738,730747.7730352798,739008.0,3,9,0,616969.2056452738,1,1,0,1,0,0,0,1,0,0,0.0,197537.34
2023-11-13,1352613.205645274,616969.2056452738,730747.7730352798,735644.0,3,9,0,616969.2056452738,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-14,1349738.5349554738,420992.53495547385,926724.4437250798,928746.0,3,9,0,420992.53495547385,0,0,1,0,1,0,0,0,0,0,0.0,195925.73
2023-11-15,1358970.5349554738,420992.53495547385,926724.4437250798,937978.0,3,9,0,420992.53495547385,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-16,1348556.5349554738,420992.53495547385,926724.4437250798,927564.0,3,9,0,420992.53495547385,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-17,1344878.5349554738,420992.53495547385,926724.4437250798,923886.0,3,9,0,420992.53495547385,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-20,1348564.5349554738,420992.53495547385,926724.4437250798,927572.0,3,9,0,420992.53495547385,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-21,1355846.5349554738,420992.53495547385,926724.4437250798,934854.0,3,9,0,420992.53495547385,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-22,1347410.5349554738,420992.53495547385,926724.4437250798,926418.0,3,9,0,420992.53495547385,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-23,1351952.5349554738,420992.53495547385,926724.4437250798,930960.0,3,9,0,420992.53495547385,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-11-24,1344140.5349554738,420992.53495547385,926724.4437250798,923148.0,3,9,0,420992.53495547385,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-11-27,1329312.5349554738,420992.53495547385,926724.4437250798,908320.0,3,9,0,420992.53495547385,2,2,0,0,0,1,0,1,0,0,0.0,0.0
2023-11-28,1331927.824746894,233723.8247468939,1113993.1539336597,1098204.0,3,9,0,233723.8247468939,0,0,1,0,1,0,0,0,0,0,0.0,187220.03
2023-11-29,1313950.824746894,233723.8247468939,1113993.1539336597,1080227.0,3,9,0,233723.8247468939,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-11-30,1318083.824746894,233723.8247468939,1113993.1539336597,1084360.0,3,9,0,233723.8247468939,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-12-01,1310713.824746894,233723.8247468939,1113993.1539336597,1076990.0,3,9,0,233723.8247468939,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-04,1294826.824746894,233723.8247468939,1113993.1539336597,1061103.0,3,9,0,233723.8247468939,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-05,1272700.824746894,233723.8247468939,1113993.1539336597,1038977.0,3,9,0,233723.8247468939,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-12-06,1279840.578693514,3921.578693513926,1343795.3999870396,1275919.0,3,9,0,3921.578693513926,1,1,2,0,2,0,0,1,0,0,0.0,229742.51
2023-12-07,1280288.578693514,3921.578693513926,1343795.3999870396,1276367.0,3,9,0,3921.578693513926,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-12-08,1278269.578693514,3921.578693513926,1343795.3999870396,1274348.0,3,9,0,3921.578693513926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-11,1284276.578693514,3921.578693513926,1343795.3999870396,1280355.0,3,9,0,3921.578693513926,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-12-12,1286294.578693514,3921.578693513926,1343795.3999870396,1282373.0,3,9,0,3921.578693513926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-13,1252679.578693514,3921.578693513926,1343795.3999870396,1248758.0,3,9,0,3921.578693513926,3,3,0,0,0,2,0,1,0,0,0.0,0.0
2023-12-14,1237704.578693514,3921.578693513926,1343795.3999870396,1233783.0,3,9,0,3921.578693513926,3,3,0,0,0,2,0,1,0,0,0.0,0.0
2023-12-15,1237974.578693514,3921.578693513926,1343795.3999870396,1234053.0,3,9,0,3921.578693513926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-18,1224285.578693514,3921.578693513926,1343795.3999870396,1220364.0,3,9,0,3921.578693513926,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-12-19,1233518.578693514,3921.578693513926,1343795.3999870396,1229597.0,3,9,0,3921.578693513926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-20,1222018.578693514,3921.578693513926,1343795.3999870396,1218097.0,3,9,0,3921.578693513926,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-12-21,1244300.578693514,3921.578693513926,1343795.3999870396,1240379.0,3,9,0,3921.578693513926,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-12-22,1251695.578693514,3921.578693513926,1343795.3999870396,1247774.0,3,9,0,3921.578693513926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-25,1255581.578693514,3921.578693513926,1343795.3999870396,1251660.0,3,9,0,3921.578693513926,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-12-26,1251164.578693514,3921.578693513926,1343795.3999870396,1247243.0,3,9,0,3921.578693513926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-27,1245432.578693514,3921.578693513926,1343795.3999870396,1241511.0,3,9,0,3921.578693513926,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-12-28,1294479.578693514,3921.578693513926,1343795.3999870396,1290558.0,3,9,0,3921.578693513926,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-12-29,1298439.3479015538,524383.347901554,825902.5418443799,774056.0,2,6,1,524383.347901554,0,0,0,0,0,0,0,0,0,0,520857.62,0.0
2024-01-02,1276055.3479015538,524383.347901554,825902.5418443799,751672.0,2,6,1,524383.347901554,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-03,1273143.3479015538,524383.347901554,825902.5418443799,748760.0,2,6,1,524383.347901554,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-04,1251904.068473554,326334.068473554,1023951.8212723798,925570.0,3,8,0,326334.068473554,1,1,0,1,0,1,0,0,0,0,0.0,197997.8
2024-01-05,1248527.068473554,326334.068473554,1023951.8212723798,922193.0,3,8,0,326334.068473554,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-01-08,1232660.1381701939,130151.138170194,1220134.7515757398,1102509.0,3,8,0,130151.138170194,2,2,1,0,1,2,0,0,0,0,0.0,196131.94
2024-01-09,1230591.1381701939,130151.138170194,1220134.7515757398,1100440.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-10,1221571.1381701939,130151.138170194,1220134.7515757398,1091420.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-11,1250182.1381701939,130151.138170194,1220134.7515757398,1120031.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-12,1239581.1381701939,130151.138170194,1220134.7515757398,1109430.0,3,8,0,130151.138170194,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-01-15,1232012.1381701939,130151.138170194,1220134.7515757398,1101861.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-16,1249366.1381701939,130151.138170194,1220134.7515757398,1119215.0,3,8,0,130151.138170194,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-01-17,1224854.1381701939,130151.138170194,1220134.7515757398,1094703.0,3,8,0,130151.138170194,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2024-01-18,1248213.1381701939,130151.138170194,1220134.7515757398,1118062.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-19,1244771.1381701939,130151.138170194,1220134.7515757398,1114620.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-22,1239305.1381701939,130151.138170194,1220134.7515757398,1109154.0,3,8,0,130151.138170194,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-01-23,1270348.1381701939,130151.138170194,1220134.7515757398,1140197.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-24,1280838.1381701939,130151.138170194,1220134.7515757398,1150687.0,3,8,0,130151.138170194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-25,1291349.0655491939,565409.065549194,767244.71077254,725940.0,2,5,1,565409.065549194,0,0,0,0,0,0,0,0,0,0,435588.98,0.0
2024-01-26,1273705.0655491939,565409.065549194,767244.71077254,708296.0,2,5,1,565409.065549194,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-01-29,1254005.0655491939,565409.065549194,767244.71077254,688596.0,2,5,1,565409.065549194,2,2,0,0,0,0,0,1,0,0,0.0,0.0
2024-01-30,1240644.341762234,177124.34176223405,1155529.4345594998,1063520.0,3,7,0,177124.34176223405,4,4,1,1,1,3,0,1,0,0,0.0,388183.8
2024-01-31,1243120.341762234,177124.34176223405,1155529.4345594998,1065996.0,3,7,0,177124.34176223405,3,3,0,0,0,2,0,1,0,0,0.0,0.0
2024-02-01,1265459.004818954,1275.0048189540394,1331378.7715027798,1264184.0,3,7,0,1275.0048189540394,0,0,1,0,1,0,0,0,0,0,0.0,175803.63
2024-02-02,1231265.004818954,1275.0048189540394,1331378.7715027798,1229990.0,3,7,0,1275.0048189540394,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2024-02-05,1234307.004818954,1275.0048189540394,1331378.7715027798,1233032.0,3,7,0,1275.0048189540394,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-02-06,1299277.004818954,1275.0048189540394,1331378.7715027798,1298002.0,3,7,0,1275.0048189540394,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-07,1314345.004818954,1275.0048189540394,1331378.7715027798,1313070.0,3,7,0,1275.0048189540394,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-08,1346892.290223674,962902.2902236739,374745.68255123997,383990.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,962358.6799999999,0.0
2024-02-19,1346512.290223674,962902.2902236739,374745.68255123997,383610.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-20,1342522.290223674,962902.2902236739,374745.68255123997,379620.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-21,1350502.290223674,962902.2902236739,374745.68255123997,387600.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-22,1354682.290223674,962902.2902236739,374745.68255123997,391780.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-23,1359622.290223674,962902.2902236739,374745.68255123997,396720.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-26,1355822.290223674,962902.2902236739,374745.68255123997,392920.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-27,1361902.290223674,962902.2902236739,374745.68255123997,399000.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-28,1354682.290223674,962902.2902236739,374745.68255123997,391780.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-02-29,1366462.290223674,962902.2902236739,374745.68255123997,403559.99999999994,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-01,1373302.290223674,962902.2902236739,374745.68255123997,410400.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-04,1371972.290223674,962902.2902236739,374745.68255123997,409070.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-05,1362282.290223674,962902.2902236739,374745.68255123997,399380.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-06,1370072.290223674,962902.2902236739,374745.68255123997,407170.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-07,1358102.290223674,962902.2902236739,374745.68255123997,395200.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-08,1371972.290223674,962902.2902236739,374745.68255123997,409070.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-11,1383942.290223674,962902.2902236739,374745.68255123997,421040.0,1,2,2,962902.2902236739,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-12,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,424984.59,0.0
2024-03-13,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-14,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-15,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-18,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-19,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-20,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-21,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-22,1387563.891935274,1387563.891935274,0.0,0.0,0,0,3,1387563.891935274,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-25,1387265.102101974,1189109.102101974,198454.7898333,198156.0,1,2,2,1189109.102101974,0,0,0,1,0,0,0,0,0,0,0.0,198403.2
2024-03-26,1389519.102101974,1189109.102101974,198454.7898333,200410.0,1,2,2,1189109.102101974,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-27,1388294.102101974,1189109.102101974,198454.7898333,199185.0,1,2,2,1189109.102101974,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2024-03-28,1394833.738850374,990198.738850374,397365.15308489994,404635.0,2,4,1,990198.738850374,0,0,0,1,0,0,0,0,0,0,0.0,198858.66
2024-03-29,1390717.738850374,990198.738850374,397365.15308489994,400519.0,2,4,1,990198.738850374,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2024-04-01,1397853.630171294,791490.6301712941,596073.2617639799,606363.0,3,7,0,791490.6301712941,0,0,0,1,0,0,0,0,0,0,0.0,198656.46
2024-04-02,1380454.630171294,791490.6301712941,596073.2617639799,588964.0,3,7,0,791490.6301712941,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-04-03,1373740.287762914,594980.2877629141,792583.6041723599,778760.0,3,7,0,594980.2877629141,0,0,1,0,1,0,0,0,0,0,0.0,196459.26
2024-04-08,1361138.287762914,594980.2877629141,792583.6041723599,766158.0,3,7,0,594980.2877629141,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-04-09,1321205.287762914,594980.2877629141,792583.6041723599,726225.0,3,7,0,594980.2877629141,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-04-10,1282411.287762914,594980.2877629141,792583.6041723599,687431.0,3,7,0,594980.2877629141,3,3,0,0,0,2,0,1,0,0,0.0,0.0
2024-04-11,1267369.1929793141,397872.19297931413,989691.6989559599,869497.0,3,7,0,397872.19297931413,1,1,1,0,1,1,0,0,0,0,0.0,197056.86
2024-04-12,1257976.1929793141,397872.19297931413,989691.6989559599,860104.0,3,7,0,397872.19297931413,2,2,0,0,0,1,0,1,0,0,0.0,0.0
2024-04-15,1240963.607340754,201168.60734075413,1186395.2845945198,1039795.0,3,7,0,201168.60734075413,0,0,1,0,1,0,0,0,0,0,0.0,196652.46
2024-04-16,1219518.607340754,201168.60734075413,1186395.2845945198,1018350.0,3,7,0,201168.60734075413,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-04-17,1278449.607340754,201168.60734075413,1186395.2845945198,1077281.0,3,7,0,201168.60734075413,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-04-18,1232618.607340754,201168.60734075413,1186395.2845945198,1031450.0,3,7,0,201168.60734075413,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-04-19,1177641.607340754,201168.60734075413,1186395.2845945198,976473.0,3,7,0,201168.60734075413,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-04-22,1133647.607340754,201168.60734075413,1186395.2845945198,932479.0,3,7,0,201168.60734075413,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-04-23,1127953.607340754,201168.60734075413,1186395.2845945198,926785.0,3,7,0,201168.60734075413,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-04-24,1179710.607340754,201168.60734075413,1186395.2845945198,978542.0,3,7,0,201168.60734075413,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-04-25,1200367.607340754,201168.60734075413,1186395.2845945198,999199.0,3,7,0,201168.60734075413,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-04-26,1255127.607340754,201168.60734075413,1186395.2845945198,1053959.0,3,7,0,201168.60734075413,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2024-04-29,1255025.763452874,628352.763452874,791236.9091226598,626673.0,2,5,1,628352.763452874,0,0,0,0,0,0,0,0,0,0,427509.06,0.0
2024-04-30,1233332.763452874,628352.763452874,791236.9091226598,604980.0,2,5,1,628352.763452874,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-05-06,1227095.763452874,628352.763452874,791236.9091226598,598743.0,2,5,1,628352.763452874,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2024-05-07,1218162.179655774,429267.17965577403,990322.4929197598,788895.0,3,7,0,429267.17965577403,2,2,0,1,0,1,0,1,0,0,0.0,199033.83
2024-05-08,1205053.179655774,429267.17965577403,990322.4929197598,775786.0,3,7,0,429267.17965577403,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-05-09,1215797.179655774,429267.17965577403,990322.4929197598,786530.0,3,7,0,429267.17965577403,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-05-10,1188929.179655774,429267.17965577403,990322.4929197598,759662.0,3,7,0,429267.17965577403,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-05-13,1168154.179655774,429267.17965577403,990322.4929197598,738887.0,3,7,0,429267.17965577403,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2024-05-14,1209868.179655774,429267.17965577403,990322.4929197598,780601.0,3,7,0,429267.17965577403,0,0,0,0,0,0,0,0,0,0,0.0,0.0
