date,equity,cash,stock_val,etf_val,etf_shares,holding
2026-01-12,3042412.99,18968.99,180840.0,2842604.0,1229500,300750.SZ
2026-01-13,3046553.82,24122.14,359000.0,2663431.68,1154400,300750.SZ
2026-01-14,3038851.65,26527.65,530970.0,2481354.0,1081200,300750.SZ
2026-01-15,3053210.73,26580.41,707500.0,2319130.32,1008800,300750.SZ
2026-01-16,3060485.11,27335.85,880800.0,2152349.26,936700,300750.SZ
2026-01-19,3050998.41,27335.85,872250.0,2151412.56,936700,300750.SZ
2026-01-20,3007037.45,27335.85,874000.0,2105701.6,936700,300750.SZ
2026-01-21,3032197.66,27335.85,874525.0,2130336.81,936700,300750.SZ
2026-01-22,3034068.75,27335.85,864500.0,2142232.9,936700,300750.SZ
2026-01-23,3035101.68,27335.85,867500.0,2140265.83,936700,300750.SZ
2026-01-26,3030969.64,27335.85,855125.0,2148508.79,936700,300750.SZ
2026-01-27,3033055.95,27335.85,848500.0,2157220.1,936700,300750.SZ
2026-01-28,3031158.83,27335.85,849975.0,2153847.98,936700,300750.SZ
2026-01-29,3033286.07,27335.85,854725.0,2151225.22,936700,300750.SZ
2026-01-30,3041383.97,27335.85,875000.0,2139048.12,936700,300750.SZ
2026-02-02,3050917.4,27335.85,872450.0,2151131.55,936700,300750.SZ
2026-02-03,3027166.65,27335.85,869775.0,2130055.8,936700,300750.SZ
2026-02-04,3057321.2,27335.85,912575.0,2117410.35,936700,300750.SZ
2026-02-05,3026992.64,27335.85,907350.0,2092306.79,936700,300750.SZ
2026-02-06,3061852.5,4829.56,0.0,3057022.94,1341800,
2026-02-09,3073391.98,4829.56,0.0,3068562.42,1341800,
2026-02-10,3060644.88,4829.56,0.0,3055815.32,1341800,
2026-02-11,3059571.44,4829.56,0.0,3054741.88,1341800,
2026-02-12,3011803.36,4829.56,0.0,3006973.8,1341800,
2026-02-13,3010998.28,4829.56,0.0,3006168.72,1341800,
2026-02-24,3035821.58,4829.56,0.0,3030992.02,1341800,
2026-02-25,3057156.2,4829.56,0.0,3052326.64,1341800,
2026-02-26,3036358.3,4829.56,0.0,3031528.74,1341800,
2026-02-27,3022671.94,4829.56,0.0,3017842.38,1341800,
2026-03-02,3023074.48,4829.56,0.0,3018244.92,1341800,
2026-03-03,2988590.22,4829.56,0.0,2983760.66,1341800,
2026-03-04,3013279.34,4829.56,0.0,3008449.78,1341800,
2026-03-05,2991542.18,4829.56,0.0,2986712.62,1341800,
2026-03-06,2952093.26,4829.56,0.0,2947263.7,1341800,
2026-03-09,2982686.3,4829.56,0.0,2977856.74,1341800,
2026-03-10,2969268.3,4829.56,0.0,2964438.74,1341800,
2026-03-11,2964035.28,4829.56,0.0,2959205.72,1341800,
2026-03-12,2920695.14,4829.56,0.0,2915865.58,1341800,
2026-03-13,2905130.26,4829.56,0.0,2900300.7,1341800,
2026-03-16,2945027.75,5837.87,198075.0,2741114.88,1254400,601899.SH
2026-03-17,2949269.63,5837.87,198930.0,2744501.76,1254400,601899.SH
2026-03-18,2909493.71,5837.87,199044.0,2704611.84,1254400,601899.SH
2026-03-19,2899397.13,6699.38,381376.0,2511321.75,1166700,601899.SH
2026-03-20,2861782.71,4450.83,572865.0,2284466.88,1078800,601899.SH
2026-03-23,2874118.05,5221.34,752268.0,2116628.71,985900,601899.SH
2026-03-24,2902435.02,5221.34,792120.0,2105093.68,985900,601899.SH
2026-03-25,2938272.38,5221.34,817704.0,2115347.04,985900,601899.SH
2026-03-26,2878039.22,5221.34,789414.0,2083403.88,985900,601899.SH
2026-03-27,2854852.52,5221.34,798762.0,2050869.18,985900,601899.SH
2026-03-30,2857450.43,5221.34,806388.0,2045841.09,985900,601899.SH
2026-03-31,2914536.89,5221.34,804912.0,2104403.55,985900,601899.SH
2026-04-01,2959179.53,5221.34,840090.0,2113868.19,985900,601899.SH
2026-04-02,2931475.37,5221.34,814752.0,2111502.03,985900,601899.SH
2026-04-03,2927788.22,5221.34,809586.0,2112980.88,985900,601899.SH
2026-04-07,2924164.14,5221.34,797286.0,2121656.8,985900,601899.SH
2026-04-08,3025951.93,5221.34,851652.0,2169078.59,985900,601899.SH
2026-04-09,3020760.86,5221.34,833940.0,2181599.52,985900,601899.SH
2026-04-10,3014803.29,5221.34,830250.0,2179331.95,985900,601899.SH
2026-04-13,3034969.22,5221.34,828036.0,2201711.88,985900,601899.SH
2026-04-14,3086970.59,5221.34,856080.0,2225669.25,985900,601899.SH
2026-04-15,3098494.21,4816.01,0.0,3093678.2,1359500,
2026-04-16,3108282.61,4816.01,0.0,3103466.6,1359500,
2026-04-17,3146348.61,4816.01,0.0,3141532.6,1359500,
2026-04-20,3140094.91,4816.01,0.0,3135278.9,1359500,
2026-04-21,3118478.86,4816.01,0.0,3113662.85,1359500,
2026-04-22,3153825.86,4816.01,0.0,3149009.85,1359500,
2026-04-23,3141726.31,4816.01,0.0,3136910.3,1359500,
2026-04-24,3168508.46,4816.01,0.0,3163692.45,1359500,
2026-04-27,3168100.61,4816.01,0.0,3163284.6,1359500,
2026-04-28,3152738.26,4816.01,0.0,3147922.25,1359500,
2026-04-29,3152466.36,4816.01,0.0,3147650.35,1359500,
2026-04-30,3185638.16,4816.01,0.0,3180822.15,1359500,
2026-05-06,3251573.91,4816.01,0.0,3246757.9,1359500,
2026-05-07,3235803.71,4816.01,0.0,3230987.7,1359500,
2026-05-08,3264217.26,4816.01,0.0,3259401.25,1359500,
2026-05-11,3268703.61,4816.01,0.0,3263887.6,1359500,
2026-05-12,3261362.31,4816.01,0.0,3256546.3,1359500,
2026-05-13,3280939.11,4816.01,0.0,3276123.1,1359500,
2026-05-14,3304866.31,4816.01,0.0,3300050.3,1359500,
2026-05-15,3265304.86,4816.01,0.0,3260488.85,1359500,
2026-05-18,3263265.61,4816.01,0.0,3258449.6,1359500,
2026-05-19,3238794.61,4816.01,0.0,3233978.6,1359500,
2026-05-20,3274957.31,4816.01,0.0,3270141.3,1359500,
2026-05-21,3278492.01,4816.01,0.0,3273676.0,1359500,
2026-05-22,3291679.16,4816.01,0.0,3286863.15,1359500,
2026-05-25,3288960.16,4816.01,0.0,3284144.15,1359500,
2026-05-26,3307585.31,4816.01,0.0,3302769.3,1359500,
2026-05-27,3308536.96,4816.01,0.0,3303720.95,1359500,
2026-05-28,3324850.96,4816.01,0.0,3320034.95,1359500,
2026-05-29,3329065.41,4816.01,0.0,3324249.4,1359500,
2026-06-01,3337902.16,4816.01,0.0,3333086.15,1359500,
2026-06-02,3343340.16,4816.01,0.0,3338524.15,1359500,
2026-06-03,3318597.26,4816.01,0.0,3313781.25,1359500,
2026-06-04,3332872.01,4816.01,0.0,3328056.0,1359500,
2026-06-05,3242465.26,4816.01,0.0,3237649.25,1359500,
2026-06-08,3254021.01,4816.01,0.0,3249205.0,1359500,
2026-06-09,3242873.11,4816.01,0.0,3238057.1,1359500,
2026-06-10,3189852.61,4816.01,0.0,3185036.6,1359500,
2026-06-11,3245864.01,4816.01,0.0,3241048.0,1359500,
2026-06-12,3260546.61,4816.01,0.0,3255730.6,1359500,
2026-06-15,3314246.86,4816.01,0.0,3309430.85,1359500,
2026-06-16,3296029.56,4816.01,0.0,3291213.55,1359500,
2026-06-17,3254564.81,4816.01,0.0,3249748.8,1359500,
2026-06-18,3292358.91,4816.01,0.0,3287542.9,1359500,
2026-06-22,3281211.01,4816.01,0.0,3276395.0,1359500,
2026-06-23,3234580.16,4816.01,0.0,3229764.15,1359500,
2026-06-24,3232676.86,4816.01,0.0,3227860.85,1359500,
2026-06-25,3232812.81,4816.01,0.0,3227996.8,1359500,
2026-06-26,3228734.31,4816.01,0.0,3223918.3,1359500,
2026-06-29,3267480.06,4816.01,0.0,3262664.05,1359500,
2026-06-30,3289911.81,4816.01,0.0,3285095.8,1359500,
2026-07-01,3280667.21,4816.01,0.0,3275851.2,1359500,
2026-07-02,3280667.21,4816.01,0.0,3275851.2,1359500,
2026-07-03,3278627.96,4816.01,0.0,3273811.95,1359500,
2026-07-06,3310115.21,9257.93,194580.0,3106277.28,1280200,600487.SH
2026-07-07,3295589.79,9678.79,380183.0,2905728.0,1203200,600487.SH
2026-07-08,3277433.09,11413.01,554112.0,2711908.08,1125600,600487.SH
2026-07-09,3320464.13,11413.01,576432.0,2732619.12,1125600,600487.SH
2026-07-10,3313912.85,11413.01,560088.0,2742411.84,1125600,600487.SH
2026-07-13,3235159.73,11413.01,504072.0,2719674.72,1125600,600487.SH
2026-07-14,3277879.73,11413.01,535536.0,2730930.72,1125600,600487.SH
2026-07-15,3261107.57,11413.01,511560.0,2738134.56,1125600,600487.SH
2026-07-16,3202510.13,11413.01,466920.0,2724177.12,1125600,600487.SH
2026-07-17,3129321.41,11413.01,420408.0,2697500.4,1125600,600487.SH
2026-07-20,3111305.33,11413.01,407232.0,2692660.32,1125600,600487.SH
2026-07-21,3158522.45,11413.01,431712.0,2715397.44,1125600,600487.SH
2026-07-22,3120410.21,11413.01,396864.0,2712133.2,1125600,600487.SH
2026-07-23,3089026.37,11413.01,400824.0,2676789.36,1125600,600487.SH
2026-07-24,3068062.13,11413.01,377496.0,2679153.12,1125600,600487.SH
2026-07-27,3089400.53,11413.01,399960.0,2678027.52,1125600,600487.SH
2026-07-28,3055815.89,11413.01,360072.0,2684330.88,1125600,600487.SH
2026-07-29,3012184.13,11413.01,358200.0,2642571.12,1125600,600487.SH
2026-07-30,3037722.53,11413.01,339840.0,2686469.52,1125600,600487.SH
2026-07-31,3059472.05,11413.01,342792.0,2705267.04,1125600,600487.SH
2026-08-03,3097927.97,11413.01,341064.0,2745450.96,1125600,600487.SH
2026-08-04,3168897.17,11413.01,361944.0,2795540.16,1125600,600487.SH
2026-08-05,3192514.37,11413.01,391752.0,2789349.36,1125600,600487.SH
2026-08-06,3200202.29,11413.01,404280.0,2784509.28,1125600,600487.SH
2026-08-07,3242138.21,11413.01,428544.0,2802181.2,1125600,600487.SH
2026-08-10,3240269.33,11413.01,429264.0,2799592.32,1125600,600487.SH
2026-08-11,3217427.33,11413.01,414864.0,2791150.32,1125600,600487.SH
2026-08-12,3236276.93,11413.01,426960.0,2797903.92,1125600,600487.SH
2026-08-13,3240201.89,11413.01,412200.0,2816588.88,1125600,600487.SH
2026-08-14,3276167.57,11413.01,453456.0,2811298.56,1125600,600487.SH
2026-08-17,3276623.33,11413.01,468432.0,2796778.32,1125600,600487.SH
2026-08-18,3229423.9,5083.61,0.0,3224340.29,1306300,
2026-08-19,3234518.47,5083.61,0.0,3229434.86,1306300,
2026-08-20,3221910.99,6002.37,198000.0,3017908.62,1231900,600276.SH
2026-08-21,3244318.76,8163.18,386694.0,2849461.58,1157800,600276.SH
2026-08-24,3245015.81,7528.76,575148.0,2662339.05,1084500,600276.SH
2026-08-25,3267493.28,3986.16,771734.0,2491773.12,1011600,600276.SH
