ts_code,signal_date,threshold,anchor_i,entry_i,entry_adj,cur_mae,recover_close,recover_touch,t_close,t_touch,final_return,future_min,future_max,exit_i,exit_date,shares,total_cost,anchor_close_raw,sell_i,sell_price,oracle_exit_return,exit_delay,executable,natural_remaining_hold,capital_days_saved,final_profit,r01,r05,layer_count,anchor_close_return,o1c_delta,o1_delta,o2_delta,o3_delta,o1_oracle_return,o2_oracle_return,o3_oracle_return
600561.SH,2020-11-06,0.2,245,204,14.615861139945984,-0.20118048798139665,False,False,,,-8.582748108098748,-0.32331733177732336,-0.19179312762758194,275,2021-02-24,167100.0,799684.546875,4.21999979019165,246,4.2,-12.436125741134909,1,True,30,29.0,False,-6.865543976974465,0.0030911901081916,4.0,-12.019159285528886,-3.436411177430138,-3.8533776330361604,-3.8533776330361604,-3.8533776330361604,-12.436125741134909,-12.436125741134909,-12.436125741134909
600561.SH,2020-11-06,0.3,250,204,14.615861139945984,-0.31569274550152604,False,False,,,-8.582748108098748,-0.32331733177732336,-0.19369922875041223,275,2021-02-24,216500.0,999512.0625,3.5999999046325684,251,3.6,-22.198083723076635,1,True,25,24.0,False,-11.537064135672848,0.0035998971457958,5.0,-22.19808578412355,-13.6153376760248,-13.615335614977887,-13.615335614977887,-13.615335614977887,-22.198083723076635,-22.198083723076635,-22.198083723076635
002026.SZ,2020-11-10,0.2,258,206,41.36164782879828,-0.200531835259964,False,False,,,-6.792720188538263,-0.3042322950699692,-0.13494356154599985,275,2021-02-24,57600.0,599317.328125,9.09000015258789,259,9.03,-13.409283908934192,1,True,17,16.0,False,-4.444752324009482,0.0061554244678122,3.0,-12.833928850444861,-6.041208661906598,-6.616563720395929,-6.616563720395929,-6.616563720395929,-13.409283908934192,-13.409283908934192,-13.409283908934192
002026.SZ,2020-11-10,0.3,267,206,41.36164782879828,-0.3042322950699692,False,False,,,-6.792720188538263,-0.3042322950699692,-0.13494356154599985,275,2021-02-24,57600.0,599317.328125,7.980000019073486,268,7.98,-23.47797182649998,1,True,8,7.0,False,-13.955641196314716,0.0117496807151979,3.0,-23.477971643600007,-16.685251455061746,-16.68525163796172,-16.68525163796172,-16.68525163796172,-23.47797182649998,-23.47797182649998,-23.47797182649998
300478.SZ,2020-11-11,0.2,230,207,24.76996583886623,-0.21201169169419176,False,False,,,-21.59399439790597,-0.4579790581742249,-0.10845196819819791,275,2021-02-24,48300.0,597737.359375,10.130000114440918,231,10.21,-17.684730515313536,1,True,45,44.0,False,-2.5262936910388945,0.0033827738745771,3.0,-18.329707218402657,3.264287179503313,3.909263882592434,3.909263882592434,3.909263882592434,-17.684730515313536,-17.684730515313536,-17.684730515313536
300478.SZ,2020-11-11,0.3,238,207,24.76996583886623,-0.30856360206894284,False,False,,,-21.59399439790597,-0.4579790581742249,-0.10845196819819791,275,2021-02-24,90300.0,997415.421875,9.229999542236328,239,9.25,-16.445213030710143,1,True,37,36.0,False,-2.8853802646037763,0.0038850038850038,5.0,-16.625876164518992,4.968118233386978,5.148781367195827,5.148781367195827,5.148781367195827,-16.445213030710143,-16.445213030710143,-16.445213030710143
300410.SZ,2020-11-12,0.2,239,208,44.209384621715536,-0.23384053821737516,False,False,,,1.718973372238335,-0.4400487386022611,-0.06970473308291125,275,2021-02-24,71300.0,598153.875,7.019999980926514,240,7.15,-14.964438600067584,1,True,36,35.0,True,-3.446131014026932,0.0046571798188874,3.0,-16.510539943272594,0.0,0.0,-16.68341197230592,-16.68341197230592,1.718973372238335,-14.964438600067584,-14.964438600067584
300410.SZ,2020-11-12,0.3,248,208,44.209384621715536,-0.30588219958018725,False,False,,,1.718973372238335,-0.4400487386022611,-0.06970473308291125,275,2021-02-24,99200.0,797890.28125,6.320000171661377,249,6.34,-21.35417238242241,1,True,27,26.0,True,-10.371691470832811,0.0120946989191971,4.0,-21.602264346444564,0.0,0.0,-23.073145754660743,-23.073145754660743,1.718973372238335,-21.35417238242241,-21.35417238242241
002811.SZ,2020-11-30,0.2,246,220,15.92348650978565,-0.2032272633943737,False,False,,,-2.344617860815375,-0.31435869595853216,-0.08118107488343351,275,2021-02-24,86300.0,798531.09375,8.079999923706055,247,8.11,-12.550415487790142,1,True,29,28.0,False,-8.794969797562214,0.006431695394906,4.0,-12.873904292628632,-10.529286431813258,-10.205797626974768,-10.205797626974768,-10.205797626974768,-12.550415487790142,-12.550415487790142,-12.550415487790142
002811.SZ,2020-11-30,0.3,267,220,15.92348650978565,-0.30145949914824677,False,False,,,-2.344617860815375,-0.31435869595853216,-0.08118107488343351,275,2021-02-24,113200.0,998111.296875,7.130000114440918,268,7.19,-18.639374588124628,1,True,8,7.0,False,-13.955641196314716,0.0117496807151979,5.0,-19.318321488504033,-16.973703627688657,-16.294756727309252,-16.294756727309252,-16.294756727309252,-18.639374588124628,-18.639374588124628,-18.639374588124628
300563.SZ,2020-12-03,0.2,239,223,32.08513362024307,-0.21071294632251047,False,False,,,-17.63654669533557,-0.27231722899483946,-0.14017282126453745,275,2021-02-24,12800.0,398188.1875,25.049999237060547,240,25.3,-18.85532022759968,1,True,36,35.0,False,-3.446131014026932,0.0046571798188874,2.0,-19.65714757351184,-2.0206008781762677,-1.218773532264109,-1.218773532264109,-1.218773532264109,-18.85532022759968,-18.85532022759968,-18.85532022759968
603917.SH,2020-12-07,0.2,249,225,15.95656894829869,-0.20410521320988384,False,False,,,-7.293887713859977,-0.22928612588706543,-0.12136812473449787,275,2021-02-24,96800.0,997003.890625,9.0,250,8.99,-12.91243892458407,1,True,26,25.0,False,-9.177583932275644,0.0030872137895549,5.0,-12.81556733273155,-5.521679618871573,-5.6185512107240925,-5.6185512107240925,-5.6185512107240925,-12.91243892458407,-12.91243892458407,-12.91243892458407
603036.SH,2020-12-09,0.2,266,227,9.099065469640491,-0.22046940568986984,False,False,,,-5.823469268451662,-0.22046940568986984,-0.07402577706066926,275,2021-02-24,117800.0,998413.671875,6.989999771118164,267,6.99,-17.713255844259066,1,True,9,8.0,False,-12.738585957676609,0.0076608784473953,5.0,-17.713258538671248,-11.889789270219586,-11.889786575807404,-11.889786575807404,-11.889786575807404,-17.713255844259066,-17.713255844259066,-17.713255844259066
300576.SZ,2020-12-10,0.2,248,228,103.35400543054102,-0.27107396334633094,False,False,,,-5.374992310327601,-0.3398839729915729,-0.12636205227898378,275,2021-02-24,11800.0,591965.078125,39.959999084472656,249,39.32,-21.79808979339697,1,True,27,26.0,False,-10.371691470832811,0.0120946989191971,3.0,-20.52522227212944,-15.15022996180184,-16.42309748306937,-16.42309748306937,-16.42309748306937,-21.79808979339697,-21.79808979339697,-21.79808979339697
300576.SZ,2020-12-10,0.3,265,228,103.35400543054102,-0.31937514675428547,False,False,,,-5.374992310327601,-0.3398839729915729,-0.12636205227898378,275,2021-02-24,16800.0,788812.84375,35.68000030517578,266,35.68,-24.180994037695015,1,True,10,9.0,False,-12.195815788836894,0.0048518896833503,4.0,-24.18099338920498,-18.80600107887738,-18.806001727367416,-18.806001727367416,-18.806001727367416,-24.180994037695015,-24.180994037695015,-24.180994037695015
002664.SZ,2020-12-11,0.2,262,229,45.66460633304119,-0.21287834610368261,False,False,,,-1.8172591229534578,-0.21287834610368261,-0.08407666464254515,275,2021-02-24,44100.0,598725.59375,11.729999542236328,263,11.7,-14.01661073183412,1,True,13,12.0,False,-11.208160306604707,0.010483252365124,3.0,-13.796143867050093,-11.978884744096636,-12.199351608880663,-12.199351608880663,-12.199351608880663,-14.01661073183412,-14.01661073183412,-14.01661073183412
600766.SH,2020-12-11,0.2,246,229,27.745684885864254,-0.24623418711385003,False,False,,,-3.615419426901165,-0.529467396592134,-0.22339278344227753,275,2021-02-24,96400.0,599511.59375,5.070000171661377,247,4.99,-19.943255518507648,1,True,29,28.0,False,-8.794969797562214,0.006431695394906,3.0,-18.659777903042638,-15.044358476141474,-16.327836091606482,-16.327836091606482,-16.327836091606482,-19.943255518507648,-19.943255518507648,-19.943255518507648
600766.SH,2020-12-11,0.3,248,229,27.745684885864254,-0.32541766659403315,False,False,,,-3.615419426901165,-0.529467396592134,-0.22339278344227753,275,2021-02-24,96400.0,599511.59375,4.489999771118164,249,4.48,-28.125407760103048,1,True,27,26.0,False,-10.371691470832811,0.0120946989191971,3.0,-27.96497707447574,-24.349557647574574,-24.509988333201882,-24.509988333201882,-24.509988333201882,-28.125407760103048,-28.125407760103048,-28.125407760103048
002862.SZ,2020-12-15,0.2,245,231,18.90251398237228,-0.21455648476229772,False,False,,,-0.5721293455955694,-0.4040792955247492,-0.20730547092430407,275,2021-02-24,15900.0,198841.28125,9.890000343322754,246,9.91,-20.935385444796818,1,True,30,29.0,False,-6.865543976974465,0.0030911901081916,1.0,-21.094948022639688,-20.522818677044118,-20.363256099201248,-20.363256099201248,-20.363256099201248,-20.935385444796818,-20.935385444796818,-20.935385444796818
002862.SZ,2020-12-15,0.3,249,231,18.90251398237228,-0.31849063021374724,False,False,,,-0.5721293455955694,-0.4040792955247492,-0.21770409666428736,275,2021-02-24,15900.0,198841.28125,8.770000457763672,250,8.83,-29.551912560802805,1,True,26,25.0,False,-9.177583932275644,0.0030872137895549,1.0,-30.030604859531763,-29.458475513936193,-28.979783215207235,-28.979783215207235,-28.979783215207235,-29.551912560802805,-29.551912560802805,-29.551912560802805
300632.SZ,2020-12-22,0.2,261,236,31.818927557516094,-0.20862203056856476,False,False,,,-2.83206488543182,-0.26311036052511594,-0.09575338243687292,275,2021-02-24,40700.0,597323.84375,12.220000267028809,262,12.27,-16.584443212235325,1,True,14,13.0,False,-8.29500364183482,0.0076785257230611,3.0,-16.92435809121099,-14.092293205779171,-13.752378326803505,-13.752378326803505,-13.752378326803505,-16.584443212235325,-16.584443212235325,-16.584443212235325
300881.SZ,2020-12-22,0.2,250,236,34.64460999999999,-0.22008068620880195,False,True,,5.0,12.145880816950136,-0.2564499866247061,0.007371753524687108,275,2021-02-24,12700.0,395945.375,27.1200008392334,251,26.78,-14.296817086558963,1,True,25,24.0,True,-11.537064135672848,0.0035998971457958,2.0,-13.208723206217535,0.0,0.0,-26.4426979035091,0.0,12.145880816950136,-14.296817086558963,12.145880816950136
603822.SH,2020-12-23,0.2,247,237,21.50543998783111,-0.21615876266225198,True,True,28.0,28.0,12.858970840000767,-0.273209005431999,0.01300087466004296,275,2021-02-24,20700.0,396943.609375,16.989999771118164,248,17.03,-11.39175983453631,1,True,28,27.0,True,-8.211929193391121,0.0038550501156515,2.0,-11.599883726928287,0.0,0.0,0.0,0.0,12.858970840000767,12.858970840000767,12.858970840000767
688398.SH,2020-12-24,0.2,247,238,56.82481671657561,-0.21156100069624884,False,False,,,-6.137486244758879,-0.32828820989913154,-0.16522387079076872,275,2021-02-24,7700.0,393811.671875,45.97999954223633,248,46.36,-9.559386249534338,1,True,28,27.0,False,-8.211929193391121,0.0038550501156515,2.0,-10.300703648706122,-4.163217403947243,-3.421900004775459,-3.421900004775459,-3.421900004775459,-9.559386249534338,-9.559386249534338,-9.559386249534338
688398.SH,2020-12-24,0.3,266,238,56.82481671657561,-0.32828820989913154,False,False,,,-6.137486244758879,-0.32828820989913154,-0.16522387079076872,275,2021-02-24,12200.0,590709.5,39.349998474121094,267,39.39,-18.831076117265756,1,True,9,8.0,False,-12.738585957676609,0.0076608784473953,3.0,-18.913505180714818,-12.776018935955939,-12.693589872506877,-12.693589872506877,-12.693589872506877,-18.831076117265756,-18.831076117265756,-18.831076117265756
688013.SH,2020-12-29,0.2,266,241,29.709679999999995,-0.21103153806915387,False,False,,,1.9388676376916543,-0.21103153806915387,-0.07269283152627182,275,2021-02-24,6700.0,199106.609375,23.809999465942383,267,24.55,-17.575076153295086,1,True,9,8.0,True,-12.738585957676609,0.0076608784473953,1.0,-20.059576669230733,0.0,0.0,-19.51394379098674,-19.51394379098674,1.9388676376916543,-17.575076153295086,-17.575076153295086
300489.SZ,2021-01-08,0.2,249,248,73.698224366498,-0.215829111079458,True,True,4.0,4.0,34.92289396307813,-0.30894942848263984,0.19259321067074597,275,2021-02-24,8100.0,198375.6875,19.8700008392334,250,20.0,-18.521222959844806,1,True,26,25.0,True,-9.177583932275644,0.0030872137895549,1.0,-19.050831591620284,0.0,0.0,0.0,0.0,34.92289396307813,34.92289396307813,34.92289396307813
300489.SZ,2021-01-08,0.3,251,248,73.698224366498,-0.30894942848263984,True,True,2.0,2.0,34.92289396307813,-0.30894942848263984,0.19259321067074597,275,2021-02-24,18000.0,396625.21875,17.020000457763672,252,17.15,-22.344139403768068,1,True,24,23.0,True,-10.1217097422015,0.0082304526748971,2.0,-22.93278233843151,0.0,0.0,0.0,0.0,34.92289396307813,34.92289396307813,34.92289396307813
300708.SZ,2021-01-13,0.2,269,251,22.859037153482433,-0.20387981390469023,True,True,6.0,6.0,7.506291466490909,-0.20387981390469023,0.0918596586647884,275,2021-02-24,8800.0,200011.75,18.829999923706055,270,19.01,-16.549832745886174,1,True,6,5.0,True,-13.250842447718636,0.001785258862535,1.0,-17.339997736548106,0.0,0.0,0.0,0.0,7.506291466490909,7.506291466490909,7.506291466490909
300722.SZ,2021-01-14,0.2,262,252,93.53107530771017,-0.202963126338225,True,True,12.0,12.0,18.734772657459505,-0.24243423296937683,0.09958234842003644,275,2021-02-24,4000.0,199691.34375,41.5,263,42.31,-15.440635697359806,1,True,13,12.0,True,-11.208160306604707,0.010483252365124,1.0,-17.059474862690436,0.0,0.0,0.0,0.0,18.734772657459505,18.734772657459505,18.734772657459505
300778.SZ,2020-09-04,0.2,181,165,51.75796012578963,-0.29540009810046297,False,False,,,-14.76024110088718,-0.4837354351587113,-0.01939903856695524,276,2021-02-25,4900.0,199779.453125,30.829999923706055,182,30.27,-25.924325754167814,1,True,95,94.0,False,1.2636658068517548,0.0039808917197452,1.0,-24.553913731500476,-9.793672630613296,-11.164084653280634,-11.164084653280634,-11.164084653280634,-25.924325754167814,-25.924325754167814,-25.924325754167814
300778.SZ,2020-09-04,0.3,228,165,51.75796012578963,-0.3069307902313795,False,False,,,-14.76024110088718,-0.4837354351587113,-0.2796986753337142,276,2021-02-25,18200.0,597770.390625,28.549999237060547,229,28.55,-13.271660115759849,1,True,48,47.0,False,-0.1240742548328732,0.0054701745246157,3.0,-13.271662433394601,1.488578667492579,1.4885809851273315,1.4885809851273315,1.4885809851273315,-13.271660115759849,-13.271660115759849,-13.271660115759849
688360.SH,2020-09-07,0.2,226,166,45.15510999999999,-0.20717723338376204,False,False,,,-24.726301959951325,-0.43040778079480935,-0.1965472173736953,276,2021-02-25,24000.0,988705.4375,36.189998626708984,227,36.19,-12.35021919401551,1,True,50,49.0,False,-4.889174050444978,0.0033871808233454,5.0,-12.3502225200353,12.376079439916024,12.376082765935815,12.376082765935815,12.376082765935815,-12.35021919401551,-12.35021919401551,-12.35021919401551
688360.SH,2020-09-07,0.3,237,166,45.15510999999999,-0.3154706112461665,False,False,,,-24.726301959951325,-0.43040778079480935,-0.28048006795982117,276,2021-02-25,24000.0,988705.4375,31.1299991607666,238,30.7,-25.646635237808134,1,True,39,38.0,False,-6.340324297355382,0.0088128564022809,5.0,-24.605205776963977,0.12109618298734759,-0.920333277856809,-0.920333277856809,-0.920333277856809,-25.646635237808134,-25.646635237808134,-25.646635237808134
601616.SH,2020-09-11,0.2,258,170,7.013977915349006,-0.2055235708754095,False,False,,,-1.2055138593277002,-0.24582313022528757,-0.07311082124969626,276,2021-02-25,314200.0,999544.109375,2.8299999237060547,259,2.81,-11.869046530889126,1,True,18,17.0,False,-4.444752324009482,0.0061554244678122,5.0,-11.241782350987332,-10.036268491659632,-10.663532671561425,-10.663532671561425,-10.663532671561425,-11.869046530889126,-11.869046530889126,-11.869046530889126
600665.SH,2020-09-24,0.2,265,179,15.772626137685773,-0.20693933284863397,False,False,,,-11.928582451200125,-0.2292006644238579,-0.12624187320044467,276,2021-02-25,286400.0,999324.8125,2.869999885559082,266,2.87,-17.933450891906077,1,True,11,10.0,False,-12.195815788836894,0.0048518896833503,5.0,-17.933454164300237,-6.004871713100112,-6.004868440705952,-6.004868440705952,-6.004868440705952,-17.933450891906077,-17.933450891906077,-17.933450891906077
600094.SH,2020-10-26,0.2,226,195,15.337511837799548,-0.2208149393514527,False,False,,,-19.81386568510023,-0.37093318471751613,-0.17613689825122913,276,2021-02-25,156400.0,799283.03125,4.550000190734863,227,4.51,-11.94974263146662,1,True,50,49.0,False,-4.889174050444978,0.0033871808233454,4.0,-11.168805361179453,8.645060323920776,7.864123053633609,7.864123053633609,7.864123053633609,-11.94974263146662,-11.94974263146662,-11.94974263146662
600094.SH,2020-10-26,0.3,239,195,15.337511837799548,-0.3119581840998771,False,False,,,-19.81386568510023,-0.37093318471751613,-0.25477026081361476,276,2021-02-25,201200.0,998894.28125,3.940000057220459,240,3.97,-20.21580113509735,1,True,37,36.0,False,-3.446131014026932,0.0046571798188874,5.0,-20.818703251132266,-1.0048375660320374,-0.40193544999712216,-0.40193544999712216,-0.40193544999712216,-20.21580113509735,-20.21580113509735,-20.21580113509735
600266.SH,2020-10-27,0.2,266,196,35.17553175546169,-0.2053288232716498,False,False,,,-11.221571506595756,-0.2053288232716498,-0.10665569890093118,276,2021-02-25,179900.0,998777.125,4.510000228881836,267,4.53,-18.589820865869342,1,True,10,9.0,False,-12.738585957676609,0.0076608784473953,5.0,-18.949243591999885,-7.727672085404128,-7.368249359273586,-7.368249359273586,-7.368249359273586,-18.589820865869342,-18.589820865869342,-18.589820865869342
300172.SZ,2020-10-30,0.2,250,199,34.24342956775188,-0.2093653993208503,False,False,,,4.3055770462203675,-0.274068079526813,-0.05471040703660868,276,2021-02-25,107300.0,599209.21875,5.070000171661377,251,5.07,-9.416910886960544,1,True,26,25.0,True,-11.537064135672848,0.0035998971457958,3.0,-9.416907819974794,0.0,0.0,-13.722487933180911,-13.722487933180911,4.3055770462203675,-9.416910886960544,-9.416910886960544
300278.SZ,2020-11-06,0.2,232,204,24.610610929155346,-0.2087120485562517,False,False,,,4.572639482315044,-0.573044728674345,-0.1312318076434268,276,2021-02-25,72300.0,399240.515625,4.960000038146973,233,4.99,-9.838284324548262,1,True,44,43.0,True,-2.5050851347223735,0.0023376623376623,2.0,-10.380338038148864,0.0,0.0,-14.410923806863305,-14.410923806863305,4.572639482315044,-9.838284324548262,-9.838284324548262
300278.SZ,2020-11-06,0.3,248,204,24.610610929155346,-0.3257732885175768,False,False,,,4.572639482315044,-0.573044728674345,-0.14279250848152125,276,2021-02-25,72300.0,399240.515625,4.110000133514404,249,4.1,-25.919231609348287,1,True,28,27.0,True,-10.371691470832811,0.0120946989191971,2.0,-25.738544395993106,0.0,0.0,-30.49187109166333,-30.49187109166333,4.572639482315044,-25.919231609348287,-25.919231609348287
