ts_code,stock_name,entry_date,exit_date,date,pstar_adj,adjT,pstar_raw,executable_threshold,daily_open,daily_high,daily_low,daily_close,limit_down_px,limit_up_px,high_ge_threshold,high_ge_threshold_exact,legal_exit_hit,gap_to_threshold,eod_bb_upper,eod_upper_touch
300418.SZ,昆仑万维,2023-06-27,2023-08-14,2023-08-04,163.238,4.042,40.385,40.39,35.93,36.88,35.74,36.46,28.71,43.07,False,False,False,-3.51,39.95,False
300418.SZ,昆仑万维,2023-06-27,2023-08-14,2023-08-07,163.014,4.042,40.33,40.34,36.79,37.55,36.61,36.73,29.17,43.75,False,False,False,-2.79,39.872,False
300418.SZ,昆仑万维,2023-06-27,2023-08-14,2023-08-08,162.45,4.042,40.19,40.2,36.94,37.66,36.23,36.23,29.38,44.08,False,False,False,-2.54,39.755,False
300418.SZ,昆仑万维,2023-06-27,2023-08-14,2023-08-09,162.547,4.042,40.215,40.22,36.02,36.6,34.83,34.98,28.98,43.48,False,False,False,-3.62,39.881,False
300418.SZ,昆仑万维,2023-06-27,2023-08-14,2023-08-10,163.14,4.042,40.361,40.37,34.81,37.22,34.6,35.79,27.98,41.98,False,False,False,-3.15,39.873,False
300418.SZ,昆仑万维,2023-06-27,2023-08-14,2023-08-11,162.105,4.042,40.105,40.11,36.99,38.84,36.4,37.17,28.63,42.95,False,False,False,-1.27,39.623,False
300418.SZ,昆仑万维,2023-06-27,2023-08-14,2023-08-14,160.73,4.042,39.765,39.77,36.02,40.07,35.7,39.86,29.74,44.6,True,True,True,0.3,39.79,True
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-22,33.581,1.13,29.717,29.72,24.49,25.03,24.22,24.91,22.19,27.13,False,False,False,-4.69,29.42,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-23,33.773,1.13,29.887,29.89,25.35,25.45,24.53,24.54,22.42,27.4,False,False,False,-4.44,29.571,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-24,33.969,1.13,30.061,30.07,24.4,25.1,24.16,24.3,22.09,26.99,False,False,False,-4.97,29.683,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-25,34.167,1.13,30.236,30.24,23.5,23.74,23.0,23.2,21.87,26.73,False,False,False,-6.5,29.929,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-26,34.466,1.13,30.501,30.51,23.2,23.66,22.95,23.5,20.88,25.52,False,False,False,-6.85,29.996,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-29,34.476,1.13,30.509,30.51,23.4,24.09,23.17,23.8,21.15,25.85,False,False,False,-6.42,29.894,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-30,34.46,1.13,30.496,30.5,23.49,23.6,22.63,22.85,21.42,26.18,False,False,False,-6.9,29.924,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-07-31,34.515,1.13,30.544,30.55,22.76,23.88,22.74,23.84,20.56,25.14,False,False,False,-6.67,29.806,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-01,34.384,1.13,30.428,30.43,24.6,24.78,23.96,23.97,21.46,26.22,False,False,False,-5.65,29.664,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-02,34.233,1.13,30.295,30.3,22.93,23.1,22.25,22.33,21.57,26.37,False,False,False,-7.2,29.632,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-05,34.227,1.13,30.289,30.29,21.1,21.52,20.28,20.42,20.1,24.56,False,False,False,-8.77,29.794,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-06,33.955,1.13,30.049,30.05,21.03,21.23,20.5,20.81,18.38,22.46,False,False,False,-8.82,29.382,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-07,33.365,1.13,29.526,29.53,20.6,20.81,20.31,20.4,18.73,22.89,False,False,False,-8.72,28.879,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-08,32.68,1.13,28.92,28.93,20.0,20.59,19.75,20.48,18.36,22.44,False,False,False,-8.34,28.248,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-09,32.268,1.13,28.556,28.56,20.8,21.32,20.61,20.79,18.43,22.53,False,False,False,-7.24,27.82,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-12,31.743,1.13,28.091,28.1,20.51,20.92,20.47,20.64,18.71,22.87,False,False,False,-7.18,27.369,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-13,30.89,1.13,27.336,27.34,20.85,21.05,20.45,20.78,18.58,22.7,False,False,False,-6.29,26.654,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-14,30.372,1.13,26.877,26.88,21.2,21.9,21.03,21.38,18.7,22.86,False,False,False,-4.98,26.188,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-15,29.867,1.1615,25.714,25.72,20.74,20.9,20.3,20.66,18.72,22.88,False,False,False,-4.82,25.082,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-16,29.503,1.1615,25.401,25.41,21.01,21.46,20.98,21.06,18.59,22.73,False,False,False,-3.95,24.786,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-19,28.994,1.1615,24.963,24.97,21.0,21.14,20.73,20.78,18.95,23.17,False,False,False,-3.83,24.393,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-20,28.525,1.1615,24.559,24.56,21.11,21.18,20.51,20.65,18.7,22.86,False,False,False,-3.38,24.029,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-21,28.057,1.1615,24.156,24.16,20.3,21.13,20.27,20.77,18.58,22.72,False,False,False,-3.03,23.668,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-22,27.841,1.1615,23.97,23.97,20.78,20.79,20.21,20.39,18.69,22.85,False,False,False,-3.18,23.497,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-23,27.517,1.1615,23.691,23.7,20.2,20.56,19.99,20.46,18.35,22.43,False,False,False,-3.14,23.242,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-26,27.031,1.1615,23.273,23.28,20.6,20.7,20.0,20.12,18.41,22.51,False,False,False,-2.58,22.873,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-27,26.788,1.1615,23.064,23.07,20.0,20.07,19.66,19.75,18.11,22.13,False,False,False,-3.0,22.691,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-28,26.119,1.1615,22.488,22.49,19.6,20.06,19.5,19.77,17.78,21.72,False,False,False,-2.43,22.177,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-29,25.052,1.1615,21.569,21.57,19.0,19.33,18.51,19.22,17.79,21.75,False,False,False,-2.24,21.448,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-08-30,24.782,1.1615,21.336,21.34,19.08,20.75,19.07,20.47,17.3,21.14,False,False,False,-0.59,21.177,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-02,24.799,1.1615,21.351,21.36,20.37,20.37,19.45,19.45,18.42,22.52,False,False,False,-0.99,21.212,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-03,24.855,1.1615,21.399,21.4,19.34,19.65,19.23,19.44,17.5,21.4,False,False,False,-1.75,21.237,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-04,24.9,1.1615,21.438,21.44,18.5,18.98,18.4,18.92,17.5,21.38,False,False,False,-2.46,21.331,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-05,25.047,1.1615,21.564,21.57,18.86,19.21,18.71,18.88,17.03,20.81,False,False,False,-2.36,21.409,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-06,25.149,1.1615,21.652,21.66,18.87,18.94,18.3,18.36,16.99,20.77,False,False,False,-2.72,21.529,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-09,25.341,1.1615,21.818,21.82,18.13,18.64,18.1,18.6,16.52,20.2,False,False,False,-3.18,21.58,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-10,25.409,1.1615,21.876,21.88,18.6,18.99,18.36,18.82,16.74,20.46,False,False,False,-2.89,21.578,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-11,25.31,1.1615,21.791,21.8,18.72,19.08,18.65,18.78,16.94,20.7,False,False,False,-2.72,21.484,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-12,25.211,1.1615,21.706,21.71,19.39,19.64,18.8,18.84,16.9,20.66,False,False,False,-2.07,21.387,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-13,24.961,1.1615,21.49,21.5,18.86,19.59,18.86,19.25,16.96,20.72,False,False,False,-1.91,21.175,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-18,24.736,1.1615,21.296,21.3,19.0,19.1,18.57,18.75,17.32,21.18,False,False,False,-2.2,21.011,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-19,24.533,1.1615,21.122,21.13,18.87,18.97,18.45,18.85,16.88,20.62,False,False,False,-2.16,20.841,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-20,24.236,1.1615,20.866,20.87,19.0,19.24,18.73,18.86,16.97,20.74,False,False,False,-1.63,20.609,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-23,24.02,1.1615,20.68,20.68,18.65,19.15,18.54,18.71,16.97,20.75,False,False,False,-1.53,20.444,False
601138.SH,工业富联,2024-07-19,2024-09-24,2024-09-24,23.739,1.1615,20.438,20.44,18.9,20.58,18.88,20.58,16.84,20.58,True,True,True,0.14,20.476,True
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-05,768.844,16.7756,45.831,45.84,37.0,37.36,36.52,37.01,33.31,40.71,False,False,False,-8.48,45.175,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-06,766.284,16.7756,45.678,45.68,37.65,38.58,37.65,38.0,33.31,40.71,False,False,False,-7.1,44.863,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-07,761.653,16.7756,45.402,45.41,37.89,38.21,37.06,37.29,34.2,41.8,False,False,False,-7.2,44.623,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-10,759.021,16.7756,45.246,45.25,37.19,37.59,36.85,37.21,33.56,41.02,False,False,False,-7.66,44.432,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-11,757.076,16.7756,45.13,45.13,36.55,37.23,36.46,37.06,33.49,40.93,False,False,False,-7.9,44.287,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-12,753.415,16.7756,44.911,44.92,37.08,40.33,36.88,38.78,33.35,40.77,False,False,False,-4.59,44.013,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-13,752.737,16.7756,44.871,44.88,38.0,38.35,36.96,37.17,34.9,42.66,False,False,False,-6.53,43.995,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-14,752.683,16.7756,44.868,44.87,36.9,37.75,36.8,37.66,33.45,40.89,False,False,False,-7.12,43.947,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-17,749.708,16.7756,44.69,44.7,37.59,37.6,37.1,37.29,33.89,41.43,False,False,False,-7.1,43.776,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-18,749.408,16.7756,44.672,44.68,37.36,37.77,37.26,37.39,33.56,41.02,False,False,False,-6.91,43.738,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-19,746.978,16.7756,44.528,44.53,37.13,37.16,36.64,36.76,33.65,41.13,False,False,False,-7.37,43.604,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-20,745.691,16.7756,44.451,44.46,36.77,36.8,36.08,36.2,33.08,40.44,False,False,False,-7.66,43.531,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-21,730.954,16.7756,43.572,43.58,36.01,36.19,35.0,35.11,32.58,39.82,False,False,False,-7.39,42.799,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-24,711.321,16.7756,42.402,42.41,35.0,35.2,34.11,34.89,31.6,38.62,False,False,False,-7.21,41.754,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-25,695.571,16.7756,41.463,41.47,34.84,34.84,34.12,34.21,31.4,38.38,False,False,False,-6.63,40.966,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-26,677.739,16.7756,40.4,40.41,34.2,34.65,34.2,34.32,30.79,37.63,False,False,False,-5.76,39.983,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-27,667.516,16.7756,39.791,39.8,34.26,34.98,33.97,34.57,30.89,37.75,False,False,False,-4.82,39.368,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-28,664.057,16.7756,39.585,39.59,34.6,34.92,34.3,34.68,31.11,38.03,False,False,False,-4.67,39.128,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-03-31,665.304,16.7756,39.659,39.66,34.51,34.58,33.81,34.22,31.21,38.15,False,False,False,-5.08,39.208,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-01,666.088,16.7756,39.706,39.71,34.31,34.78,34.04,34.44,30.8,37.64,False,False,False,-4.93,39.182,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-02,665.739,16.7756,39.685,39.69,34.44,35.18,34.44,35.04,31.0,37.88,False,False,False,-4.51,39.103,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-03,661.29,16.7756,39.42,39.42,34.6,34.95,34.33,34.76,31.54,38.54,False,False,False,-4.47,38.861,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-07,658.77,16.7756,39.27,39.27,32.4,32.62,31.28,31.28,31.28,38.24,False,False,False,-6.65,39.159,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-08,665.342,16.7756,39.661,39.67,31.0,31.65,29.63,30.36,28.15,34.41,False,False,False,-8.02,39.455,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-09,672.115,16.7756,40.065,40.07,29.51,31.2,28.67,30.96,27.32,33.4,False,False,False,-8.87,39.492,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-10,666.351,16.7756,39.721,39.73,31.7,32.6,31.63,31.64,27.86,34.06,False,False,False,-7.13,39.004,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-11,662.899,16.7756,39.516,39.52,31.23,32.46,31.23,32.08,28.48,34.8,False,False,False,-7.06,38.724,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-14,655.107,16.7756,39.051,39.06,32.82,33.04,32.42,32.58,28.87,35.29,False,False,False,-6.02,38.253,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-15,646.731,16.7756,38.552,38.56,32.6,32.6,31.95,32.15,29.32,35.84,False,False,False,-5.96,37.805,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-16,636.524,17.1055,37.212,37.22,31.48,31.66,30.91,31.35,28.38,34.68,False,False,False,-5.56,36.534,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-17,627.645,17.1055,36.693,36.7,31.1,31.5,31.03,31.2,28.22,34.49,False,False,False,-5.2,36.06,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-18,619.897,17.1055,36.24,36.24,31.09,32.59,31.01,32.41,28.08,34.32,False,False,False,-3.65,35.639,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-21,615.474,17.1055,35.981,35.99,32.0,32.33,31.8,32.27,29.17,35.65,False,False,False,-3.66,35.404,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-22,611.322,17.1055,35.738,35.74,32.1,32.13,31.71,31.74,29.04,35.5,False,False,False,-3.61,35.175,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-23,608.783,17.1055,35.59,35.59,31.98,32.37,31.93,32.08,28.57,34.91,False,False,False,-3.22,35.044,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-24,605.778,17.1055,35.414,35.42,32.01,32.04,31.4,31.57,28.87,35.29,False,False,False,-3.38,34.875,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-25,601.362,17.1055,35.156,35.16,31.67,31.95,31.59,31.62,28.41,34.73,False,False,False,-3.21,34.641,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-28,595.874,17.1055,34.835,34.84,31.59,31.68,31.34,31.38,28.46,34.78,False,False,False,-3.16,34.351,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-29,591.582,17.1055,34.584,34.59,31.34,31.69,31.17,31.46,28.24,34.52,False,False,False,-2.9,34.125,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-04-30,585.662,17.1055,34.238,34.24,31.56,32.1,31.47,31.94,28.31,34.61,False,False,False,-2.14,33.842,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-05-06,575.287,17.1055,33.632,33.64,32.23,32.77,32.16,32.76,28.75,35.13,False,False,False,-0.87,33.438,False
000063.SZ,中兴通讯,2025-03-04,2025-05-07,2025-05-07,567.162,17.1055,33.157,33.16,33.33,33.49,32.41,32.68,29.48,36.04,True,True,True,0.33,33.044,True
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-10,313.472,2.1312,147.087,147.09,119.1,119.99,116.57,117.01,105.57,129.03,False,False,False,-27.1,147.122,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-11,318.503,2.1312,149.448,149.45,116.9,120.45,116.07,120.18,105.31,128.71,False,False,False,-29.0,147.705,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-14,319.068,2.1312,149.713,149.72,122.0,125.66,120.86,122.2,108.16,132.2,False,False,False,-24.06,147.302,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-15,319.158,2.1312,149.755,149.76,121.08,124.45,120.11,123.49,109.98,134.42,False,False,False,-25.31,147.014,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-16,319.417,2.1312,149.877,149.88,123.5,124.5,121.4,121.92,111.14,135.84,False,False,False,-25.38,147.093,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-17,318.893,2.1312,149.631,149.64,120.9,124.34,119.45,122.86,109.73,134.11,False,False,False,-25.3,146.638,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-18,318.125,2.1312,149.27,149.28,123.9,124.25,122.59,124.24,110.57,135.15,False,False,False,-25.03,146.142,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-21,315.785,2.1312,148.173,148.18,124.55,126.52,123.57,123.57,111.82,136.66,False,False,False,-21.66,145.101,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-22,314.172,2.1312,147.416,147.42,122.0,123.0,119.9,120.13,111.21,135.93,False,False,False,-24.42,144.484,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-23,313.331,2.1312,147.021,147.03,121.0,121.85,118.56,120.18,108.12,132.14,False,False,False,-25.18,143.983,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-24,311.027,2.1312,145.94,145.94,119.02,120.09,116.9,116.91,108.16,132.2,False,False,False,-25.85,143.094,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-25,308.166,2.1312,144.597,144.6,117.6,117.98,115.65,116.23,105.22,128.6,False,False,False,-26.62,141.764,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-28,304.576,2.1312,142.913,142.92,116.42,121.28,115.65,119.62,104.61,127.85,False,False,False,-21.64,139.954,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-29,300.317,2.1312,140.915,140.92,120.47,120.88,118.3,118.72,107.66,131.58,False,False,False,-20.04,138.144,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-09-30,295.194,2.1312,138.511,138.52,119.57,119.7,116.73,116.86,106.85,130.59,False,False,False,-18.82,136.029,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-09,289.903,2.1312,136.028,136.03,119.45,121.8,118.74,121.15,105.17,128.55,False,False,False,-14.23,133.748,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-12,281.851,2.1312,132.25,132.25,122.59,126.95,122.0,126.86,109.04,133.27,False,False,False,-5.3,131.088,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-13,273.607,2.1312,128.382,128.39,126.0,126.0,117.11,120.32,114.17,139.55,False,False,False,-2.39,127.14,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-14,271.354,2.1312,127.324,127.33,119.0,119.0,116.76,117.27,108.29,132.35,False,False,False,-8.33,126.241,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-15,271.359,2.1312,127.327,127.33,117.0,117.85,116.13,117.21,105.54,129.0,False,False,False,-9.48,126.247,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-16,271.318,2.1312,127.308,127.31,116.99,117.8,108.81,110.11,105.49,128.93,False,False,False,-9.51,127.352,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-19,274.416,2.1312,128.761,128.77,108.81,110.79,107.05,108.21,99.1,121.12,False,False,False,-17.98,128.446,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-20,276.908,2.1312,129.931,129.94,107.87,107.88,103.5,106.59,97.39,119.03,False,False,False,-22.06,129.212,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-21,278.55,2.1312,130.701,130.71,106.82,107.1,102.32,102.91,95.93,117.25,False,False,False,-23.61,130.03,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-22,281.325,2.1312,132.003,132.01,102.5,104.34,99.98,103.4,92.62,113.2,False,False,False,-27.67,130.434,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-23,282.159,2.1312,132.394,132.4,103.5,104.91,101.39,102.1,93.06,113.74,False,False,False,-27.49,130.515,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-26,281.884,2.1312,132.266,132.27,100.65,103.16,99.41,100.52,91.89,112.31,False,False,False,-29.11,130.195,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-27,281.413,2.1312,132.044,132.05,100.0,100.5,97.78,99.0,90.47,110.57,False,False,False,-31.55,129.781,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-28,281.811,2.1312,132.231,132.24,99.14,100.2,97.3,99.16,89.1,108.9,False,False,False,-32.04,129.526,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-29,281.235,2.1312,131.961,131.97,97.5,98.51,97.08,98.05,89.24,109.08,False,False,False,-33.46,129.077,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-10-30,281.309,2.1312,131.996,132.0,98.6,104.23,98.6,100.6,88.24,107.86,False,False,False,-27.77,128.62,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-02,280.452,2.1312,131.593,131.6,96.0,103.87,92.38,102.56,90.54,110.66,False,False,False,-27.73,128.015,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-03,277.722,2.1312,130.312,130.32,99.89,105.65,99.01,102.74,92.3,112.82,False,False,False,-24.67,126.774,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-04,274.901,2.1312,128.989,128.99,103.0,104.5,101.39,103.17,92.47,113.01,False,False,False,-24.49,125.516,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-05,272.438,2.1312,127.833,127.84,104.8,106.01,102.45,104.96,92.85,113.49,False,False,False,-21.83,124.449,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-06,267.454,2.1312,125.494,125.5,105.0,106.0,103.2,105.29,94.46,115.46,False,False,False,-19.5,122.384,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-09,256.894,2.1312,120.54,120.54,107.3,115.82,107.3,115.82,94.76,115.82,False,False,False,-4.72,119.44,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-10,253.865,2.1312,119.118,119.12,117.33,117.33,113.0,113.78,104.24,127.4,False,False,False,-1.79,117.91,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-11,251.757,2.1312,118.129,118.13,112.5,113.78,106.92,107.0,102.4,125.16,False,False,False,-4.35,116.146,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-12,246.687,2.1312,115.75,115.76,108.84,109.32,106.58,108.02,96.3,117.7,False,False,False,-6.44,114.237,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-13,245.9,2.1312,115.381,115.39,107.0,110.79,106.61,109.83,97.22,118.82,False,False,False,-4.6,114.19,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-16,246.508,2.1312,115.666,115.67,109.8,109.8,106.49,107.1,98.85,120.81,False,False,False,-5.87,114.061,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-17,246.633,2.1312,115.725,115.73,107.07,107.07,101.3,105.68,96.39,117.81,False,False,False,-8.66,113.984,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-18,246.896,2.1312,115.848,115.85,104.5,106.72,103.5,105.7,95.11,116.25,False,False,False,-9.13,114.102,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-19,247.13,2.1312,115.958,115.96,103.7,108.69,103.7,106.8,95.13,116.27,False,False,False,-7.27,114.294,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-20,247.531,2.1312,116.146,116.15,106.5,108.38,105.02,105.71,96.12,117.48,False,False,False,-7.77,114.387,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-23,247.489,2.1312,116.127,116.13,105.9,107.19,104.1,105.84,95.14,116.28,False,False,False,-8.94,114.406,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-24,246.979,2.1312,115.887,115.89,105.68,107.9,105.17,105.77,95.26,116.42,False,False,False,-7.99,114.239,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-25,246.274,2.1312,115.556,115.56,106.5,106.72,103.51,103.51,95.19,116.35,False,False,False,-8.84,113.966,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-26,244.81,2.1312,114.87,114.87,103.5,104.24,100.88,101.46,93.16,113.86,False,False,False,-10.63,113.562,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-27,244.563,2.1312,114.754,114.76,100.9,103.28,99.72,103.0,91.31,111.61,False,False,False,-11.48,113.385,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-11-30,244.492,2.1312,114.72,114.73,105.0,105.6,103.5,105.4,92.7,113.3,False,False,False,-9.13,113.335,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-12-01,244.299,2.1312,114.63,114.63,104.29,106.34,104.08,105.95,94.86,115.94,False,False,False,-8.29,113.293,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-12-02,244.161,2.1312,114.565,114.57,106.12,110.99,106.12,108.57,95.36,116.55,False,False,False,-3.58,113.436,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-12-03,244.567,2.1312,114.756,114.76,109.0,111.93,107.59,108.7,97.71,119.43,False,False,False,-2.83,113.62,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-12-04,244.964,2.1312,114.942,114.95,108.73,111.48,108.73,110.62,97.83,119.57,False,False,False,-3.47,114.032,False
600745.SH,闻泰科技,2020-09-09,2020-12-07,2020-12-07,241.475,2.1312,113.305,113.31,115.59,116.28,110.91,111.18,99.56,121.68,True,True,True,2.97,112.812,True
