anchor_day,TPR,FPR,V_d
1068,0.5,0.05,5.21405633990934
1069,0.5,0.05,0.051341590646444064
1070,0.5,0.05,2.0108425404223293
1071,0.5,0.05,-0.007730382440369665
1072,0.5,0.05,4.689360468058517
1073,0.5,0.05,6.423841855002707
1074,0.5,0.05,-1.103804007200118
1076,0.5,0.05,4.731075153743573
1077,0.5,0.05,4.965566380762518
1078,0.5,0.05,1.2502887382195542
1079,0.5,0.05,1.7806519345824572
1080,0.5,0.05,1.958826038293595
1081,0.5,0.05,0.23316691001949583
1082,0.5,0.05,-0.4400778786891265
1083,0.5,0.05,0.5778043668764785
1084,0.5,0.05,0.8995457420406284
1085,0.5,0.05,-1.0073730985959375
1086,0.5,0.05,1.119273775810528
1087,0.5,0.05,0.47601144958109076
1088,0.5,0.05,1.9113191190249463
1089,0.5,0.05,-0.31878819438471917
1090,0.5,0.05,-0.08942564233651613
1091,0.5,0.05,0.16177773950273
1092,0.5,0.05,-1.19656423805395
1093,0.5,0.05,-0.9240096888432549
1094,0.5,0.05,-0.6938561546311679
1095,0.5,0.05,1.6871192743693497
1096,0.5,0.05,2.768516781040482
1097,0.5,0.05,0.828532294262402
1098,0.5,0.05,1.525416130688611
1099,0.5,0.05,0.3052102431186969
1100,0.5,0.05,-1.7838234693584418
1101,0.5,0.05,-3.221755402864752
1102,0.5,0.05,1.311505499165164
1103,0.5,0.05,-0.5076017913626282
1104,0.5,0.05,-1.5509591854558988
1105,0.5,0.05,-1.4893408426970334
1106,0.5,0.05,-2.2517779000484355
1107,0.5,0.05,-0.8752257148425121
1108,0.5,0.05,-0.8036617983946068
1109,0.5,0.05,3.1774159757401255
1112,0.5,0.05,-0.63008236057801
1113,0.5,0.05,1.892298707908342
1114,0.5,0.05,-0.9472777021893384
1115,0.5,0.05,-0.5497165250521634
1116,0.5,0.05,0.2273089782834603
1117,0.5,0.05,-0.6062831719020962
1118,0.5,0.05,-1.1132207770354237
1119,0.5,0.05,-1.170614929545097
1120,0.5,0.05,-0.06585048711458695
1121,0.5,0.05,-0.13577156041828164
1122,0.5,0.05,-0.7347949665609762
1123,0.5,0.05,-1.6776490938539639
1124,0.5,0.05,-1.0853730948867109
1125,0.5,0.05,-2.3585082497799683
1126,0.5,0.05,-2.4997411798532276
1127,0.5,0.05,-2.0372386468351102
1128,0.5,0.05,-2.3994739224923527
1129,0.5,0.05,-2.723915990173042
1130,0.5,0.05,-1.9348487157679963
1131,0.5,0.05,-1.778676047737524
1132,0.5,0.05,-0.8051699140273064
1133,0.5,0.05,-3.596747714294974
1134,0.5,0.05,-1.302869289618151
1136,0.5,0.05,-3.7135973880297106
1137,0.5,0.05,-3.0324997036650916
1138,0.5,0.05,-3.1277381011165604
1139,0.5,0.05,-3.426072551577919
1140,0.5,0.05,-1.4100100323996663
1141,0.5,0.05,-2.810196519252242
1142,0.5,0.05,-2.8621215264413187
1143,0.5,0.05,-1.2119666590513323
1144,0.5,0.05,-4.883995468613715
1145,0.5,0.05,-4.977656824119506
1146,0.5,0.05,-0.7283719404941985
45,0.5,0.1,1.7349928796575629
46,0.5,0.1,-0.05795593628565497
47,0.5,0.1,-2.1839241170863604
49,0.5,0.1,1.5540715892876729
50,0.5,0.1,-1.3911774498815674
51,0.5,0.1,-3.0169213375662136
52,0.5,0.1,-2.6928056064279033
53,0.5,0.1,6.515481407442202
54,0.5,0.1,-3.405075423628582
56,0.5,0.1,-2.8141729196100616
58,0.5,0.1,3.3787676416073684
59,0.5,0.1,-3.248336750033131
60,0.5,0.1,10.093585354939012
65,0.5,0.1,1.860948314976492
66,0.5,0.1,-0.4172987384535203
70,0.5,0.1,-1.116380142164771
71,0.5,0.1,8.048659440322476
72,0.5,0.1,9.943514141815593
73,0.5,0.1,-2.2405507602522254
74,0.5,0.1,0.08593286019115831
75,0.5,0.1,-0.7827712192056031
76,0.5,0.1,-1.6386664587002098
77,0.5,0.1,-3.0617190308091886
78,0.5,0.1,-1.5499655158198467
79,0.5,0.1,-2.0174434566531803
80,0.5,0.1,-4.033524157472277
81,0.5,0.1,-3.892401649913845
83,0.5,0.1,-2.9439264840357624
86,0.5,0.1,-4.939791327436633
87,0.5,0.1,-5.032986272334698
88,0.5,0.1,-7.301905402126326
89,0.5,0.1,-1.9194548531386895
90,0.5,0.1,-4.613747923545361
91,0.5,0.1,-3.5465099458535727
92,0.5,0.1,-2.046372055159778
93,0.5,0.1,-0.9763889111284119
96,0.5,0.1,-1.0666960073995215
99,0.5,0.1,-0.3824786726738818
102,0.5,0.1,-1.2497248669549794
106,0.5,0.1,-3.0731981783234303
109,0.5,0.1,-7.910807328742613
115,0.5,0.1,-2.7543128937898596
118,0.5,0.1,4.165373198530119
119,0.5,0.1,1.671183237713031
135,0.5,0.1,-2.3591311290902808
144,0.5,0.1,-0.7826814988268943
148,0.5,0.1,-6.961891904292717
150,0.5,0.1,0.21486269537765065
155,0.5,0.1,-3.459000165336451
157,0.5,0.1,-0.949552400435667
158,0.5,0.1,-1.7104288468141755
164,0.5,0.1,-6.086098555838708
165,0.5,0.1,-1.2231136575965404
166,0.5,0.1,4.726043606200632
167,0.5,0.1,0.2243272470147165
168,0.5,0.1,0.7942658400238887
169,0.5,0.1,3.288653694751093
172,0.5,0.1,5.2973514469749405
173,0.5,0.1,4.906311865295776
174,0.5,0.1,0.7111153089255777
178,0.5,0.1,-0.9107741934220374
179,0.5,0.1,-1.347418284448603
180,0.5,0.1,-1.0789957888211972
181,0.5,0.1,2.9312135811127455
182,0.5,0.1,-0.349486299842396
183,0.5,0.1,6.601368999833445
186,0.5,0.1,0.5952087712877914
187,0.5,0.1,-0.36325084135075747
188,0.5,0.1,-1.720988740688964
189,0.5,0.1,6.262993319220669
190,0.5,0.1,1.4237873701428103
191,0.5,0.1,-1.2257955391275726
192,0.5,0.1,3.583865523956409
193,0.5,0.1,-1.9272183095953896
194,0.5,0.1,0.9560963165402009
195,0.5,0.1,0.7947228711604898
196,0.5,0.1,0.29835067450714386
197,0.5,0.1,-2.138995320257607
198,0.5,0.1,-0.5386042962942272
199,0.5,0.1,-1.6887855337334978
200,0.5,0.1,2.8031920741094116
201,0.5,0.1,6.687047291145177
202,0.5,0.1,7.409763659696051
204,0.5,0.1,-3.7961571902044664
206,0.5,0.1,-0.9391881891758174
207,0.5,0.1,3.270426699714836
208,0.5,0.1,4.85513547656559
210,0.5,0.1,0.6241303801656388
211,0.5,0.1,-2.811148298610833
212,0.5,0.1,2.530142591225179
215,0.5,0.1,3.4116497489942113
216,0.5,0.1,0.005279995417679355
217,0.5,0.1,-3.8512508192520674
218,0.5,0.1,2.0739957831681375
219,0.5,0.1,0.3595949136911897
221,0.5,0.1,-2.891147203167537
224,0.5,0.1,3.3125651061843424
225,0.5,0.1,4.39728685877918
226,0.5,0.1,5.434761881485168
227,0.5,0.1,3.3507150554419414
228,0.5,0.1,2.5306374609626636
229,0.5,0.1,-0.5983579319139607
230,0.5,0.1,7.770031164388236
231,0.5,0.1,2.3774822371357214
232,0.5,0.1,3.6605164174446543
233,0.5,0.1,2.454606965390592
234,0.5,0.1,2.087786589280705
235,0.5,0.1,1.1143251854991423
236,0.5,0.1,2.199149904013967
237,0.5,0.1,1.6609635147684256
238,0.5,0.1,0.6171398505956752
239,0.5,0.1,-0.8539922773524342
240,0.5,0.1,1.0587187079722875
241,0.5,0.1,5.68515498760632
242,0.5,0.1,4.236231933281121
243,0.5,0.1,0.8695385567691403
244,0.5,0.1,-0.4782766900491237
245,0.5,0.1,-0.1979870131654236
246,0.5,0.1,-0.944800926301395
247,0.5,0.1,-0.5838521614099721
248,0.5,0.1,-2.359532716915963
249,0.5,0.1,-1.1701599592635619
250,0.5,0.1,-2.375717330344359
251,0.5,0.1,-1.126587365625681
252,0.5,0.1,2.2540916971392138
253,0.5,0.1,-2.415842400070244
254,0.5,0.1,2.547810298582795
257,0.5,0.1,-1.290052515872583
258,0.5,0.1,-0.40527858356251784
259,0.5,0.1,-0.29629368136517104
260,0.5,0.1,-0.3826056774565169
261,0.5,0.1,-1.6778820819989035
262,0.5,0.1,-2.231642514436543
263,0.5,0.1,-1.9729361023926701
264,0.5,0.1,-2.1681767165447203
265,0.5,0.1,-3.0699377568909685
266,0.5,0.1,-3.0235606258203944
267,0.5,0.1,-1.7319929677411035
268,0.5,0.1,-1.8935103089375214
269,0.5,0.1,-3.701313325630144
270,0.5,0.1,-3.7148788339028713
275,0.5,0.1,-1.1069571811280485
277,0.5,0.1,-2.075956152582122
283,0.5,0.1,-2.296683723343024
284,0.5,0.1,-1.2154152976179087
285,0.5,0.1,-2.0204014960848076
286,0.5,0.1,2.6720272908975837
287,0.5,0.1,-1.7989429290967158
288,0.5,0.1,-3.1850109425795887
289,0.5,0.1,-2.0373355863391778
290,0.5,0.1,-3.000020466680302
291,0.5,0.1,-0.09604718668614695
292,0.5,0.1,-2.9854089343900405
293,0.5,0.1,-1.1226214775638526
294,0.5,0.1,-2.47183506012658
295,0.5,0.1,-2.4891616427741425
296,0.5,0.1,-0.5024607770582855
300,0.5,0.1,-2.4071551561540887
306,0.5,0.1,1.155266120247962
307,0.5,0.1,-3.0144555612584156
308,0.5,0.1,-2.9250922703112443
309,0.5,0.1,0.18295646376120922
310,0.5,0.1,-1.8508382512127457
311,0.5,0.1,-2.2735973150687485
313,0.5,0.1,-0.026697708942359455
314,0.5,0.1,-1.1626623968923124
316,0.5,0.1,-0.6720176677811329
317,0.5,0.1,-2.7687074371682314
318,0.5,0.1,-0.8413584717179718
319,0.5,0.1,-2.2660477410986366
320,0.5,0.1,-1.549900405904486
321,0.5,0.1,-2.708824241455349
322,0.5,0.1,-2.924732721965178
323,0.5,0.1,-3.472095771058477
324,0.5,0.1,-2.2173892529874815
325,0.5,0.1,-2.443812542397133
326,0.5,0.1,0.4556890732488775
328,0.5,0.1,-2.815907408680083
329,0.5,0.1,-0.19486704317893275
331,0.5,0.1,4.9246691856646665
332,0.5,0.1,2.045022320050674
335,0.5,0.1,7.728273137132796
339,0.5,0.1,3.2124825717401038
343,0.5,0.1,8.893539058533992
348,0.5,0.1,-0.6760722165865305
349,0.5,0.1,7.273463518480837
350,0.5,0.1,3.2754934416338894
351,0.5,0.1,-6.763639236658188
352,0.5,0.1,-1.299845733763191
353,0.5,0.1,4.450530753825316
356,0.5,0.1,0.6401964763300816
357,0.5,0.1,-0.039972097063625256
360,0.5,0.1,-2.780699108896606
361,0.5,0.1,-1.081836332371593
362,0.5,0.1,0.8504337660626473
363,0.5,0.1,-0.7247368943628508
364,0.5,0.1,4.112312716669845
365,0.5,0.1,5.52874482509158
366,0.5,0.1,3.3069351814072188
367,0.5,0.1,1.8000259296738932
368,0.5,0.1,5.337585639201333
371,0.5,0.1,-0.5682649639395942
372,0.5,0.1,-3.629732389664709
373,0.5,0.1,0.18393262892039014
374,0.5,0.1,6.111513310280801
375,0.5,0.1,5.87148681437893
376,0.5,0.1,3.5723596271832223
377,0.5,0.1,-1.0496044571949417
378,0.5,0.1,-0.7707262849218677
379,0.5,0.1,-0.0010799201052181795
380,0.5,0.1,-1.4653369582527955
381,0.5,0.1,-5.259933415361886
382,0.5,0.1,-1.0567380806713789
383,0.5,0.1,-1.7214785243979933
384,0.5,0.1,-1.2264782055528345
386,0.5,0.1,-1.6764230805708256
387,0.5,0.1,-2.584503315226328
388,0.5,0.1,-1.5032483856318444
390,0.5,0.1,-0.6052596138841935
392,0.5,0.1,-3.5761276226452776
394,0.5,0.1,-2.238006877497603
395,0.5,0.1,3.5679587721571027
396,0.5,0.1,-0.9687714371294247
397,0.5,0.1,0.681965790789722
398,0.5,0.1,-0.9999272989728014
399,0.5,0.1,-2.827493113022869
400,0.5,0.1,3.428752154109347
401,0.5,0.1,-2.5505796202419457
402,0.5,0.1,-1.2650062619234634
403,0.5,0.1,0.3970246093535118
404,0.5,0.1,-2.3178598222045066
405,0.5,0.1,-1.7564880166975636
406,0.5,0.1,-3.671795884397855
407,0.5,0.1,-1.1899999035622553
409,0.5,0.1,5.114285547799368
413,0.5,0.1,-3.3869740908589128
414,0.5,0.1,5.111126998963415
415,0.5,0.1,1.0790259241776854
416,0.5,0.1,-3.208095190594309
417,0.5,0.1,-2.896983346712143
418,0.5,0.1,-3.2006691044072983
420,0.5,0.1,-5.604563697619706
421,0.5,0.1,-1.230149273454596
422,0.5,0.1,-1.2695104034129432
423,0.5,0.1,-2.51011357221966
424,0.5,0.1,-1.0370006823933797
425,0.5,0.1,-9.077479912722305
426,0.5,0.1,-0.5391560733269832
427,0.5,0.1,-2.0450792411580716
428,0.5,0.1,0.6063934487300816
429,0.5,0.1,-0.9464035148812484
430,0.5,0.1,-1.4116887546473817
431,0.5,0.1,-2.8825158584546866
432,0.5,0.1,-1.03564376546635
433,0.5,0.1,2.6423339715882697
434,0.5,0.1,-1.0497174849903401
435,0.5,0.1,-1.9688642562517713
436,0.5,0.1,-1.6741548641125221
437,0.5,0.1,-1.7274374330332787
438,0.5,0.1,-2.510418077369295
439,0.5,0.1,-2.6596080079023188
440,0.5,0.1,-2.203998230264836
441,0.5,0.1,-0.8352993292325871
442,0.5,0.1,-1.5921091875538604
443,0.5,0.1,-1.7373000216352512
444,0.5,0.1,0.43160530243263473
445,0.5,0.1,-2.5609924096169427
446,0.5,0.1,1.1488845493154007
447,0.5,0.1,-2.247216703903724
448,0.5,0.1,-1.8647109747499477
451,0.5,0.1,-1.2764660542415085
453,0.5,0.1,-1.8962652178030233
455,0.5,0.1,-0.98987380210247
463,0.5,0.1,6.88056575100454
467,0.5,0.1,-1.2310054136968125
476,0.5,0.1,2.6681842315777504
479,0.5,0.1,6.034567586731908
480,0.5,0.1,2.681596310217547
481,0.5,0.1,3.6431269827299655
482,0.5,0.1,-0.48399926596359777
486,0.5,0.1,0.8666761939785546
487,0.5,0.1,-0.21590388202279637
488,0.5,0.1,7.465257562868727
489,0.5,0.1,5.590989648115951
490,0.5,0.1,2.8498490455292806
491,0.5,0.1,1.9448586042311677
493,0.5,0.1,-0.7938811746668178
494,0.5,0.1,1.0111108559385587
495,0.5,0.1,-1.903659497087239
496,0.5,0.1,-0.7660641153768585
497,0.5,0.1,1.0767884374867052
498,0.5,0.1,-0.9334480649143808
499,0.5,0.1,0.672734688132077
500,0.5,0.1,2.0355075264533484
501,0.5,0.1,-0.5312185917817284
502,0.5,0.1,4.80869413214106
503,0.5,0.1,-0.012414345902721946
504,0.5,0.1,2.6307767361297856
505,0.5,0.1,7.675393581161668
506,0.5,0.1,0.04234897411900618
507,0.5,0.1,6.379068169977912
508,0.5,0.1,6.3742149667678145
509,0.5,0.1,3.1176064413389892
510,0.5,0.1,3.244662117806374
511,0.5,0.1,6.145582525063259
512,0.5,0.1,6.899869115336413
513,0.5,0.1,-2.5993587901775905
514,0.5,0.1,3.153751436172653
515,0.5,0.1,15.957377694313909
516,0.5,0.1,6.00990226188548
518,0.5,0.1,0.01533338176779786
519,0.5,0.1,1.3933302708559259
520,0.5,0.1,8.217815731325363
522,0.5,0.1,10.717640629001076
523,0.5,0.1,4.67431731991872
524,0.5,0.1,4.344365801596177
525,0.5,0.1,4.904698945434279
526,0.5,0.1,2.570993700790871
527,0.5,0.1,3.4761333138662653
529,0.5,0.1,5.4921016596045185
530,0.5,0.1,2.6210683748028827
531,0.5,0.1,0.13923217280346972
532,0.5,0.1,2.4354035209238156
537,0.5,0.1,0.2451378615607318
539,0.5,0.1,13.490963412855672
540,0.5,0.1,3.166312108582103
541,0.5,0.1,1.1230624159702842
542,0.5,0.1,0.9963509578195584
543,0.5,0.1,4.901616882230057
544,0.5,0.1,-1.2312128375563085
545,0.5,0.1,1.9904896567885189
546,0.5,0.1,1.2572674423535162
547,0.5,0.1,1.2854864826934627
548,0.5,0.1,0.1410677219569075
549,0.5,0.1,0.1473985692362717
550,0.5,0.1,-0.9262276028877482
551,0.5,0.1,-1.6514147772381245
552,0.5,0.1,0.28230695177743004
553,0.5,0.1,1.019120311191355
554,0.5,0.1,-2.5393867443668734
555,0.5,0.1,0.8070215070968161
556,0.5,0.1,-0.5960361185043362
557,0.5,0.1,-1.1218778496729482
558,0.5,0.1,-2.5143257289060603
559,0.5,0.1,-2.933772310145428
560,0.5,0.1,-1.7841012619712866
561,0.5,0.1,-0.524901616063106
562,0.5,0.1,-2.8892641795570997
563,0.5,0.1,-1.8357452532975955
564,0.5,0.1,-1.7704575450728952
565,0.5,0.1,-3.159913729046973
566,0.5,0.1,1.2709845863517386
567,0.5,0.1,5.284944162671132
568,0.5,0.1,-6.526146993280984
569,0.5,0.1,2.1900779385670877
570,0.5,0.1,-4.880281623823395
571,0.5,0.1,5.396823020148196
572,0.5,0.1,-1.6180104177320442
576,0.5,0.1,7.557765563572807
579,0.5,0.1,-1.1808998582422572
580,0.5,0.1,15.669353793090938
581,0.5,0.1,-3.57054172157586
586,0.5,0.1,1.1443057360159372
589,0.5,0.1,1.7101518592850544
599,0.5,0.1,-1.70019351984743
602,0.5,0.1,-10.822485550439858
606,0.5,0.1,2.23485059694361
608,0.5,0.1,6.854827132993039
613,0.5,0.1,6.017895805191266
625,0.5,0.1,-0.36614439804177135
627,0.5,0.1,8.414001919048678
629,0.5,0.1,0.702084616222614
639,0.5,0.1,1.5088954226689522
640,0.5,0.1,1.2634018326818461
641,0.5,0.1,-3.7551609393880514
642,0.5,0.1,-0.02995247237017251
643,0.5,0.1,-1.0010174423708031
644,0.5,0.1,2.009983931232896
645,0.5,0.1,3.177863550722032
646,0.5,0.1,1.4168957781424187
647,0.5,0.1,2.7265398253442954
648,0.5,0.1,-0.0964429013189152
649,0.5,0.1,1.3407139543565645
650,0.5,0.1,0.5039934972401157
652,0.5,0.1,2.2390631234649887
653,0.5,0.1,1.8491276930302534
654,0.5,0.1,-1.7320528472526837
655,0.5,0.1,-0.1709589638374327
656,0.5,0.1,-0.4681040169995948
657,0.5,0.1,-1.543905789691754
658,0.5,0.1,-0.9284854572799802
659,0.5,0.1,-4.957890532152382
660,0.5,0.1,-1.1685345072541216
661,0.5,0.1,0.26986583728091085
662,0.5,0.1,-1.9774739189869204
663,0.5,0.1,-2.546655830344797
664,0.5,0.1,0.3797354581373975
665,0.5,0.1,-1.8240628443633813
666,0.5,0.1,-3.126911206371059
667,0.5,0.1,-2.9367190353828994
668,0.5,0.1,-3.776684214002112
669,0.5,0.1,-3.42553865196332
670,0.5,0.1,-2.249918831225342
671,0.5,0.1,-1.3106710157200432
673,0.5,0.1,4.565050919421516
674,0.5,0.1,-3.487019204410478
675,0.5,0.1,-2.7293789093751593
676,0.5,0.1,-1.4650901755780623
677,0.5,0.1,-1.1217477706908354
678,0.5,0.1,-1.6186867652259656
679,0.5,0.1,-2.18870709357341
680,0.5,0.1,-2.4037695774076324
681,0.5,0.1,-0.6192202472299382
682,0.5,0.1,-3.485134065483024
683,0.5,0.1,-2.981132491418966
684,0.5,0.1,-0.9262420251293978
685,0.5,0.1,-1.1372931911929476
689,0.5,0.1,1.4893124724621432
696,0.5,0.1,-2.1940207861667282
697,0.5,0.1,-1.651635579691487
698,0.5,0.1,-1.4011160572859591
700,0.5,0.1,-2.67596265772155
701,0.5,0.1,-3.0867175667644675
703,0.5,0.1,-1.272073522782836
705,0.5,0.1,-0.424088888673233
708,0.5,0.1,-0.6933777365754015
709,0.5,0.1,-0.9495783610212714
712,0.5,0.1,-1.8784370144392264
713,0.5,0.1,0.6330356532808095
715,0.5,0.1,-2.637293491758651
717,0.5,0.1,-0.7243615712080569
718,0.5,0.1,4.722374349679606
719,0.5,0.1,-2.0401581983872075
720,0.5,0.1,-2.8699179763868656
721,0.5,0.1,-2.3923941054075573
722,0.5,0.1,-2.685238225486885
724,0.5,0.1,8.467859259724936
725,0.5,0.1,-2.458275158140191
726,0.5,0.1,-2.716323829936431
727,0.5,0.1,-2.6848258857830927
730,0.5,0.1,-1.2135796852466265
734,0.5,0.1,-4.326130334879176
736,0.5,0.1,-1.4679297192747316
737,0.5,0.1,-4.409065728068151
740,0.5,0.1,-2.790408577571228
741,0.5,0.1,0.5447191179357058
743,0.5,0.1,-3.0242645025543595
748,0.5,0.1,-3.2290295503451114
754,0.5,0.1,22.722398238945953
755,0.5,0.1,2.330340709888522
756,0.5,0.1,3.061460554875081
765,0.5,0.1,23.482116560179907
766,0.5,0.1,8.251058925672815
771,0.5,0.1,20.044792301335587
772,0.5,0.1,3.6876365939189526
773,0.5,0.1,-1.0943202571409398
775,0.5,0.1,5.506277969649465
776,0.5,0.1,3.6868482329046666
777,0.5,0.1,9.12814874540857
778,0.5,0.1,12.530448415528214
780,0.5,0.1,0.35437928557845666
781,0.5,0.1,5.10038926840924
782,0.5,0.1,5.347872852384011
783,0.5,0.1,2.826105791488464
784,0.5,0.1,7.831982703847628
785,0.5,0.1,5.3981553895787
786,0.5,0.1,2.2484015711064513
787,0.5,0.1,5.79456113612258
788,0.5,0.1,-0.2943252775583221
789,0.5,0.1,4.75386711823887
790,0.5,0.1,2.857438562012651
791,0.5,0.1,0.10178238335007321
792,0.5,0.1,6.3270016675416
793,0.5,0.1,6.466685943374996
794,0.5,0.1,3.613682514008802
795,0.5,0.1,0.4593766159390906
796,0.5,0.1,1.4312648246486983
797,0.5,0.1,11.219441051821262
798,0.5,0.1,3.090798777896135
799,0.5,0.1,0.9047430408846545
800,0.5,0.1,-0.4349589016682641
801,0.5,0.1,0.44416810086166647
802,0.5,0.1,-1.4144776651541795
803,0.5,0.1,0.5257757340931108
804,0.5,0.1,-1.8165180647467662
805,0.5,0.1,1.1456850573420756
806,0.5,0.1,1.110973200542362
807,0.5,0.1,0.6313287513656157
808,0.5,0.1,1.6016912275817419
809,0.5,0.1,-0.35287689129104133
810,0.5,0.1,-1.308023436443717
811,0.5,0.1,2.5756881753800416
812,0.5,0.1,-0.9020932002662596
813,0.5,0.1,0.10956229667688028
814,0.5,0.1,-3.607915630779101
815,0.5,0.1,6.32153688663761
816,0.5,0.1,0.8277512291532323
817,0.5,0.1,-0.5455890549180622
818,0.5,0.1,-1.6155103221015878
820,0.5,0.1,0.4883157371119933
821,0.5,0.1,-1.3764516247872318
822,0.5,0.1,0.009214712268300979
823,0.5,0.1,-2.731653292453975
824,0.5,0.1,-1.8039761068071056
825,0.5,0.1,-1.4198462715246383
826,0.5,0.1,0.922970333586924
827,0.5,0.1,-0.6226730436099546
828,0.5,0.1,0.29209478960691193
829,0.5,0.1,-1.5480763492766487
830,0.5,0.1,-1.0109807933284767
831,0.5,0.1,-0.8995516389961633
832,0.5,0.1,-1.2648272589245164
833,0.5,0.1,-1.2481744401670536
834,0.5,0.1,-2.726808965321412
835,0.5,0.1,-2.287081525834493
836,0.5,0.1,1.8803441066217856
838,0.5,0.1,-2.3088580927518603
839,0.5,0.1,-2.6911266441499233
840,0.5,0.1,-3.7324988983972673
841,0.5,0.1,-3.210377891853188
842,0.5,0.1,-3.185123983487556
843,0.5,0.1,1.963936663197945
844,0.5,0.1,12.549537045730244
845,0.5,0.1,3.7701158593342563
847,0.5,0.1,-1.0166164240291664
849,0.5,0.1,1.7980526365815148
850,0.5,0.1,-7.114106069376996
851,0.5,0.1,-1.0351798657704157
854,0.5,0.1,-2.8702931085211807
855,0.5,0.1,-3.6157700081167263
856,0.5,0.1,3.0182446126850735
857,0.5,0.1,-4.699690270941817
858,0.5,0.1,1.9169139262104606
859,0.5,0.1,0.7105571739799599
860,0.5,0.1,1.4970540812412565
862,0.5,0.1,5.41082384855853
863,0.5,0.1,3.39835198997552
864,0.5,0.1,5.623956446893676
865,0.5,0.1,1.7983613123913185
866,0.5,0.1,-1.32063917958158
867,0.5,0.1,2.7162223985208156
868,0.5,0.1,1.1255420971865027
871,0.5,0.1,-1.2634109728262166
874,0.5,0.1,0.3078965651599449
875,0.5,0.1,1.0879109082805203
876,0.5,0.1,-1.318396708684733
877,0.5,0.1,1.015822032163561
878,0.5,0.1,0.8611166139754237
879,0.5,0.1,0.7022936841189655
880,0.5,0.1,-0.5145047010105454
881,0.5,0.1,0.37923039008071013
882,0.5,0.1,0.22791589659524683
883,0.5,0.1,-0.1457498051768893
884,0.5,0.1,1.30688055213376
885,0.5,0.1,-1.1346653439607086
886,0.5,0.1,-2.171122164481176
887,0.5,0.1,2.7322780015135075
889,0.5,0.1,1.0729478005206405
890,0.5,0.1,0.049960528882918354
891,0.5,0.1,-4.946920403063377
892,0.5,0.1,1.0190668628494954
893,0.5,0.1,-4.194876710260457
894,0.5,0.1,-0.022996297219914086
895,0.5,0.1,0.7770054115719125
896,0.5,0.1,2.6572603761299938
897,0.5,0.1,1.7729343670086521
898,0.5,0.1,0.35317094359080825
899,0.5,0.1,3.9974821298282195
900,0.5,0.1,3.868363584045716
901,0.5,0.1,-0.7792972990812352
902,0.5,0.1,0.0975819309861606
903,0.5,0.1,-1.0459415987691607
904,0.5,0.1,-2.0899350311583467
905,0.5,0.1,-0.3620804859742728
906,0.5,0.1,-1.0285232536660254
907,0.5,0.1,-5.5060414192935
910,0.5,0.1,3.5564311622092224
911,0.5,0.1,0.13705890274091614
912,0.5,0.1,2.252879772714947
913,0.5,0.1,-1.7608382545669827
914,0.5,0.1,-0.7765568502082684
915,0.5,0.1,-0.6090788085792321
916,0.5,0.1,-0.1058324753455193
917,0.5,0.1,-0.960560296993523
918,0.5,0.1,0.12634973005943984
919,0.5,0.1,0.48099115958474215
920,0.5,0.1,-1.599233850508219
921,0.5,0.1,-1.380870398621544
922,0.5,0.1,-0.5121670754594085
923,0.5,0.1,0.32701705793651026
924,0.5,0.1,0.41517467874518976
925,0.5,0.1,-2.5429627049574077
928,0.5,0.1,-1.1937860305220303
934,0.5,0.1,-1.4324559793133451
939,0.5,0.1,1.4317323461372964
942,0.5,0.1,2.006851413676328
945,0.5,0.1,-1.4466896931429096
946,0.5,0.1,-0.41079583549964893
947,0.5,0.1,9.183291384972309
948,0.5,0.1,3.082887146871659
949,0.5,0.1,2.75427068035693
950,0.5,0.1,3.515140516712227
951,0.5,0.1,-2.004267285236435
952,0.5,0.1,0.5691435999329528
953,0.5,0.1,5.060280218168833
954,0.5,0.1,1.7032857425070764
955,0.5,0.1,3.1059706861880896
956,0.5,0.1,-2.386699941982886
957,0.5,0.1,-2.5741571352329986
958,0.5,0.1,4.71029766233669
959,0.5,0.1,-2.0063330301168856
960,0.5,0.1,0.6308934365093596
961,0.5,0.1,3.233530933861728
962,0.5,0.1,-2.4368096089437215
963,0.5,0.1,0.12734089948241353
