date,expanding_rank01,panic80,breadth_pct,prior_trading_days
2022-06-27,0.066543438077634,0,0.0004498425551057,599
2022-06-28,0.17158671586715868,0,0.0008998875140607,600
2022-06-29,0.56353591160221,0,0.0056242969628796,601
2022-06-30,0.2665441176470588,0,0.0015740948954351,602
2022-07-01,0.48440366972477067,0,0.0042696629213483,603
2022-07-04,0.5769230769230769,0,0.0058492688413948,604
2022-07-05,0.8190127970749543,1,0.0175359712230215,605
2022-07-06,0.9288321167883211,1,0.0393081761006289,606
2022-07-07,0.6102003642987249,0,0.006513926325247,607
2022-07-08,0.23272727272727273,0,0.0013474062429822,608
2022-07-11,0.8765880217785844,1,0.0267115600448933,609
2022-07-12,0.9782608695652174,1,0.0855218855218855,610
2022-07-13,0.6998191681735986,0,0.0094318437008758,611
2022-07-14,0.7256317689530686,0,0.0109939421135292,612
2022-07-15,0.9837837837837838,1,0.1022880215343203,613
2022-07-18,0.3902877697841727,0,0.0026875699888017,614
2022-07-19,0.16696588868940754,0,0.0008954555630176,615
2022-07-21,0.3172043010752688,0,0.0020116227089852,617
2022-07-22,0.4561717352415027,0,0.0037988826815642,618
2022-07-25,0.5696428571428571,0,0.0058126536999776,619
2022-07-26,0.19964349376114082,0,0.0011173184357541,620
2022-07-27,0.26334519572953735,0,0.0015635470180924,621
2022-07-28,0.3765541740674956,0,0.0024548091943762,622
2022-07-29,0.7145390070921985,0,0.0104910714285714,623
2022-08-01,0.6176991150442478,0,0.0066949341664806,624
2022-08-02,0.9929328621908127,1,0.1275931296007138,625
2022-08-03,0.8624338624338624,1,0.0249776984834968,626
2022-08-04,0.3732394366197183,0,0.0024531668153434,627
2022-08-05,0.1634446397188049,0,0.0008918617614269,628
2022-08-08,0.12280701754385964,0,0.0006688963210702,629
2022-08-09,0.23117338003502627,0,0.0013377926421404,630
2022-08-10,0.263986013986014,0,0.0015607580824972,631
2022-08-11,0.12390924956369982,0,0.0006688963210702,632
2022-08-12,0.35365853658536583,0,0.0022291573785109,633
2022-08-15,0.23130434782608697,0,0.0013366005791935,634
2022-08-16,0.16493055555555555,0,0.0008906702293475,635
2022-08-17,0.2322357019064125,0,0.0013354106387714,636
2022-08-18,0.3806228373702422,0,0.0024471635150166,637
2022-08-19,0.7288428324697754,0,0.0108961529908828,638
2022-08-22,0.4827586206896552,0,0.0042250389148321,639
2022-08-23,0.5817555938037866,0,0.0060040026684456,640
2022-08-24,0.9690721649484536,1,0.0718256615521458,641
2022-08-25,0.9039451114922813,1,0.0329035126722988,642
2022-08-26,0.8321917808219178,1,0.0202312138728323,643
2022-08-29,0.6085470085470085,0,0.0064372918978912,644
2022-08-30,0.6228668941979523,0,0.0068797159343098,645
2022-08-31,0.9778534923339012,1,0.0909090909090909,646
2022-09-01,0.8962585034013606,1,0.0314925704147261,647
2022-09-02,0.4227504244482173,0,0.0031035247173575,648
2022-09-05,0.49491525423728816,0,0.0044336067390822,649
2022-09-06,0.16074450084602368,0,0.0008867213478164,650
2022-09-07,0.3716216216216216,0,0.0024384837064952,651
2022-09-08,0.6222596964586846,0,0.0068705673758865,652
2022-09-09,0.4158249158249158,0,0.0028799291094373,653
2022-09-13,0.15966386554621848,0,0.0008863283846665,654
2022-09-14,0.5704697986577181,0,0.0057611345003323,655
2022-09-15,0.931323283082077,1,0.0434108527131782,656
2022-09-16,0.9916387959866221,1,0.1261620185922974,657
2022-09-19,0.9482470784641068,1,0.056858407079646,658
2022-09-20,0.3933333333333333,0,0.0026542800265428,659
2022-09-21,0.6422628951747088,0,0.007297655904467,660
2022-09-22,0.6196013289036545,0,0.0068523430592396,661
2022-09-23,0.8474295190713101,1,0.0223105809586922,662
2022-09-26,0.9420529801324503,1,0.0538750275999116,663
2022-09-27,0.1933884297520661,0,0.0011042402826855,664
2022-09-28,0.8036303630363036,1,0.0169977924944812,665
2022-09-29,0.8154859967051071,1,0.0183142100617828,666
2022-09-30,0.7927631578947368,0,0.0161076787290379,667
2022-10-10,0.8850574712643678,1,0.0290941150540004,668
2022-10-11,0.6950819672131148,0,0.0094776283888031,669
2022-10-12,0.3878887070376432,0,0.002644336712208,670
2022-10-13,0.22058823529411764,0,0.001322168356104,671
2022-10-14,0.11419249592169657,0,0.0006607929515418,672
2022-10-17,0.11563517915309446,0,0.0006607929515418,673
2022-10-18,0.11707317073170732,0,0.0006607929515418,674
2022-10-19,0.3457792207792208,0,0.0022016732716864,675
2022-10-20,0.413290113452188,0,0.0028621752531924,676
2022-10-21,0.22330097087378642,0,0.0013207131851199,677
2022-10-24,0.6591276252019386,0,0.0079207920792079,678
2022-10-25,0.5951612903225807,0,0.0063792344918609,679
2022-10-26,0.3446054750402576,0,0.0022002200220022,680
2022-10-27,0.4919614147909968,0,0.0043975373790677,681
2022-10-28,0.8796147672552167,1,0.0281318681318681,682
2022-10-31,0.7467948717948718,0,0.012304987914744,683
2022-11-01,0.2896,0,0.0017570832418185,684
2022-11-02,0.15654952076677317,0,0.0008785416209092,685
2022-11-03,0.0,0,0.0002195871761089,686
2022-11-07,0.15764331210191082,0,0.0008766162612316,688
2022-11-09,0.1573926868044515,0,0.0008762322015334,690
2022-11-10,0.4492063492063492,0,0.0035010940919037,691
2022-11-11,0.4247226624405705,0,0.003061447627378,692
2022-11-14,0.6281645569620253,0,0.0069975945768642,693
2022-11-16,0.05687203791469194,0,0.0004370629370629,695
2022-11-17,0.29337539432176657,0,0.00174748798602,696
2022-11-18,0.05669291338582677,0,0.0004362050163576,697
2022-11-21,0.19811320754716982,0,0.0010895619960775,698
2022-11-22,0.6122448979591837,0,0.0065359477124183,699
2022-11-23,0.768025078369906,0,0.0130662020905923,700
2022-11-24,0.3489827856025039,0,0.0021767522855899,701
2022-11-25,0.9171875,1,0.0354579073308679,702
2022-11-28,0.9407176287051482,1,0.0502173913043478,703
2022-11-29,0.5919003115264797,0,0.0063002389745817,704
2022-11-30,0.41368584758942456,0,0.0028248587570621,705
2022-12-01,0.11335403726708075,0,0.0006510416666666,706
2022-12-02,0.2930232558139535,0,0.0017364879531148,707
2022-12-05,0.43343653250773995,0,0.0032559149120902,708
2022-12-06,0.5332302936630603,0,0.0052083333333333,709
2022-12-07,0.47685185185185186,0,0.0041232638888888,710
2022-12-08,0.551617873651772,0,0.0054265248534838,711
2022-12-09,0.76,0,0.0125813449023861,712
2022-12-12,0.8463901689708141,1,0.021875676846437,713
2022-12-13,0.8266871165644172,1,0.0197012340333405,714
2022-12-14,0.7825421133231241,0,0.014721801255683,715
2022-12-15,0.4724770642201835,0,0.0041125541125541,716
2022-12-16,0.9190839694656489,1,0.0363557671499675,717
2022-12-19,0.9969512195121951,1,0.1563581314878892,718
2022-12-20,0.8797564687975646,1,0.0283304498269896,719
2022-12-21,0.8996960486322189,1,0.0328719723183391,720
2022-12-22,0.9635811836115327,1,0.0673575129533678,721
2022-12-23,0.8681818181818182,1,0.0274179620034542,722
2022-12-26,0.56732223903177,0,0.0058264997842037,723
2022-12-27,0.48338368580060426,0,0.0043122035360068,724
2022-12-28,0.7405731523378583,0,0.0122924304507224,725
2022-12-29,0.7379518072289156,0,0.0118457893603273,726
2022-12-30,0.28421052631578947,0,0.0017222820236813,727
2023-01-03,0.33933933933933935,0,0.0021519259737465,728
2023-01-04,0.2563718140929535,0,0.0015050526768436,729
2023-01-05,0.21407185628742514,0,0.0012894906511927,730
2023-01-06,0.5246636771300448,0,0.0051568543188654,731
2023-01-09,0.1880597014925373,0,0.0010748065348237,732
2023-01-10,0.28614008941877794,0,0.0017185821697099,733
2023-01-11,0.6339285714285714,0,0.0070861069357955,734
2023-01-12,0.6329866270430906,0,0.0070845856590811,735
2023-01-13,0.28486646884273,0,0.0017171066752522,736
2023-01-16,0.21333333333333335,0,0.0012875536480686,737
2023-01-17,0.05325443786982249,0,0.000429276668813,738
2023-01-18,0.15214180206794684,0,0.0008581849388543,739
2023-01-19,0.25958702064896755,0,0.0015011794981771,740
2023-01-20,0.053019145802650956,0,0.0004288164665523,741
2023-01-30,0.34705882352941175,0,0.002144542140253,742
2023-01-31,0.42143906020558003,0,0.0030017152658662,743
2023-02-01,0.10997067448680352,0,0.0006429489927132,744
2023-02-02,0.0527086383601757,0,0.0004284490145672,745
2023-02-03,0.40497076023391815,0,0.0027849185946872,746
2023-02-06,0.5065693430656935,0,0.0044977511244377,747
2023-02-07,0.39504373177842567,0,0.0025679435052428,748
2023-02-08,0.39592430858806404,0,0.0025684931506849,749
2023-02-09,0.11046511627906977,0,0.0006417112299465,750
2023-02-10,0.44847605224963716,0,0.0034217279726261,751
2023-02-13,0.0,0,0.0002137665669089,752
2023-02-14,0.19247467438494936,0,0.0010688328345446,753
2023-02-15,0.4797687861271676,0,0.0040606967300705,754
2023-02-16,0.8455988455988456,1,0.0217762596071733,755
2023-02-17,0.861671469740634,1,0.0251867662753468,756
2023-02-20,0.39280575539568346,0,0.0025591810620601,757
2023-02-21,0.21839080459770116,0,0.00127959053103,758
2023-02-22,0.3098995695839311,0,0.0019185674696226,759
2023-02-23,0.5272206303724928,0,0.0049040511727078,760
2023-02-24,0.5937052932761088,0,0.0061846875666453,761
2023-02-27,0.9285714285714286,1,0.0405117270788912,762
2023-02-28,0.4065620542082739,0,0.002770673486786,763
2023-03-01,0.39173789173789175,0,0.0025575447570332,764
2023-03-02,0.7795163584637269,0,0.014480408858603,765
2023-03-03,0.515625,0,0.0046838407494145,766
2023-03-06,0.6553191489361702,0,0.0074499787143465,767
2023-03-07,0.9872521246458924,1,0.1072568631623749,768
2023-03-08,0.6265912305516266,0,0.006809959565865,769
2023-03-09,0.7570621468926554,0,0.0125558629495637,770
2023-03-10,0.9717912552891397,1,0.081242024670353,771
2023-03-13,0.8676056338028169,1,0.0263549415515409,772
2023-03-14,0.9746835443037974,1,0.0858296154663267,773
2023-03-15,0.5449438202247191,0,0.005311238580837,774
2023-03-16,0.9298737727910238,1,0.0441988950276243,775
2023-03-17,0.7254901960784313,0,0.0112598257913745,776
2023-03-20,0.8643356643356643,1,0.0263381478334749,777
2023-03-21,0.35893854748603354,0,0.0023359524315141,778
2023-03-22,0.28172942817294283,0,0.0016992353440951,779
2023-03-23,0.5181058495821727,0,0.0048832271762208,780
2023-03-24,0.6008344923504868,0,0.0063667232597623,781
2023-03-27,0.7138888888888889,0,0.0106044538706256,782
2023-03-28,0.7045769764216366,0,0.0099639601441594,783
2023-03-29,0.8102493074792244,1,0.0175847457627118,784
2023-03-30,0.719225449515906,0,0.010798221469405,785
2023-03-31,0.39502762430939226,0,0.0027524878255346,786
2023-04-03,0.45379310344827584,0,0.0035963613285381,787
2023-04-04,0.7617079889807162,0,0.012901861252115,788
2023-04-06,0.7070151306740028,0,0.0101544319864607,789
2023-04-07,0.3324175824175824,0,0.0021164021164021,790
2023-04-10,0.7969821673525377,0,0.0165079365079365,791
2023-04-11,0.6684931506849315,0,0.0084638171815488,792
2023-04-12,0.4952120383036936,0,0.0044435040203131,793
2023-04-13,0.610655737704918,0,0.0065580706579225,794
2023-04-14,0.39154160982264663,0,0.0027501586629997,795
2023-04-17,0.659400544959128,0,0.0078273746562301,796
2023-04-18,0.8367346938775511,1,0.0207231972932966,797
2023-04-19,0.8152173913043478,1,0.0181856629308521,798
2023-04-20,0.8900949796472184,1,0.0295920524202071,799
2023-04-21,0.989159891598916,1,0.1097019657577679,800
2023-04-24,0.9282814614343707,1,0.0416490486257928,801
2023-04-25,0.9554054054054054,1,0.0598308668076109,802
2023-04-26,0.7894736842105263,0,0.016084656084656,803
2023-04-27,0.692722371967655,0,0.009749894022891,804
2023-04-28,0.4535666218034993,0,0.0038249043773905,805
2023-05-04,0.6397849462365591,0,0.0074866310160427,806
2023-05-05,0.6550335570469799,0,0.007912745936698,807
2023-05-08,0.5107238605898123,0,0.0049187339606501,808
2023-05-09,0.7054886211512718,0,0.0102607952116289,809
2023-05-10,0.44385026737967914,0,0.003630926954293,810
2023-05-11,0.40720961281708945,0,0.0029882604055496,811
2023-05-12,0.6386666666666667,0,0.0074690567648314,812
2023-05-15,0.29027962716378164,0,0.0019202048218476,813
2023-05-16,0.6117021276595744,0,0.0068230277185501,814
2023-05-17,0.28818061088977426,0,0.0019169329073482,815
2023-05-18,0.17639257294429708,0,0.0010645092612305,816
2023-05-19,0.176158940397351,0,0.0010640561821664,817
2023-05-22,0.27116402116402116,0,0.0017021276595744,818
2023-05-23,0.5099075297225891,0,0.0048915355168013,819
2023-05-24,0.6108179419525066,0,0.0068056146320714,820
2023-05-25,0.5678524374176548,0,0.0059549128030625,821
2023-05-26,0.4723684210526316,0,0.0042535091450446,822
2023-05-29,0.6517739816031537,0,0.0076595744680851,823
2023-05-30,0.5354330708661418,0,0.0053146258503401,824
2023-05-31,0.7234600262123198,0,0.0108349267049075,825
2023-06-01,0.6479057591623036,0,0.0076433121019108,826
2023-06-02,0.1738562091503268,0,0.0010611205432937,827
2023-06-05,0.4425587467362924,0,0.0036070443454275,828
2023-06-06,0.9178617992177314,1,0.0369113279592702,829
2023-06-07,0.8203125,1,0.0186598812553011,830
2023-06-08,0.8296488946684005,1,0.0203476049173378,831
2023-06-09,0.6636363636363637,0,0.0082609616606651,832
2023-06-12,0.51621271076524,0,0.0050804403048264,833
2023-06-13,0.555699481865285,0,0.0057106598984771,834
2023-06-14,0.5653298835705045,0,0.0059196617336152,835
2023-06-15,0.49224806201550386,0,0.0046491969568892,836
2023-06-16,0.4012903225806452,0,0.0029579547855482,837
2023-06-19,0.7577319587628866,0,0.0126608989238235,838
2023-06-20,0.8481338481338482,1,0.0221518987341772,839
2023-06-21,0.9190231362467867,1,0.037122969837587,840
2023-06-26,0.975609756097561,1,0.0862687196793925,841
2023-06-27,0.28205128205128205,0,0.0018979333614508,842
2023-06-28,0.7810499359795134,0,0.0149599662873999,843
2023-06-29,0.37468030690537085,0,0.0027374184038745,844
2023-06-30,0.1685823754789272,0,0.0010530749789385,845
2023-07-03,0.31887755102040816,0,0.0021065936380872,846
2023-07-04,0.4012738853503185,0,0.0029486099410278,847
2023-07-05,0.31806615776081426,0,0.0021048200378867,848
2023-07-06,0.45616264294790343,0,0.0040008422825858,849
2023-07-07,0.4936548223350254,0,0.0046306040833508,850
2023-07-10,0.4435994930291508,0,0.0037823072073965,851
2023-07-11,0.1962025316455696,0,0.0012610340479192,852
2023-07-12,0.6978508217446271,0,0.0096719932716568,853
2023-07-13,0.2563131313131313,0,0.0016827934371055,854
2023-07-14,0.5031525851197982,0,0.0048370136698212,855
2023-07-17,0.7027707808564232,0,0.0098781000420344,856
2023-07-18,0.5018867924528302,0,0.0048309178743961,857
2023-07-19,0.5301507537688442,0,0.0052498950020999,858
2023-07-20,0.8732747804265998,1,0.0270837707327314,859
2023-07-21,0.8859649122807017,1,0.0287573467674223,860
2023-07-24,0.7959949937421777,0,0.0163693599160545,861
2023-07-25,0.3975,0,0.0029368575624082,862
2023-07-26,0.717852684144819,0,0.0106985525487728,863
2023-07-27,0.7743142144638404,0,0.0144745122718691,864
2023-07-28,0.6164383561643836,0,0.0069211409395973,865
2023-07-31,0.6592039800995025,0,0.0079697986577181,866
2023-08-01,0.7093167701863354,0,0.0104843782763682,867
2023-08-02,0.6389578163771712,0,0.0075471698113207,868
2023-08-03,0.7087980173482032,0,0.0102703835673862,869
2023-08-04,0.754950495049505,0,0.0125707102451288,870
2023-08-07,0.8850432632880099,1,0.0286971093422706,871
2023-08-08,0.7530864197530864,0,0.012565445026178,872
2023-08-09,0.87422934648582,1,0.0272251308900523,873
2023-08-10,0.4827586206896552,0,0.00460443700293,874
2023-08-11,0.9630996309963099,1,0.0667503661853944,875
2023-08-14,0.8206388206388207,1,0.0190376569037656,876
2023-08-15,0.8539877300613496,1,0.0240434873510349,877
2023-08-16,0.9436274509803921,1,0.0524555903866248,878
2023-08-17,0.3880048959608323,0,0.002924587424274,879
2023-08-18,0.9205378973105135,1,0.0373773230319482,880
2023-08-21,0.9230769230769231,1,0.0390478179160576,881
2023-08-22,0.8256097560975609,1,0.0204592901878914,882
2023-08-23,0.9451887941534713,1,0.0534335211855562,883
2023-08-24,0.8941605839416058,1,0.031719532554257,884
2023-08-25,0.93681652490887,1,0.0492487479131886,885
2023-08-28,0.6978155339805825,0,0.0104297037964121,886
2023-08-29,0.18787878787878787,0,0.0012513034410844,887
2023-08-30,0.47699757869249393,0,0.0045861997081509,888
2023-08-31,0.6783555018137848,0,0.0093769535319858,889
2023-09-01,0.39855072463768115,0,0.0031263026260942,890
2023-09-04,0.09288299155609167,0,0.000625,891
2023-09-05,0.4650602409638554,0,0.0043704474505723,892
2023-09-06,0.30445246690734057,0,0.002080732417811,893
2023-09-07,0.5396634615384616,0,0.0056179775280898,894
2023-09-08,0.5930372148859544,0,0.0066569586020386,895
2023-09-11,0.0,0,0.0002080299563137,896
2023-09-12,0.12215568862275449,0,0.0008317737575379,897
2023-09-13,0.24282296650717702,0,0.0016628559551028,898
2023-09-14,0.5400238948626045,0,0.0056098067733222,899
2023-09-15,0.3627684964200477,0,0.00269989615784,900
2023-09-18,0.2693682955899881,0,0.0018691588785046,901
2023-09-19,0.5392857142857143,0,0.0056028221622743,902
2023-09-20,0.6052318668252081,0,0.0068436333471588,903
2023-09-21,0.7078384798099763,0,0.0105721393034825,904
2023-09-22,0.1874258600237248,0,0.0012430080795525,905
2023-09-25,0.5118483412322274,0,0.0051781275890637,906
2023-09-26,0.762130177514793,0,0.0132532615448332,907
2023-09-27,0.5614657210401891,0,0.0060053841375025,908
2023-09-28,0.3990554899645809,0,0.0031068765534382,909
2023-10-09,0.8785377358490566,1,0.0281631807827707,910
2023-10-10,0.8492343934040048,1,0.023592715231788,911
2023-10-11,0.7847058823529411,0,0.015527950310559,912
2023-10-12,0.47473560517038776,0,0.0045510964004964,913
2023-10-13,0.892018779342723,1,0.0301964839710444,914
2023-10-16,0.798358733880422,0,0.0169526566053338,915
2023-10-17,0.5573770491803278,0,0.005992973754908,916
2023-10-18,0.9660818713450292,1,0.0688016528925619,917
2023-10-19,0.9299065420560748,1,0.0418988648090815,918
2023-10-20,0.9253208868144691,1,0.0406353135313531,919
2023-10-23,0.9813519813519813,1,0.0994019385440296,920
2023-10-24,0.40046565774155995,0,0.0032989690721649,921
2023-10-25,0.3988372093023256,0,0.003296929734185,922
2023-10-26,0.2346109175377468,0,0.0016474464579901,923
2023-10-27,0.37935034802784223,0,0.0028824377187564,924
2023-10-30,0.4159907300115875,0,0.0035008237232289,925
2023-10-31,0.15393518518518517,0,0.001029442042413,926
2023-11-01,0.15375722543352602,0,0.0010288065843621,927
2023-11-02,0.3210161662817552,0,0.0022633744855967,928
2023-11-03,0.04382929642445214,0,0.0004112687641373,929
2023-11-06,0.044930875576036866,0,0.0004115226337448,930
2023-11-08,0.15535097813578827,0,0.0010275380189066,932
2023-11-10,0.0,0,0.0002054231717337,934
2023-11-13,0.09299655568312284,0,0.0006160164271047,935
2023-11-16,0.09288990825688073,0,0.000615763546798,938
2023-11-17,0.12256586483390607,0,0.0008206811653672,939
2023-11-20,0.0,0,0.0002050020500205,940
2023-11-21,0.12342857142857143,0,0.0008196721311475,941
2023-11-22,0.6872146118721462,0,0.0096291743495185,942
2023-11-23,0.04561003420752566,0,0.0004095004095004,943
2023-11-24,0.7369020501138952,0,0.0118730808597748,944
2023-11-27,0.6780432309442548,0,0.0092099877200163,945
2023-11-28,0.3261363636363636,0,0.0022513303315595,946
2023-11-29,0.738933030646992,0,0.0120728463269899,947
2023-11-30,0.8129251700680272,1,0.0184162062615101,948
2023-12-01,0.6511891279728199,0,0.0081849805606711,949
2023-12-04,0.7692307692307693,0,0.0143237159811745,950
2023-12-05,0.9796610169491525,1,0.0918764067935338,951
2023-12-06,0.6320541760722348,0,0.0075695581014729,952
2023-12-07,0.8478015783540023,1,0.0235221926774391,953
2023-12-08,0.990990990990991,1,0.1100204498977505,954
2023-12-11,0.5061867266591676,0,0.0051114291555919,955
2023-12-12,0.3955056179775281,0,0.0030662305805396,956
2023-12-13,0.6554433221099888,0,0.0083793173921929,957
2023-12-14,0.5056053811659192,0,0.0051093398732883,958
2023-12-15,0.761478163493841,0,0.0134859011033919,959
2023-12-18,0.9295302013422819,1,0.0425097077457592,960
2023-12-19,0.71731843575419,0,0.0112428454619787,961
2023-12-20,0.9285714285714286,1,0.0421095666394112,962
2023-12-21,0.5206243032329989,0,0.0053137134682199,963
2023-12-22,0.920935412026726,1,0.0404577033101757,964
2023-12-25,0.8943270300333704,1,0.0326797385620915,965
2023-12-26,0.9388888888888889,1,0.0494079216006533,966
2023-12-27,0.35405105438401774,0,0.0026541445487954,967
2023-12-28,0.33592017738359203,0,0.0024499795835034,968
2023-12-29,0.23588039867109634,0,0.0016329863237395,969
2024-01-02,0.0918141592920354,0,0.0006124948958758,970
2024-01-03,0.5193370165745856,0,0.0053072055521535,971
2024-01-04,0.4922737306843267,0,0.0048979591836734,972
2024-01-05,0.7398015435501654,0,0.0124464395021424,973
2024-01-08,0.9174008810572687,1,0.0391756784329728,974
2024-01-09,0.41474147414741475,0,0.0034679722562219,975
2024-01-10,0.7802197802197802,0,0.0154943934760448,976
2024-01-11,0.2349066959385291,0,0.0016313213703099,977
2024-01-12,0.3541666666666667,0,0.0026514378951662,978
2024-01-15,0.39978094194961666,0,0.0032633081786661,979
2024-01-16,0.4814004376367615,0,0.0046890927624872,980
2024-01-17,0.9595628415300547,1,0.0619649408887077,981
2024-01-18,0.9465065502183406,1,0.0552272264112492,982
2024-01-19,0.9029443838604144,1,0.0348481760749949,983
2024-01-22,0.9967320261437909,1,0.1548807825555329,984
2024-01-23,0.6822633297062024,0,0.0097799511002444,985
2024-01-24,0.38804347826086955,0,0.0030556121409655,986
2024-01-25,0.04343105320304017,0,0.0004072490327835,987
2024-01-26,0.23318872017353579,0,0.0016293279022403,988
2024-01-29,0.7757313109425785,0,0.0150682142129912,989
2024-01-30,0.7824675324675324,0,0.0158859470468431,990
2024-01-31,0.8475675675675676,1,0.0246385664834046,991
2024-02-01,0.6803455723542117,0,0.0097739767868051,992
2024-02-02,0.7292340884573895,0,0.0122174709835064,993
2024-02-05,0.7887931034482759,0,0.0166972103441254,994
2024-02-06,0.5683530678148547,0,0.0063085063085063,995
2024-02-07,0.3279569892473118,0,0.0024420024420024,996
2024-02-08,0.21911922663802363,0,0.0014245014245014,997
2024-03-05,0.0,0,0.0002034174125305,1009
2024-03-12,0.21864951768488747,0,0.0014227642276422,1014
2024-03-13,0.31370449678800855,0,0.0022357723577235,1015
2024-03-14,0.18181818181818182,0,0.0012192643771591,1016
2024-03-15,0.11752136752136752,0,0.000812842918106,1017
2024-03-18,0.11846318036286019,0,0.0008130081300813,1018
2024-03-19,0.0906183368869936,0,0.0006093845216331,1019
2024-03-20,0.15761448349307774,0,0.0010156408693885,1020
2024-03-21,0.2372340425531915,0,0.0016250253910217,1021
2024-03-22,0.7566418703506907,0,0.0134037367993501,1022
2024-03-25,0.881104033970276,1,0.029238578680203,1023
2024-03-26,0.6850477200424178,0,0.0099451999188146,1024
2024-03-27,0.9798728813559322,1,0.0981943599107324,1025
2024-03-28,0.31534391534391537,0,0.0022312373225152,1026
2024-03-29,0.2357293868921776,0,0.0016230472712517,1027
2024-04-02,0.1562829989440338,0,0.0010139931048468,1029
2024-04-03,0.5031645569620253,0,0.0050709939148073,1030
2024-04-08,0.8609062170706007,1,0.0267694179679578,1031
2024-04-09,0.22105263157894736,0,0.001419302514193,1032
2024-04-10,0.8853838065194533,1,0.0306163828061638,1033
2024-04-11,0.569327731092437,0,0.0062854825628548,1034
2024-04-12,0.7691500524658972,0,0.0148012976480129,1035
2024-04-15,0.9958071278825996,1,0.1508515815085158,1036
2024-04-16,0.9947643979057592,1,0.1434941224158897,1037
2024-04-17,0.7426778242677824,0,0.0127711331846746,1038
2024-04-18,0.18286311389759666,0,0.0012165450121654,1039
2024-04-19,0.33298538622129437,0,0.0024335834516325,1040
2024-04-22,0.3910323253388947,0,0.0030419793145406,1041
2024-04-23,0.56875,0,0.0062893081761006,1042
2024-04-24,0.18314255983350677,0,0.0012170385395537,1043
2024-04-25,0.2692307692307692,0,0.0018262987012987,1044
2024-04-26,0.3790238836967809,0,0.0028466856445709,1045
2024-04-29,0.3796680497925311,0,0.0028524857375713,1046
2024-04-30,0.2932642487046632,0,0.0020529665366454,1047
2024-05-06,0.044513457556935816,0,0.0004109307581672,1048
2024-05-07,0.09307135470527404,0,0.0006163961372508,1049
2024-05-08,0.12293388429752067,0,0.000821692686935,1050
2024-05-09,0.0030959752321981426,0,0.0002054231717337,1051
2024-05-10,0.04536082474226804,0,0.0004108463434675,1052
2024-05-13,0.2729145211122554,0,0.0018491884117526,1053
2024-05-14,0.046296296296296294,0,0.0004108463434675,1054
2024-05-15,0.12538540596094552,0,0.0008215239268843,1055
2024-05-16,0.22895277207392198,0,0.0014373716632443,1056
2024-05-17,0.19179487179487179,0,0.001231527093596,1057
2024-05-20,0.19262295081967212,0,0.0012322858903265,1058
2024-05-21,0.27635619242579323,0,0.0018480492813141,1059
2024-05-22,0.23006134969325154,0,0.0014370765756518,1060
2024-05-23,0.8059244126659857,1,0.0176555122151508,1061
2024-05-24,0.8183673469387756,1,0.0197084787517963,1062
2024-05-27,0.44036697247706424,0,0.0036960985626283,1063
2024-05-28,0.8411405295315683,1,0.0227926078028747,1064
2024-05-29,0.513733468972533,0,0.0051313628899835,1065
2024-05-30,0.733739837398374,0,0.0123127436897188,1066
2024-05-31,0.5675126903553299,0,0.0061551087402544,1067
2024-06-03,0.947261663286004,1,0.0558063192449733,1068
2024-06-04,0.8915906788247214,1,0.0320065654493229,1069
2024-06-05,0.9473684210526315,1,0.0561590489854478,1070
2024-06-06,0.9888776541961577,1,0.1194427371440278,1071
2024-06-07,0.6444444444444445,0,0.0081950419995902,1072
2024-06-11,0.579212916246216,0,0.0063446582071223,1073
2024-06-12,0.24495967741935484,0,0.0016363264471262,1074
2024-06-13,0.7009063444108762,0,0.0106252554147936,1075
2024-06-14,0.44969818913480886,0,0.0040849673202614,1076
2024-06-17,0.5557788944723618,0,0.005923202614379,1077
2024-06-18,0.3232931726907631,0,0.0022462732285072,1078
2024-06-19,0.6690070210631895,0,0.009189299571166,1079
2024-06-20,0.8386773547094188,1,0.0226623111474071,1080
2024-06-21,0.42242242242242245,0,0.0034700959379465,1081
2024-06-24,0.938,1,0.051234945907328,1082
2024-06-25,0.8081918081918081,1,0.0185752194325372,1083
2024-06-26,0.156686626746507,0,0.0010197838058331,1084
2024-06-27,0.6759720837487537,0,0.0095918367346938,1085
2024-06-28,0.39741035856573703,0,0.003060599877576,1086
2024-07-01,0.3970149253731343,0,0.0030599755201958,1087
2024-07-02,0.588469184890656,0,0.0065266163573322,1088
2024-07-03,0.5888778550148958,0,0.0065266163573322,1089
2024-07-04,0.7996031746031746,0,0.0175367047308319,1090
2024-07-05,0.2923686818632309,0,0.0020391517128874,1091
2024-07-08,0.8445544554455445,1,0.0236589842953293,1092
2024-07-09,0.1562809099901088,0,0.0010197838058331,1093
2024-07-10,0.6669960474308301,0,0.0091743119266055,1094
2024-07-11,0.32082922013820336,0,0.0022426095820591,1095
2024-07-12,0.29191321499013806,0,0.0020383204239706,1096
2024-07-15,0.26995073891625615,0,0.0018341145302628,1097
2024-07-16,0.4074803149606299,0,0.0032606480538006,1098
2024-07-17,0.6430678466076696,0,0.0081532816958825,1099
2024-07-18,0.48526522593320237,0,0.0046900489396411,1100
2024-07-19,0.18547595682041218,0,0.0012239902080783,1101
2024-07-22,0.43529411764705883,0,0.0036727198530912,1102
2024-07-23,0.7796278158667973,0,0.0155070393797184,1103
2024-07-24,0.8199608610567515,1,0.0201999591920016,1104
2024-07-25,0.533724340175953,0,0.0055102040816326,1105
