episode_id,ts_code,entry_date,exit_date,exit_type,hold_days,total_cost,pnl,simple_return_pct,adj_ret_pct,delta_pp,factor_ratio,crossed,adj_pnl
24594,300147.SZ,2022-04-18,2022-06-22,TAKE_PROFIT_DYN,43,599297.3198011799,-43006.680288179894,-7.176184319070139,-7.176184319070145,-5.329070518200751e-15,1.0,False,-43006.68028817992
26194,000911.SZ,2022-06-23,2022-11-16,TAKE_PROFIT_DYN,98,997976.1263472,-71561.39354207995,-7.170651847555664,-7.170651847555664,0.0,1.0,False,-71561.39354207994
22341,603989.SH,2022-03-07,2022-05-31,TAKE_PROFIT_DYN,56,992110.7437441198,-71098.77986189967,-7.166415675893247,-7.166415675893245,1.7763568394002505e-15,1.0,False,-71098.77986189966
8550,300113.SZ,2020-12-23,2021-05-13,TAKE_PROFIT_DYN,91,993913.01221212,-71201.89496411989,-7.1637954317197385,-7.162991369632177,0.0008040620875613413,1.0000086610831551,True,-71193.90328640536
7722,000836.SZ,2020-12-11,2021-03-16,TAKE_PROFIT_DYN,61,999599.16922866,-71550.13623965997,-7.1578827236192675,-7.161351598263743,-0.003468874644475761,0.9999626368425641,True,-71584.81108178775
29654,603068.SH,2022-09-01,2022-11-02,TAKE_PROFIT_DYN,38,198109.3550436,-14185.731175199997,-7.160555932392993,-7.160555932392998,-5.329070518200751e-15,1.0,False,-14185.731175200006
63453,002678.SZ,2024-12-25,2024-12-31,FINAL_SETTLE,4,199931.64871679997,-14306.782913279982,-7.155837009849958,-7.1558370098499635,-5.329070518200751e-15,1.0,False,-14306.782913279992
62895,300032.SZ,2024-12-24,2024-12-31,FINAL_SETTLE,5,399541.89289013995,-28571.66869589995,-7.15110710649713,-7.151107106497134,-4.440892098500626e-15,1.0,False,-28571.668695899963
4229,600636.SH,2020-09-01,2020-10-16,TAKE_PROFIT_DYN,27,795814.6710313801,-56901.46225302003,-7.150089628188863,-7.15008962818886,2.6645352591003757e-15,1.0,False,-56901.46225302001
62506,688369.SH,2024-12-18,2024-12-31,FINAL_SETTLE,9,198509.8591476,-14190.69225815998,-7.1486082953737,-7.148608295373704,-3.552713678800501e-15,1.0,False,-14190.692258159987
8678,002589.SZ,2020-12-25,2021-04-07,TAKE_PROFIT_DYN,66,599573.66763294,-42837.03777672001,-7.144582907691157,-7.148520212039211,-0.003937304348053949,0.9999575974728093,True,-42860.644816805514
53599,300226.SZ,2024-03-28,2024-07-25,TAKE_PROFIT_DYN,79,997264.23030234,-75200.2209386999,-7.540651579963067,-7.1476993491779055,0.39295223078516184,1.00425,True,-71281.4488989044
23531,002256.SZ,2022-03-16,2022-05-20,TAKE_PROFIT_DYN,42,599661.7785358198,-42846.32712005987,-7.145082220293704,-7.145082220293708,-4.440892098500626e-15,1.0,False,-42846.3271200599
42888,600731.SH,2023-08-04,2023-11-22,TAKE_PROFIT_DYN,72,998360.61028704,-71330.35314239992,-7.144748341172198,-7.144748341172202,-4.440892098500626e-15,1.0,False,-71330.35314239997
7386,000856.SZ,2020-12-10,2021-03-04,TAKE_PROFIT_DYN,54,997972.12130616,-71323.91704619979,-7.1468847198707355,-7.141940201244601,0.004944518626134098,1.0000532509718303,True,-71274.57212877818
42539,600131.SH,2023-07-25,2023-09-11,TAKE_PROFIT_DYN,34,597659.2580158199,-42677.32508622005,-7.1407452513837555,-7.140745251383751,4.440892098500626e-15,1.0,False,-42677.32508622002
44919,600248.SH,2023-08-25,2024-04-16,TAKE_PROFIT_DYN,152,999584.15032476,-71375.96908331977,-7.140566310513234,-7.14056631051323,4.440892098500626e-15,1.0,False,-71375.96908331974
56378,000785.SZ,2024-05-30,2024-07-31,TAKE_PROFIT_DYN,43,399779.19157175993,-38120.55718679988,-9.535403040094767,-7.134016411700728,2.4013866283940395,1.0265450431339274,True,-28520.313137293844
21675,603600.SH,2022-01-26,2022-06-07,TAKE_PROFIT_DYN,83,997332.3160000198,-71149.05916721968,-7.133937006330622,-7.133937006330626,-4.440892098500626e-15,1.0,False,-71149.0591672197
24872,300498.SZ,2022-04-22,2022-06-09,TAKE_PROFIT_DYN,30,596323.5768289799,-42533.276913539856,-7.132583477533375,-7.132583477533371,3.552713678800501e-15,1.0,False,-42533.27691353984
55190,002214.SZ,2024-04-17,2024-07-02,TAKE_PROFIT_DYN,50,199150.66571399997,-14957.277160319964,-7.510533347551091,-7.130365252091819,0.3801680954592719,1.0041103934233706,True,-14200.16986738059
39390,688500.SH,2023-04-24,2023-07-06,TAKE_PROFIT_DYN,48,795956.8499882999,-56750.305279499735,-7.129821833976796,-7.1298218339767905,5.329070518200751e-15,1.0,False,-56750.30527949969
28883,301237.SZ,2022-08-25,2023-01-30,TAKE_PROFIT_DYN,100,987593.057451,-70408.42904213979,-7.129295665956335,-7.129295665956336,-8.881784197001252e-16,1.0,False,-70408.4290421398
62521,688496.SH,2024-12-18,2024-12-31,FINAL_SETTLE,9,199891.59830639992,-14249.762409959949,-7.128745045160667,-7.128745045160667,0.0,1.0,False,-14249.762409959947
50472,603078.SH,2023-12-27,2024-05-30,TAKE_PROFIT_DYN,99,996649.4565027,-71046.68364485994,-7.128552891020161,-7.128552891020156,4.440892098500626e-15,1.0,False,-71046.68364485989
43258,600225.SH,2023-08-10,2023-11-14,TAKE_PROFIT_DYN,62,999115.5605230798,-71215.83567647974,-7.12788775296375,-7.127887752963746,4.440892098500626e-15,1.0,False,-71215.83567647969
24044,002001.SZ,2022-03-28,2022-06-07,TAKE_PROFIT_DYN,45,596917.3241631599,-147140.55286145984,-24.650072448096815,-7.126478185721941,17.523594262374875,1.2325628548256284,True,-42539.18289328271
53337,601519.SH,2024-03-26,2024-07-31,TAKE_PROFIT_DYN,85,998354.60272548,-71142.66576251993,-7.12599166351339,-7.125991663513387,2.6645352591003757e-15,1.0,False,-71142.6657625199
35726,300658.SZ,2023-02-28,2023-05-19,TAKE_PROFIT_DYN,54,399520.86642467993,-28464.882795719896,-7.124754972237793,-7.12475497223779,2.6645352591003757e-15,1.0,False,-28464.88279571988
62141,300070.SZ,2024-12-17,2024-12-31,FINAL_SETTLE,10,399188.4480183599,-28437.836791320005,-7.1239127616268245,-7.123912761626827,-2.6645352591003757e-15,1.0,False,-28437.836791320016
3595,600198.SH,2020-07-24,2020-12-02,TAKE_PROFIT_DYN,87,798230.71203876,-56849.091383159976,-7.121887259632217,-7.121887259632221,-3.552713678800501e-15,1.0,False,-56849.091383160005
27303,000959.SZ,2022-07-18,2022-11-07,TAKE_PROFIT_DYN,74,998860.23915678,-90973.56154985982,-9.10773679675728,-7.12121723598279,1.9865195607744894,1.0218557607739667,True,-71131.00751421154
29094,300582.SZ,2022-08-26,2022-10-19,TAKE_PROFIT_DYN,32,198755.16791129997,-14153.079986099998,-7.120861376754845,-7.12086137675485,-5.329070518200751e-15,1.0,False,-14153.079986100009
16849,002167.SZ,2021-09-29,2021-11-23,TAKE_PROFIT_DYN,34,199607.24039256,-14212.945906919953,-7.120456091155757,-7.1204560911557575,-8.881784197001252e-16,1.0,False,-14212.945906919953
62290,300261.SZ,2024-12-18,2024-12-31,FINAL_SETTLE,9,599255.26687026,-42646.20150186005,-7.1165334473552555,-7.1165334473552555,0.0,1.0,False,-42646.20150186005
7487,300077.SZ,2020-12-10,2021-03-25,TAKE_PROFIT_DYN,69,999100.54161918,-71026.56509867997,-7.109050805194405,-7.1162664768606,-0.007215671666195078,0.9999223210471123,True,-71098.65691337839
3771,000564.SZ,2020-08-13,2020-09-21,TAKE_PROFIT_DYN,27,199794.47606118,-14217.594924959963,-7.116110117381988,-7.116110117381991,-3.552713678800501e-15,1.0,False,-14217.59492495997
10357,002352.SZ,2021-03-09,2021-05-18,TAKE_PROFIT_DYN,46,583965.0214397999,-44349.63160517998,-7.594569876091785,-7.116060744264862,0.47850913182692256,1.0051783659378597,True,-41555.30565091549
20275,300898.SZ,2022-01-21,2022-04-20,TAKE_PROFIT_DYN,56,991211.61203064,-70513.93664532003,-7.113913496318114,-7.113913496318114,0.0,1.0,False,-70513.93664532003
15466,002949.SZ,2021-08-23,2021-11-11,TAKE_PROFIT_DYN,51,199541.1572154,-14190.763345199986,-7.111697427855142,-7.111697427855146,-4.440892098500626e-15,1.0,False,-14190.763345199995
48925,300065.SZ,2023-12-11,2024-03-19,TAKE_PROFIT_DYN,64,998673.00348816,-71015.85114624002,-7.111021415237641,-7.111021415237639,1.7763568394002505e-15,1.0,False,-71015.85114623999
48934,300099.SZ,2023-12-11,2024-03-20,TAKE_PROFIT_DYN,65,998594.9051878798,-71004.63497687981,-7.110454360221345,-7.1104543602213415,3.552713678800501e-15,1.0,False,-71004.63497687977
53110,003007.SZ,2024-02-08,2024-08-07,TAKE_PROFIT_DYN,117,797391.6559408798,-62250.22536875983,-7.806731473168963,-7.110407692754828,0.6963237804141347,1.0075528700906344,True,-56697.79764540543
22623,300047.SZ,2022-03-09,2022-06-06,TAKE_PROFIT_DYN,57,799250.9962436999,-58102.847042939975,-7.269662135675814,-7.110026894516874,0.15963524115893968,1.0017214996174446,True,-56826.960787621116
41604,300418.SZ,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,34,392998.65709103993,-27941.093917199876,-7.109717403112448,-7.109717403112448,0.0,1.0,False,-27941.09391719988
28890,600218.SH,2022-08-25,2022-11-04,TAKE_PROFIT_DYN,45,399327.6231945,-28389.373034219956,-7.109293568802872,-7.109293568802877,-4.440892098500626e-15,1.0,False,-28389.373034219974
58500,000899.SZ,2024-06-28,2024-09-25,TAKE_PROFIT_DYN,61,999135.58572828,-71011.25671067985,-7.107269296080474,-7.107269296080476,-1.7763568394002505e-15,1.0,False,-71011.25671067987
44037,601882.SH,2023-08-17,2023-12-28,TAKE_PROFIT_DYN,89,990960.29570538,-76404.05509769998,-7.7101025569661665,-7.106336872759423,0.6037656842067438,1.0065420560747662,True,-70420.97688811723
20981,000750.SZ,2022-01-26,2022-06-06,TAKE_PROFIT_DYN,82,999555.1137772198,-79210.63879793976,-7.924589420448323,-7.105983141619698,0.818606278828625,1.0088906068805565,True,-71028.21787620684
56351,601992.SH,2024-05-29,2024-07-31,TAKE_PROFIT_DYN,44,799946.8721243999,-68056.71170759981,-8.507653955426218,-7.100363529791065,1.4072904256351526,1.0153815098909973,True,-56799.13596602526
63689,301176.SZ,2024-12-26,2024-12-31,FINAL_SETTLE,3,199050.539688,-14128.435379519971,-7.097913626190344,-7.097913626190344,0.0,1.0,False,-14128.43537951997
61927,300428.SZ,2024-11-25,2024-12-31,FINAL_SETTLE,26,597241.7324874,-42389.57085659995,-7.097556743072077,-7.097556743072076,8.881784197001252e-16,1.0,False,-42389.570856599945
7941,002678.SZ,2020-12-14,2021-03-11,TAKE_PROFIT_DYN,57,998176.3783992,-70907.57907552004,-7.1037123909139455,-7.096938562154353,0.006773828759592426,1.0000729181857955,True,-70839.96431692858
23444,000426.SZ,2022-03-16,2022-06-06,TAKE_PROFIT_DYN,52,599159.1458852999,-42491.36017601984,-7.091832022898667,-7.09183202289867,-2.6645352591003757e-15,1.0,False,-42491.36017601986
22424,300812.SZ,2022-03-08,2022-06-02,TAKE_PROFIT_DYN,57,997908.0406495198,-70756.97479451972,-7.0905305812011825,-7.0905305812011825,0.0,1.0,False,-70756.97479451973
62210,000702.SZ,2024-12-18,2024-12-31,FINAL_SETTLE,9,599782.9310272799,-42519.01972032001,-7.089067981227047,-7.089067981227048,-8.881784197001252e-16,1.0,False,-42519.019720320015
7496,300147.SZ,2020-12-10,2021-03-29,TAKE_PROFIT_DYN,71,998808.17362326,-70749.16322166007,-7.083358455609306,-7.088663632790526,-0.005305177181219811,0.9999429039072759,True,-70802.15176497129
62017,603396.SH,2024-11-25,2024-12-31,FINAL_SETTLE,26,797667.0025123799,-56533.13265797997,-7.087309927566242,-7.087309927566244,-1.7763568394002505e-15,1.0,False,-56533.13265797998
20119,688300.SH,2022-01-20,2022-05-31,TAKE_PROFIT_DYN,83,974476.5480449998,-77002.29822743975,-7.901913943636939,-7.08608444116916,0.8158295024677784,1.0088582677165354,True,-69052.23105385905
46371,688819.SH,2023-10-18,2024-02-08,TAKE_PROFIT_DYN,80,993943.05001992,-70415.61970211985,-7.084472264352431,-7.084472264352426,5.329070518200751e-15,1.0,False,-70415.61970211979
18875,688012.SH,2021-12-08,2022-02-23,TAKE_PROFIT_DYN,49,585431.8677206999,-41461.33728617977,-7.082179767152735,-7.08217976715273,5.329070518200751e-15,1.0,False,-41461.33728617974
56071,000589.SZ,2024-05-24,2024-09-24,TAKE_PROFIT_DYN,84,999291.78232884,-102276.62835587992,-10.234911380690551,-7.081151746781089,3.1537596339094627,1.0351334765265419,True,-70761.36749981853
7045,300509.SZ,2020-11-26,2021-03-01,TAKE_PROFIT_DYN,61,998968.37526486,-70778.66075819987,-7.085175317930768,-7.080472912713798,0.004702405216970185,1.0000506098486766,True,-70731.68521720554
44493,001322.SZ,2023-08-23,2023-11-15,TAKE_PROFIT_DYN,54,598589.4287973599,-42375.66676991992,-7.079254114971236,-7.079254114971234,1.7763568394002505e-15,1.0,False,-42375.66676991991
15824,688328.SH,2021-09-02,2021-11-02,TAKE_PROFIT_DYN,36,197414.48042315993,-13974.7610658599,-7.07889362315513,-7.078893623155125,5.329070518200751e-15,1.0,False,-13974.76106585989
24047,300231.SZ,2022-03-28,2022-05-31,TAKE_PROFIT_DYN,41,599249.2593087,-57406.91098176001,-9.579805079439764,-7.077532598380321,2.5022724810594426,1.0276738231238922,True,-42412.061673125856
42544,600478.SH,2023-07-25,2023-10-12,TAKE_PROFIT_DYN,51,998870.25175938,-70632.12329513999,-7.071201006410062,-7.071201006410066,-3.552713678800501e-15,1.0,False,-70632.12329514003
5387,603860.SH,2020-09-11,2020-11-12,TAKE_PROFIT_DYN,38,198197.46594647996,-14014.429350479972,-7.0709427507334235,-7.070942750733423,8.881784197001252e-16,1.0,False,-14014.42935047997
50986,603626.SH,2024-01-15,2024-03-25,TAKE_PROFIT_DYN,44,599143.12572114,-42344.39460833999,-7.067492355415658,-7.067492355415661,-2.6645352591003757e-15,1.0,False,-42344.394608340015
35197,603777.SH,2023-01-20,2023-06-07,TAKE_PROFIT_DYN,89,993872.96180172,-70223.96776932,-7.065688520393601,-7.065688520393598,2.6645352591003757e-15,1.0,False,-70223.96776931998
29157,605258.SH,2022-08-26,2022-10-26,TAKE_PROFIT_DYN,37,399014.22873312,-28179.743663879985,-7.062340546940235,-7.062340546940238,-2.6645352591003757e-15,1.0,False,-28179.74366388
39311,603236.SH,2023-04-24,2023-05-29,TAKE_PROFIT_DYN,22,584535.7397879999,-41256.64404665993,-7.058019080513869,-7.0580190805138665,2.6645352591003757e-15,1.0,False,-41256.644046659916
20693,000027.SZ,2022-01-25,2022-05-31,TAKE_PROFIT_DYN,80,998667.9971868598,-70478.28268019983,-7.05722851625661,-7.057228516256608,1.7763568394002505e-15,1.0,False,-70478.28268019982
8283,002728.SZ,2020-12-16,2021-03-08,TAKE_PROFIT_DYN,52,997160.0992353,-70200.59970221994,-7.040053022183221,-7.056459648900104,-0.016406626716882755,0.9998235086480762,True,-70364.20003747118
8697,002993.SZ,2020-12-25,2021-03-02,TAKE_PROFIT_DYN,41,788367.2972174999,-55629.10909727996,-7.056242603367734,-7.0562426033677355,-1.7763568394002505e-15,1.0,False,-55629.10909727997
54936,600800.SH,2024-04-16,2024-07-31,TAKE_PROFIT_DYN,72,799909.82549478,-56416.11448373995,-7.052809289952659,-7.0528092899526555,3.552713678800501e-15,1.0,False,-56416.11448373992
6757,688589.SH,2020-11-03,2021-03-02,TAKE_PROFIT_DYN,79,993493.48416318,-70060.00224294001,-7.051883415415812,-7.051883415415816,-3.552713678800501e-15,1.0,False,-70060.00224294004
57703,605018.SH,2024-06-07,2024-09-26,TAKE_PROFIT_DYN,76,998368.6203691198,-90194.13294011985,-9.034151424628408,-7.051009702132149,1.983141722496259,1.0218009478672987,True,-70395.06828526952
29456,300001.SZ,2022-09-01,2022-10-19,TAKE_PROFIT_DYN,28,198726.13136375995,-14008.305452399944,-7.049050548243363,-7.049050548243363,0.0,1.0,False,-14008.305452399947
63008,300665.SZ,2024-12-24,2024-12-31,FINAL_SETTLE,5,199751.42187,-14078.640509999996,-7.048080248040739,-7.048080248040733,5.329070518200751e-15,1.0,False,-14078.640509999988
42303,301391.SZ,2023-07-21,2023-10-23,TAKE_PROFIT_DYN,60,980703.38560194,-69119.90597753995,-7.047993000974016,-7.047993000974017,-8.881784197001252e-16,1.0,False,-69119.90597753997
29800,300229.SZ,2022-09-02,2022-10-31,TAKE_PROFIT_DYN,35,199931.6487168,-14088.37066416,-7.046593550636874,-7.046593550636871,3.552713678800501e-15,1.0,False,-14088.370664159993
22546,002042.SZ,2022-03-09,2022-05-27,TAKE_PROFIT_DYN,52,999432.9600254998,-70411.12930799986,-7.045107788540752,-7.04510778854075,1.7763568394002505e-15,1.0,False,-70411.12930799984
17415,600123.SH,2021-10-14,2021-12-03,TAKE_PROFIT_DYN,36,199154.67075504,-14017.79351447997,-7.038646626431293,-7.038646626431289,3.552713678800501e-15,1.0,False,-14017.793514479963
12624,600872.SH,2021-06-09,2021-10-13,TAKE_PROFIT_DYN,82,993760.8206525998,-69944.20608851966,-7.038334037217074,-7.0383340372170755,-1.7763568394002505e-15,1.0,False,-69944.20608851967
62904,300078.SZ,2024-12-24,2024-12-31,FINAL_SETTLE,5,399878.3163375,-28133.457313499937,-7.035504593291102,-7.035504593291098,4.440892098500626e-15,1.0,False,-28133.457313499915
7633,600909.SH,2020-12-10,2021-05-14,TAKE_PROFIT_DYN,101,998736.08288454,-88390.97081297985,-8.85028310559181,-7.034831224792947,1.8154518807988627,1.0199172519965363,True,-70259.39781203559
9359,000919.SZ,2021-01-14,2021-03-18,TAKE_PROFIT_DYN,40,199538.15343462,-14036.102892900002,-7.034295272006226,-7.03429527200623,-4.440892098500626e-15,1.0,False,-14036.102892900011
62382,301321.SZ,2024-12-18,2024-12-31,FINAL_SETTLE,9,398924.1153097199,-28057.70815451996,-7.033344708362965,-7.033344708362965,0.0,1.0,False,-28057.708154519958
59386,688592.SH,2024-08-06,2024-09-27,TAKE_PROFIT_DYN,36,399114.35475912,-28068.264267119983,-7.032637120772117,-7.032637120772112,5.329070518200751e-15,1.0,False,-28068.264267119965
63563,002383.SZ,2024-12-26,2024-12-31,FINAL_SETTLE,3,199671.3210492,-14030.48339352,-7.026789485738324,-7.026789485738327,-2.6645352591003757e-15,1.0,False,-14030.483393520002
62284,300210.SZ,2024-12-18,2024-12-31,FINAL_SETTLE,9,399100.33711548,-28042.267734360008,-7.026370345120996,-7.026370345120991,4.440892098500626e-15,1.0,False,-28042.267734359993
6474,300291.SZ,2020-11-02,2021-02-03,TAKE_PROFIT_DYN,66,799439.2331725799,-56181.858948179986,-7.027658465700001,-7.021950789259823,0.005707676440177778,1.0000613911228435,True,-56136.22954341466
31807,688268.SH,2022-10-11,2023-01-10,TAKE_PROFIT_DYN,64,988078.6686771,-69380.4667768199,-7.021755349673797,-7.021755349673797,0.0,1.0,False,-69380.4667768199
6141,300801.SZ,2020-10-26,2021-01-28,TAKE_PROFIT_DYN,67,992684.4658731,-69891.5338417798,-7.040659569534799,-7.020213217301119,0.0204463522336793,1.0002199494116353,True,-69688.56607931838
58532,603298.SH,2024-06-28,2024-08-19,TAKE_PROFIT_DYN,36,597164.6354473799,-41916.1722348599,-7.019198684372428,-7.01919868437243,-1.7763568394002505e-15,1.0,False,-41916.17223485991
36449,605222.SH,2023-03-08,2023-05-16,TAKE_PROFIT_DYN,45,996572.35946268,-69945.10776918009,-7.018567904782374,-7.018567904782369,5.329070518200751e-15,1.0,False,-69945.10776918003
62526,688511.SH,2024-12-18,2024-12-31,FINAL_SETTLE,9,598425.2221147199,-41999.83304615982,-7.018392857463539,-7.018392857463541,-1.7763568394002505e-15,1.0,False,-41999.83304615983
54472,002344.SZ,2024-04-16,2024-07-31,TAKE_PROFIT_DYN,72,999385.90079328,-81703.17012527992,-8.175337480789615,-7.01572786247594,1.1596096183136755,1.0126285203397407,True,-70114.1950956103
50032,300605.SZ,2023-12-25,2024-03-21,TAKE_PROFIT_DYN,56,996552.33425748,-69901.40860163991,-7.014323904396118,-7.014323904396114,4.440892098500626e-15,1.0,False,-69901.40860163988
9252,300340.SZ,2021-01-12,2021-04-19,TAKE_PROFIT_DYN,63,399103.34089626,-27991.483756740057,-7.0135929440931335,-7.013592944093139,-5.329070518200751e-15,1.0,False,-27991.48375674008
7747,002345.SZ,2020-12-11,2021-02-22,TAKE_PROFIT_DYN,45,599722.85541168,-42025.40072207991,-7.00747025777958,-7.01294088929072,-0.005470631511139246,0.9999411712798189,True,-42058.20934958757
62130,002129.SZ,2024-12-17,2024-12-31,FINAL_SETTLE,10,199961.68652459997,-14019.380159399996,-7.011033164933465,-7.011033164933467,-1.7763568394002505e-15,1.0,False,-14019.380159399998
56724,601619.SH,2024-06-04,2024-07-31,TAKE_PROFIT_DYN,40,399665.0479021199,-27918.192396599916,-6.9853975330455285,-7.010394738760906,-0.024997205715377113,0.9997312550389681,True,-28018.09749079647
52953,301168.SZ,2024-02-05,2024-05-22,TAKE_PROFIT_DYN,66,791521.2670364999,-55482.418021139805,-7.009592834930273,-7.009592834930278,-5.329070518200751e-15,1.0,False,-55482.418021139856
37924,301161.SZ,2023-03-24,2023-05-23,TAKE_PROFIT_DYN,38,197849.02737599995,-13865.539031999942,-7.008141114411108,-7.008141114411104,4.440892098500626e-15,1.0,False,-13865.539031999933
13108,600223.SH,2021-06-17,2021-08-19,TAKE_PROFIT_DYN,45,796715.8052653798,-65255.72369921976,-8.190589827383127,-7.007224712376248,1.183365115006879,1.0128893662728249,True,-55827.666793963115
63597,300061.SZ,2024-12-26,2024-12-31,FINAL_SETTLE,3,398802.96281826,-27936.55566305999,-7.005102335659193,-7.005102335659197,-4.440892098500626e-15,1.0,False,-27936.55566306001
52652,600537.SH,2024-01-30,2024-05-29,TAKE_PROFIT_DYN,75,999576.14024268,-70011.3498083998,-7.004103738550847,-7.004103738550849,-1.7763568394002505e-15,1.0,False,-70011.34980839983
