ts_code,date,level,avg_cost,entry_date,adjT,pstar_raw,threshold,eff_threshold,early_exit_pct,high_raw,close_raw,gap_raw,gap_legal,gap_eff,pct_legal,pct_eff,triggered,hold_days,float_pnl,adj_changed,pstar_old
300750.SZ,2020-04-02,3,135.3617,2020-03-02,1.0019,147.92441118126453,147.93,147.93,0.0,123.6,123.6,24.324411181264537,24.330000000000013,24.330000000000013,0.16446968160616515,0.16446968160616515,False,23,-35285.13,False,147.92441118126453
000725.SZ,2020-04-02,1,4.2109,2020-03-17,4.8592,5.3078877907578,5.3100000000000005,5.3100000000000005,0.0,3.9,3.9,1.4078877907577998,1.4100000000000006,1.4100000000000006,0.2655367231638419,0.2655367231638419,False,12,-93.27,False,5.3078877907578
601318.SH,2020-04-03,3,74.0214,2020-03-02,2.4056,80.47569889217182,80.48,80.48,0.0,69.26,68.86,11.215698892171815,11.219999999999999,11.219999999999999,0.1394135188866799,0.1394135188866799,False,24,-40775.03,False,80.47569889217182
300750.SZ,2020-04-03,3,135.3617,2020-03-02,1.0019,144.14969910390712,144.15,144.15,0.0,125.0,121.0,19.149699103907125,19.150000000000006,19.150000000000006,0.13284772806104755,0.13284772806104755,False,24,-43085.13,False,144.14969910390712
000725.SZ,2020-04-03,1,4.2109,2020-03-17,4.8592,5.128187561201823,5.13,5.13,0.0,3.89,3.82,1.2381875612018232,1.2399999999999998,1.2399999999999998,0.2417153996101364,0.2417153996101364,False,13,-117.27,False,5.128187561201823
601318.SH,2020-04-07,3,74.0214,2020-03-02,2.4056,79.29499321952994,79.3,79.3,0.0,70.3,69.97,8.994993219529945,9.0,9.0,0.11349306431273645,0.11349306431273645,False,25,-32006.03,False,79.29499321952994
300750.SZ,2020-04-07,3,135.3617,2020-03-02,1.0019,142.6120004765115,142.62,142.62,0.0,126.09,124.7,16.522000476511494,16.53,16.53,0.11590239798064789,0.11590239798064789,False,25,-31985.13,False,142.6120004765115
000725.SZ,2020-04-07,1,4.2109,2020-03-17,4.8592,5.003607230041323,5.01,5.01,0.0,3.96,3.94,1.0436072300413226,1.0499999999999998,1.0499999999999998,0.20958083832335328,0.20958083832335328,False,14,-81.27,False,5.003607230041323
601318.SH,2020-04-08,3,74.0214,2020-03-02,2.4056,77.45253236380222,77.46000000000001,77.46000000000001,0.0,69.8,69.39,7.652532363802223,7.660000000000011,7.660000000000011,0.09888974954815402,0.09888974954815402,False,26,-36588.03,False,77.45253236380222
300750.SZ,2020-04-08,3,135.3617,2020-03-02,1.0019,139.04854859591384,139.05,139.05,0.0,125.49,123.0,13.558548595913848,13.560000000000016,13.560000000000016,0.09751887810140249,0.09751887810140249,False,26,-37085.13,False,139.04854859591384
000725.SZ,2020-04-08,1,4.2109,2020-03-17,4.8592,4.792083160874524,4.8,4.8,0.0,3.97,3.94,0.822083160874524,0.8299999999999996,0.8299999999999996,0.1729166666666666,0.1729166666666666,False,15,-81.27,False,4.792083160874524
601318.SH,2020-04-09,3,74.0214,2020-03-02,2.4056,75.54562023510317,75.55,75.55,0.0,69.96,69.64,5.585620235103178,5.590000000000003,5.590000000000003,0.07399073461283923,0.07399073461283923,False,27,-34613.03,False,75.54562023510317
300750.SZ,2020-04-09,3,135.3617,2020-03-02,1.0019,134.37861982044814,134.38,134.38,0.0,124.48,120.21,9.898619820448133,9.899999999999991,9.899999999999991,0.07367167733293639,0.07367167733293639,False,27,-45455.13,False,134.37861982044814
000725.SZ,2020-04-09,1,4.2109,2020-03-17,4.8592,4.586451948661503,4.59,4.59,0.0,3.97,3.92,0.6164519486615032,0.6199999999999997,0.6199999999999997,0.13507625272331147,0.13507625272331147,False,16,-87.27,False,4.586451948661503
601318.SH,2020-04-10,3,74.0214,2020-03-02,2.4056,73.75768576912542,73.76,73.76,0.0,72.43,70.99,1.3276857691254094,1.3299999999999983,1.3299999999999983,0.01803145336225594,0.01803145336225594,False,28,-23948.03,False,73.75768576912542
300750.SZ,2020-04-10,3,135.3617,2020-03-02,1.0019,131.25070166611403,131.26,131.26,0.0,123.07,118.46,8.180701666114032,8.189999999999998,8.189999999999998,0.0623952460764894,0.0623952460764894,False,28,-50705.13,False,131.25070166611403
000725.SZ,2020-04-10,1,4.2109,2020-03-17,4.8592,4.448215083273208,4.45,4.45,0.0,3.92,3.8,0.5282150832732082,0.5300000000000002,0.5300000000000002,0.11910112359550568,0.11910112359550568,False,17,-123.27,False,4.448215083273208
601318.SH,2020-04-13,3,74.0214,2020-03-02,2.4056,72.54521168245671,72.55,72.55,0.0,70.79,70.13,1.7552116824567037,1.759999999999991,1.759999999999991,0.024259131633356183,0.024259131633356183,False,29,-30742.03,False,72.54521168245671
300750.SZ,2020-04-13,3,135.3617,2020-03-02,1.0019,128.13678885198834,128.14000000000001,128.14000000000001,0.0,116.99,114.69,11.146788851988347,11.15000000000002,11.15000000000002,0.08701420321523348,0.08701420321523348,False,29,-62015.13,False,128.13678885198834
000725.SZ,2020-04-13,1,4.2109,2020-03-17,4.8592,4.329489945471303,4.33,4.33,0.0,3.78,3.74,0.5494899454713029,0.5500000000000003,0.5500000000000003,0.1270207852193996,0.1270207852193996,False,18,-141.27,False,4.329489945471303
601318.SH,2020-04-14,3,74.0214,2020-03-02,2.4056,72.14584676005798,72.15,72.15,0.0,71.17,71.02,0.9758467600579763,0.980000000000004,0.980000000000004,0.013582813582813637,0.013582813582813637,False,30,-23711.03,False,72.14584676005798
300750.SZ,2020-04-14,3,135.3617,2020-03-02,1.0019,128.13632691854525,128.14000000000001,128.14000000000001,0.0,126.16,126.16,1.9763269185452543,1.9800000000000182,1.9800000000000182,0.015451849539566239,0.015451849539566239,False,30,-27605.13,False,128.13632691854525
000725.SZ,2020-04-14,1,4.2109,2020-03-17,4.8592,4.311092982261619,4.32,4.32,0.0,3.84,3.84,0.4710929822616192,0.4800000000000004,0.4800000000000004,0.1111111111111112,0.1111111111111112,False,19,-111.27,False,4.311092982261619
601318.SH,2020-04-15,3,74.0214,2020-03-02,2.4056,71.8048880112466,71.81,71.81,0.0,71.38,70.85,0.42488801124660824,0.4300000000000068,0.4300000000000068,0.005988023952095903,0.005988023952095903,False,31,-25054.03,False,71.8048880112466
300750.SZ,2020-04-15,3,135.3617,2020-03-02,1.0019,129.3956939448741,129.4,129.4,0.0,131.89,128.0,-2.4943060551258895,-2.4899999999999807,-2.4899999999999807,-0.019242658423492896,-0.019242658423492896,True,31,-22085.13,False,129.3956939448741
000725.SZ,2020-04-15,1,4.2109,2020-03-17,4.8592,4.249886564065295,4.25,4.25,0.0,3.89,3.84,0.35988656406529484,0.3599999999999999,0.3599999999999999,0.08470588235294114,0.08470588235294114,False,20,-111.27,False,4.249886564065295
601318.SH,2020-04-16,3,74.0214,2020-03-02,2.4056,71.96262918969698,71.97,71.97,0.0,70.71,70.38,1.2526291896969894,1.2600000000000051,1.2600000000000051,0.017507294706127625,0.017507294706127625,False,32,-28767.03,False,71.96262918969698
000725.SZ,2020-04-16,1,4.2109,2020-03-17,4.8592,4.215357950870861,4.22,4.22,0.0,3.85,3.81,0.3653579508708611,0.36999999999999966,0.36999999999999966,0.08767772511848333,0.08767772511848333,False,21,-120.27,False,4.215357950870861
601318.SH,2020-04-17,3,74.0214,2020-03-02,2.4056,71.93599086658821,71.94,71.94,0.0,73.32,72.4,-1.3840091334117801,-1.3799999999999955,-1.3799999999999955,-0.019182652210175084,-0.019182652210175084,True,33,-12809.03,False,71.93599086658821
000725.SZ,2020-04-17,1,4.2109,2020-03-17,4.8592,4.158426462484917,4.16,4.16,0.0,3.96,3.89,0.19842646248491747,0.20000000000000018,0.20000000000000018,0.04807692307692312,0.04807692307692312,False,22,-96.27,False,4.158426462484917
000725.SZ,2020-04-20,1,4.2109,2020-03-17,4.8592,4.077615815834055,4.08,4.08,0.0,3.88,3.85,0.1976158158340553,0.20000000000000018,0.20000000000000018,0.049019607843137296,0.049019607843137296,False,23,-108.27,False,4.077615815834055
000725.SZ,2020-04-21,1,4.2109,2020-03-17,4.8592,4.069413807001997,4.07,4.07,0.0,3.82,3.8,0.2494138070019969,0.25000000000000044,0.25000000000000044,0.06142506142506153,0.06142506142506153,False,24,-123.27,False,4.069413807001997
000725.SZ,2020-04-22,1,4.2109,2020-03-17,4.8592,4.0587037758789615,4.0600000000000005,4.0600000000000005,0.0,3.82,3.81,0.23870377587896163,0.24000000000000066,0.24000000000000066,0.059113300492610994,0.059113300492610994,False,25,-120.27,False,4.0587037758789615
000725.SZ,2020-04-23,1,4.2109,2020-03-17,4.8592,4.015813684817597,4.0200000000000005,4.0200000000000005,0.0,3.83,3.77,0.18581368481759686,0.1900000000000004,0.1900000000000004,0.04726368159203989,0.04726368159203989,False,26,-132.27,False,4.015813684817597
000725.SZ,2020-04-24,1,4.2109,2020-03-17,4.8592,4.000218469393531,4.01,4.01,0.0,3.79,3.7,0.2102184693935314,0.21999999999999975,0.21999999999999975,0.05486284289276802,0.05486284289276802,False,27,-153.27,False,4.000218469393531
000725.SZ,2020-04-27,1,4.2109,2020-03-17,4.8592,3.9892116832144224,3.99,3.99,0.0,3.73,3.67,0.25921168321442245,0.26000000000000023,0.26000000000000023,0.06516290726817048,0.06516290726817048,False,28,-162.27,False,3.9892116832144224
000725.SZ,2020-04-28,1,4.2109,2020-03-17,4.8592,4.000850296498484,4.01,4.01,0.0,3.65,3.54,0.3508502964984843,0.3599999999999999,0.3599999999999999,0.08977556109725683,0.08977556109725683,False,29,-201.27,False,4.000850296498484
000725.SZ,2020-04-29,2,3.5181,2020-03-17,4.8592,4.038673608206261,4.04,4.04,0.0,3.63,3.57,0.40867360820626075,0.41000000000000014,0.41000000000000014,0.10148514851485152,0.10148514851485152,False,30,2970.03,False,4.038673608206261
000725.SZ,2020-04-30,2,3.5181,2020-03-17,4.8592,4.0597752909418885,4.0600000000000005,4.0600000000000005,0.0,3.79,3.76,0.26977529094188846,0.27000000000000046,0.27000000000000046,0.06650246305418729,0.06650246305418729,False,31,13838.03,False,4.0597752909418885
000725.SZ,2020-05-06,2,3.5181,2020-03-17,4.8592,4.046534747730954,4.05,4.05,0.0,3.83,3.82,0.21653474773095382,0.21999999999999975,0.21999999999999975,0.05432098765432093,0.05432098765432093,False,32,17270.03,False,4.046534747730954
000725.SZ,2020-05-07,2,3.5181,2020-03-17,4.8592,4.04653474773097,4.05,4.05,0.0,3.87,3.77,0.17653474773096978,0.17999999999999972,0.17999999999999972,0.04444444444444438,0.04444444444444438,False,33,14410.03,False,4.04653474773097
000725.SZ,2020-05-08,2,3.5181,2020-03-17,4.8592,4.023398009548452,4.03,4.03,0.0,3.88,3.86,0.14339800954845217,0.15000000000000036,0.15000000000000036,0.03722084367245666,0.03722084367245666,False,34,19558.03,False,4.023398009548452
000725.SZ,2020-05-11,2,3.5181,2020-03-17,4.8592,4.006900626163879,4.01,4.01,0.0,4.03,3.95,-0.023099373836121373,-0.020000000000000462,-0.020000000000000462,-0.004987531172069941,-0.004987531172069941,True,35,24706.03,False,4.006900626163879
002714.SZ,2020-05-13,1,115.6456,2020-05-12,7.5891,135.59105614518558,135.6,135.6,0.0,116.6,115.3,18.99105614518558,19.0,19.0,0.140117994100295,0.140117994100295,False,1,-587.45,False,135.59105614518558
002714.SZ,2020-05-14,1,115.6456,2020-05-12,7.5891,136.2634316887802,136.27,136.27,0.0,115.1,112.83,21.163431688780207,21.170000000000016,21.170000000000016,0.1553533426286051,0.1553533426286051,False,2,-4786.45,False,136.2634316887802
002714.SZ,2020-05-15,1,115.6456,2020-05-12,7.5891,137.11444720885055,137.12,137.12,0.0,114.98,114.0,22.134447208850546,22.14,22.14,0.16146441073512252,0.16146441073512252,False,3,-2797.45,False,137.11444720885055
002714.SZ,2020-05-18,1,115.6456,2020-05-12,7.5891,137.64600238124365,137.65,137.65,0.0,119.95,119.3,17.696002381243645,17.700000000000003,17.700000000000003,0.12858699600435888,0.12858699600435888,False,4,6212.55,False,137.64600238124365
002714.SZ,2020-05-19,1,115.6456,2020-05-12,7.5891,137.64507585567924,137.65,137.65,0.0,120.88,116.91,16.765075855679243,16.77000000000001,16.77000000000001,0.12183073011260451,0.12183073011260451,False,5,2149.55,False,137.64507585567924
002714.SZ,2020-05-20,1,115.6456,2020-05-12,7.5891,137.66049173626894,137.67000000000002,137.67000000000002,0.0,116.0,113.3,21.660491736268938,21.670000000000016,21.670000000000016,0.15740538970000736,0.15740538970000736,False,6,-3987.45,False,137.66049173626894
002714.SZ,2020-05-21,1,115.6456,2020-05-12,7.5891,137.93120094711526,137.94,137.94,0.0,115.98,114.6,21.951200947115254,21.959999999999994,21.959999999999994,0.1591996520226185,0.1591996520226185,False,7,-1777.45,False,137.93120094711526
002714.SZ,2020-05-22,1,115.6456,2020-05-12,7.5891,137.97767540413543,137.98,137.98,0.0,119.18,116.57,18.79767540413542,18.799999999999983,18.799999999999983,0.13625163067111165,0.13625163067111165,False,8,1571.55,False,137.97767540413543
002714.SZ,2020-05-25,1,115.6456,2020-05-12,7.5891,137.47612912881002,137.48,137.48,0.0,121.25,119.56,16.226129128810015,16.22999999999999,16.22999999999999,0.11805353505964497,0.11805353505964497,False,9,6654.55,False,137.47612912881002
002714.SZ,2020-05-26,1,115.6456,2020-05-12,7.5891,136.60961945684593,136.61,136.61,0.0,120.49,117.28,16.11961945684594,16.12000000000002,16.12000000000002,0.11800014640216688,0.11800014640216688,False,10,2778.55,False,136.60961945684593
002714.SZ,2020-05-27,1,115.6456,2020-05-12,7.5891,135.54585433394735,135.55,135.55,0.0,117.0,114.94,18.545854333947347,18.55000000000001,18.55000000000001,0.13684987089634829,0.13684987089634829,False,11,-1199.45,False,135.54585433394735
000063.SZ,2020-05-27,1,37.357,2020-05-26,15.7875,44.39366493033506,44.4,44.4,0.0,37.64,37.0,6.753664930335063,6.759999999999998,6.759999999999998,0.15225225225225222,0.15225225225225222,False,1,-1892.21,False,44.39366493033506
002415.SZ,2020-05-27,1,28.0453,2020-05-26,20.5233,33.71560171212259,33.72,33.72,0.0,28.66,28.32,5.055601712122591,5.059999999999999,5.059999999999999,0.15005931198102013,0.15005931198102013,False,1,1950.37,False,33.71560171212259
002714.SZ,2020-05-28,1,115.6456,2020-05-12,7.5891,132.98198974116633,132.99,132.99,0.0,116.8,115.3,16.181989741166333,16.190000000000012,16.190000000000012,0.12173847657718634,0.12173847657718634,False,12,-587.45,False,132.98198974116633
000063.SZ,2020-05-28,1,37.357,2020-05-26,15.7875,44.61056955779125,44.62,44.62,0.0,37.0,36.3,7.610569557791251,7.619999999999997,7.619999999999997,0.1707754370237561,0.1707754370237561,False,2,-5602.21,False,44.61056955779125
002415.SZ,2020-05-28,1,28.0453,2020-05-26,20.5233,33.85327247083149,33.86,33.86,0.0,28.53,28.41,5.3232724708314905,5.329999999999998,5.329999999999998,0.157412876550502,0.157412876550502,False,2,2589.37,False,33.85327247083149
002714.SZ,2020-05-29,1,115.6456,2020-05-12,7.5891,129.50798088076593,129.51,129.51,0.0,120.39,120.19,9.117980880765927,9.11999999999999,9.11999999999999,0.07041927264303907,0.07041927264303907,False,13,7725.55,False,129.50798088076593
000063.SZ,2020-05-29,1,37.357,2020-05-26,15.7875,44.91824036112906,44.92,44.92,0.0,36.46,36.05,8.458240361129057,8.46,8.46,0.18833481745325023,0.18833481745325023,False,3,-6927.21,False,44.91824036112906
002415.SZ,2020-05-29,1,28.0453,2020-05-26,21.0418,33.09210059328755,33.1,33.1,0.0,27.85,27.47,5.242100593287546,5.25,5.25,0.15861027190332325,0.15861027190332325,False,3,-4084.63,True,33.9281383726707
002714.SZ,2020-06-01,1,115.6456,2020-05-12,7.5891,127.4340933520994,127.44,127.44,0.0,122.52,119.99,4.9140933520994,4.920000000000002,4.920000000000002,0.03860640301318269,0.03860640301318269,False,14,7385.55,False,127.4340933520994
000063.SZ,2020-06-01,1,37.357,2020-05-26,15.7875,45.20012751890795,45.21,45.21,0.0,38.88,38.55,6.320127518907945,6.329999999999998,6.329999999999998,0.14001327140013267,0.14001327140013267,False,4,6322.79,False,45.20012751890795
002415.SZ,2020-06-01,1,28.0453,2020-05-26,21.0418,33.13526132927699,33.14,33.14,0.0,28.81,28.7,4.325261329276994,4.330000000000002,4.330000000000002,0.13065781532890772,0.13065781532890772,False,4,4648.37,True,34.07971128022677
002714.SZ,2020-06-02,1,115.6456,2020-05-12,7.5891,125.5319913431789,125.54,125.54,0.0,124.99,121.65,0.541991343178907,0.5500000000000114,0.5500000000000114,0.004381073761351054,0.004381073761351054,False,15,10207.55,False,125.5319913431789
000063.SZ,2020-06-02,1,37.357,2020-05-26,15.7875,45.077601508861086,45.08,45.08,0.0,38.97,38.64,6.107601508861087,6.109999999999999,6.109999999999999,0.13553682342502218,0.13553682342502218,False,5,6799.79,False,45.077601508861086
002415.SZ,2020-06-02,1,28.0453,2020-05-26,21.0418,32.904971075823774,32.910000000000004,32.910000000000004,0.0,28.97,28.62,3.934971075823775,3.940000000000005,3.940000000000005,0.11972044971133407,0.11972044971133407,False,5,4080.37,True,33.86743990894793
002714.SZ,2020-06-03,1,115.6456,2020-05-12,7.5891,124.98473001399311,124.99000000000001,124.99000000000001,0.0,124.5,120.29,0.484730013993115,0.4900000000000091,0.4900000000000091,0.0039203136250900794,0.0039203136250900794,False,16,7895.55,False,124.98473001399311
000063.SZ,2020-06-03,1,37.357,2020-05-26,15.7875,44.803529355980025,44.81,44.81,0.0,39.57,38.7,5.233529355980025,5.240000000000002,5.240000000000002,0.1169381834411962,0.1169381834411962,False,6,7117.79,False,44.803529355980025
002415.SZ,2020-06-03,1,28.0453,2020-05-26,21.0418,32.60920096508478,32.61,32.61,0.0,28.8,28.56,3.8092009650847807,3.8099999999999987,3.8099999999999987,0.11683532658693649,0.11683532658693649,False,6,3654.37,True,33.578177675590915
002714.SZ,2020-06-04,1,115.6456,2020-05-12,12.9598,72.70883910171548,72.71000000000001,72.71000000000001,0.0,71.66,71.66,1.0488391017154868,1.0500000000000114,1.0500000000000114,0.014440929720808847,0.014440929720808847,False,17,-74775.45,True,124.16386830986887
000063.SZ,2020-06-04,1,37.357,2020-05-26,15.7875,44.4335409452547,44.44,44.44,0.0,39.08,38.24,5.3535409452547,5.359999999999999,5.359999999999999,0.1206120612061206,0.1206120612061206,False,7,4679.79,False,44.4335409452547
002415.SZ,2020-06-04,1,28.0453,2020-05-26,21.0418,32.4086181089303,32.410000000000004,32.410000000000004,0.0,28.74,28.64,3.6686181089303,3.6700000000000053,3.6700000000000053,0.11323665535328617,0.11323665535328617,False,7,4222.37,True,33.37443684770839
002714.SZ,2020-06-05,1,115.6456,2020-05-12,12.9598,72.54602800210539,72.55,72.55,0.0,71.68,69.18,0.8660280021053808,0.8699999999999903,0.8699999999999903,0.011991729841488497,0.011991729841488497,False,18,-78991.45,True,139.39800005216023
000063.SZ,2020-06-05,1,37.357,2020-05-26,15.7875,43.944967256980064,43.95,43.95,0.0,38.42,38.17,5.524967256980062,5.530000000000001,5.530000000000001,0.12582480091012516,0.12582480091012516,False,8,4308.79,False,43.944967256980064
002415.SZ,2020-06-05,1,28.0453,2020-05-26,21.0418,32.12152814822607,32.13,32.13,0.0,28.79,28.77,3.33152814822607,3.3400000000000034,3.3400000000000034,0.1039526921879864,0.1039526921879864,False,8,5145.37,True,33.065632655935914
002714.SZ,2020-06-08,1,115.6456,2020-05-12,12.9598,72.59815640063678,72.60000000000001,72.60000000000001,0.0,70.4,69.52,2.198156400636776,2.200000000000003,2.200000000000003,0.03030303030303034,0.03030303030303034,False,19,-78413.45,True,146.65469532321873
000063.SZ,2020-06-08,1,37.357,2020-05-26,15.7875,43.20218531565614,43.21,43.21,0.0,39.61,38.92,3.5921853156561383,3.6000000000000014,3.6000000000000014,0.08331404767414953,0.08331404767414953,False,9,8283.79,False,43.20218531565614
002415.SZ,2020-06-08,1,28.0453,2020-05-26,21.0418,31.746134385211327,31.75,31.75,0.0,29.73,29.37,2.016134385211327,2.0199999999999996,2.0199999999999996,0.06362204724409447,0.06362204724409447,False,9,9405.37,True,32.647714536277384
002714.SZ,2020-06-09,1,115.6456,2020-05-12,12.9598,72.68180878032285,72.69,72.69,0.0,70.48,69.4,2.2018087803228497,2.2099999999999937,2.2099999999999937,0.03040308157930931,0.03040308157930931,False,20,-78617.45,True,150.83960505997402
000063.SZ,2020-06-09,1,37.357,2020-05-26,15.7875,42.61746065483647,42.62,42.62,0.0,39.08,38.75,3.5374606548364724,3.539999999999999,3.539999999999999,0.08305959643359924,0.08305959643359924,False,10,7382.79,False,42.61746065483647
002415.SZ,2020-06-09,1,28.0453,2020-05-26,21.0418,31.30796308904262,31.310000000000002,31.310000000000002,0.0,29.59,29.25,1.7179630890426196,1.7200000000000024,1.7200000000000024,0.05493452571063565,0.05493452571063565,False,10,8553.37,True,32.11831551796915
002714.SZ,2020-06-10,1,115.6456,2020-05-12,12.9598,72.72891360074918,72.73,72.73,0.0,71.32,69.62,1.4089136007491874,1.4100000000000108,1.4100000000000108,0.019386772996012797,0.019386772996012797,False,21,-78243.45,True,153.46570067970612
000063.SZ,2020-06-10,1,37.357,2020-05-26,15.7875,42.08032783612084,42.09,42.09,0.0,38.75,38.54,3.330327836120837,3.3400000000000034,3.3400000000000034,0.07935376574008085,0.07935376574008085,False,11,6269.79,False,42.08032783612084
002415.SZ,2020-06-10,1,28.0453,2020-05-26,21.0418,30.81562110508213,30.82,30.82,0.0,29.35,29.28,1.4656211050821284,1.4699999999999989,1.4699999999999989,0.04769630110317972,0.04769630110317972,False,11,8766.37,True,31.513594459529063
002714.SZ,2020-06-11,1,115.6456,2020-05-12,12.9598,72.59565541208057,72.60000000000001,72.60000000000001,0.0,69.4,66.1,3.195655412080569,3.200000000000003,3.200000000000003,0.04407713498622593,0.04407713498622593,False,22,-84227.45,True,155.16726736032413
000063.SZ,2020-06-11,1,37.357,2020-05-26,15.7875,41.773569774130095,41.78,41.78,0.0,38.97,38.28,2.8035697741300964,2.8100000000000023,2.8100000000000023,0.06725706079463864,0.06725706079463864,False,12,4891.79,False,41.773569774130095
002415.SZ,2020-06-11,1,28.0453,2020-05-26,21.0418,30.55307697026754,30.560000000000002,30.560000000000002,0.0,29.21,28.73,1.3430769702675391,1.3500000000000014,1.3500000000000014,0.04417539267015711,0.04417539267015711,False,12,4861.37,True,31.1167174703873
002714.SZ,2020-06-12,1,115.6456,2020-05-12,12.9598,72.70317362464299,72.71000000000001,72.71000000000001,0.0,66.88,66.7,5.82317362464299,5.8300000000000125,5.8300000000000125,0.08018154311649033,0.08018154311649033,False,23,-83207.45,True,156.39051961536933
000063.SZ,2020-06-12,1,37.357,2020-05-26,15.7875,41.26533821747681,41.27,41.27,0.0,38.53,38.2,2.7353382174768086,2.740000000000002,2.740000000000002,0.06639205233826027,0.06639205233826027,False,13,4467.79,False,41.26533821747681
002415.SZ,2020-06-12,1,28.0453,2020-05-26,21.0418,30.29983625073504,30.3,30.3,0.0,29.05,28.82,1.24983625073504,1.25,1.25,0.041254125412541254,0.041254125412541254,False,13,5500.37,True,30.73869245156991
002714.SZ,2020-06-15,1,115.6456,2020-05-12,12.9598,72.70163624338655,72.71000000000001,72.71000000000001,0.0,70.74,69.23,1.9616362433865504,1.970000000000013,1.970000000000013,0.027093934809517436,0.027093934809517436,False,24,-78906.45,True,155.90972743956715
000063.SZ,2020-06-15,1,37.357,2020-05-26,15.7875,40.97248290829406,40.980000000000004,40.980000000000004,0.0,38.45,37.59,2.5224829082940587,2.530000000000001,2.530000000000001,0.0617374328940947,0.0617374328940947,False,14,1234.79,False,40.97248290829406
002415.SZ,2020-06-15,1,28.0453,2020-05-26,21.0418,30.258480023083184,30.26,30.26,0.0,28.69,28.31,1.5684800230831826,1.5700000000000003,1.5700000000000003,0.05188367481824191,0.05188367481824191,False,14,1879.37,True,30.602787811021443
002714.SZ,2020-06-16,1,115.6456,2020-05-12,12.9598,72.74047495433882,72.75,72.75,0.0,70.03,68.96,2.710474954338821,2.719999999999999,2.719999999999999,0.037388316151202736,0.037388316151202736,False,25,-79365.45,True,154.7284631211215
000063.SZ,2020-06-16,1,37.357,2020-05-26,15.7875,40.557739653129914,40.56,40.56,0.0,40.15,40.15,0.4077396531299158,0.4100000000000037,0.4100000000000037,0.010108481262327506,0.010108481262327506,False,15,14802.79,False,40.557739653129914
002415.SZ,2020-06-16,1,28.0453,2020-05-26,21.0418,30.09781516458008,30.1,30.1,0.0,28.96,28.6,1.1378151645800791,1.1400000000000006,1.1400000000000006,0.03787375415282394,0.03787375415282394,False,15,3938.37,True,30.314102982028746
002714.SZ,2020-06-17,1,115.6456,2020-05-12,12.9598,72.60183211158079,72.61,72.61,0.0,70.64,70.0,1.9618321115807902,1.9699999999999989,1.9699999999999989,0.027131249139237004,0.027131249139237004,False,26,-77597.45,True,153.4941622473729
000063.SZ,2020-06-17,1,37.357,2020-05-26,15.7875,40.459947340472226,40.46,40.46,0.0,40.17,39.75,0.28994734047222437,0.28999999999999915,0.28999999999999915,0.007167572911517527,0.007167572911517527,False,16,12682.79,False,40.459947340472226
002415.SZ,2020-06-17,1,28.0453,2020-05-26,21.0418,30.004042426289725,30.01,30.01,0.0,29.5,29.5,0.5040424262897254,0.5100000000000016,0.5100000000000016,0.016994335221592854,0.016994335221592854,False,16,10328.37,True,30.07348820867412
002714.SZ,2020-06-18,1,115.6456,2020-05-12,12.9598,72.6173559493911,72.62,72.62,0.0,73.18,72.11,-0.5626440506089097,-0.5600000000000023,-0.5600000000000023,-0.007711374277058692,-0.007711374277058692,True,27,-74010.45,True,151.4424418885168
000063.SZ,2020-06-18,1,37.357,2020-05-26,15.7875,40.5624806781075,40.57,40.57,0.0,43.52,42.38,-2.957519321892505,-2.950000000000003,-2.950000000000003,-0.07271382795168851,-0.07271382795168851,True,17,26621.79,False,40.5624806781075
002415.SZ,2020-06-18,1,28.0453,2020-05-26,21.0418,30.117582722163558,30.12,30.12,0.0,30.21,30.0,-0.09241727783644293,-0.08999999999999986,-0.08999999999999986,-0.0029880478087649354,-0.0029880478087649354,True,17,13878.37,True,30.047184281312646
002456.SZ,2020-09-03,1,16.9914,2020-09-02,20.4314,20.7881167575288,20.79,20.79,0.0,16.94,16.63,3.8481167575288,3.849999999999998,3.849999999999998,0.1851851851851851,0.1851851851851851,False,1,-4228.22,False,20.7881167575288
002456.SZ,2020-09-04,2,16.586,2020-09-02,20.4314,20.9998233242229,21.0,21.0,0.0,16.52,16.31,4.479823324222899,4.48,4.48,0.21333333333333335,0.21333333333333335,False,2,-6624.03,False,20.9998233242229
002456.SZ,2020-09-07,2,16.586,2020-09-02,20.4314,21.226716045347565,21.23,21.23,0.0,16.38,15.66,4.846716045347566,4.850000000000001,4.850000000000001,0.22845030617051348,0.22845030617051348,False,3,-22224.03,False,21.226716045347565
002456.SZ,2020-09-08,3,16.2897,2020-09-02,20.4314,21.540037522660327,21.55,21.55,0.0,15.76,15.26,5.7800375226603276,5.790000000000001,5.790000000000001,0.268677494199536,0.268677494199536,False,4,-37790.48,False,21.540037522660327
002456.SZ,2020-09-09,3,16.2897,2020-09-02,20.4314,21.784354647288097,21.79,21.79,0.0,15.19,14.66,6.594354647288098,6.6,6.6,0.30289123451124367,0.30289123451124367,False,5,-59810.48,False,21.784354647288097
600030.SH,2020-09-09,1,29.9877,2020-09-08,5.5686,33.18078016554804,33.19,33.19,0.0,30.5,30.09,2.680780165548043,2.6899999999999977,2.6899999999999977,0.08104850858692371,0.08104850858692371,False,1,674.88,True,33.53413382918891
002456.SZ,2020-09-10,4,16.0742,2020-09-02,20.4314,22.072322643255422,22.080000000000002,22.080000000000002,0.0,14.86,14.26,7.212322643255423,7.220000000000002,7.220000000000002,0.32699275362318847,0.32699275362318847,False,6,-78194.01,False,22.072322643255422
