ts_code,signal_date,entry_date,exit_date,entry_adj_factor,min_adj_factor,max_adj_factor,factor_changed,old_raw_trig,new_adj_trig,old_raw_trig_date,new_adj_trig_date
002352.SZ,2020-03-16,2020-03-17,2020-04-07,3.4565999507904053,3.4565999507904053,3.4565999507904053,0,0,0,2020-04-07,2020-04-07
002410.SZ,2020-03-16,2020-03-17,2020-04-07,12.612600326538086,12.612600326538086,12.612600326538086,0,0,0,2020-04-07,2020-04-07
002620.SZ,2020-03-16,2020-03-17,2020-04-07,3.989500045776367,3.989500045776367,3.989500045776367,0,0,0,2020-04-07,2020-04-07
002688.SZ,2020-03-16,2020-03-17,2020-04-07,5.57889986038208,5.57889986038208,5.57889986038208,0,0,0,2020-04-07,2020-04-07
002726.SZ,2020-03-16,2020-03-17,2020-04-07,4.553599834442139,4.553599834442139,4.553599834442139,0,0,0,2020-04-07,2020-04-07
002732.SZ,2020-03-16,2020-03-17,2020-04-07,1.0535999536514282,1.0535999536514282,1.0535999536514282,0,0,0,2020-04-07,2020-04-07
002785.SZ,2020-03-16,2020-03-17,2020-04-07,1.0018999576568604,1.0018999576568604,1.0018999576568604,0,0,0,2020-04-07,2020-04-07
002828.SZ,2020-03-16,2020-03-17,2020-04-07,1.7210999727249146,1.7210999727249146,1.7210999727249146,0,0,0,2020-04-07,2020-04-07
300314.SZ,2020-03-16,2020-03-17,2020-04-07,3.749500036239624,3.749500036239624,3.749500036239624,0,0,0,2020-04-07,2020-04-07
300389.SZ,2020-03-16,2020-03-17,2020-04-07,4.139200210571289,4.139200210571289,4.139200210571289,0,0,0,2020-04-07,2020-04-07
300674.SZ,2020-03-16,2020-03-17,2020-04-07,1.0068999528884888,1.0068999528884888,1.0068999528884888,0,0,0,2020-04-07,2020-04-07
300729.SZ,2020-03-16,2020-03-17,2020-04-07,1.0152000188827515,1.0152000188827515,1.0152000188827515,0,0,0,2020-04-07,2020-04-07
300796.SZ,2020-03-16,2020-03-17,2020-04-07,1.0,1.0,1.0,0,0,0,2020-04-07,2020-04-07
300800.SZ,2020-03-16,2020-03-17,2020-04-07,1.0,1.0,1.0,0,0,0,2020-04-07,2020-04-07
600031.SH,2020-03-16,2020-03-17,2020-04-07,47.354000091552734,47.354000091552734,47.354000091552734,0,0,0,2020-04-07,2020-04-07
600079.SH,2020-03-16,2020-03-17,2020-04-07,13.349800109863281,13.349800109863281,13.349800109863281,0,0,0,2020-04-07,2020-04-07
600737.SH,2020-03-16,2020-03-17,2020-04-07,11.226799964904785,11.226799964904785,11.226799964904785,0,0,0,2020-04-07,2020-04-07
601100.SH,2020-03-16,2020-03-17,2020-04-07,2.2567999362945557,2.2567999362945557,2.2567999362945557,0,0,0,2020-04-07,2020-04-07
603599.SH,2020-03-16,2020-03-17,2020-04-07,2.0632998943328857,2.0632998943328857,2.0632998943328857,0,0,0,2020-04-07,2020-04-07
603605.SH,2020-03-16,2020-03-17,2020-04-07,1.0155999660491943,1.0155999660491943,1.0155999660491943,0,0,0,2020-04-07,2020-04-07
603615.SH,2020-03-16,2020-03-17,2020-04-07,1.0527000427246094,1.0527000427246094,1.0527000427246094,0,0,0,2020-04-07,2020-04-07
603666.SH,2020-03-16,2020-03-17,2020-04-07,1.4144999980926514,1.4144999980926514,1.4144999980926514,0,0,0,2020-04-07,2020-04-07
002840.SZ,2020-03-17,2020-03-18,2020-04-07,1.5090999603271484,1.5090999603271484,1.5090999603271484,0,0,0,2020-04-07,2020-04-07
600506.SH,2020-03-17,2020-03-18,2020-04-07,1.3265000581741333,1.3265000581741333,1.3265000581741333,0,0,0,2020-04-07,2020-04-07
603767.SH,2020-03-17,2020-03-18,2020-04-07,1.4558000564575195,1.4558000564575195,1.4558000564575195,0,0,0,2020-04-07,2020-04-07
000544.SZ,2020-03-18,2020-03-19,2020-04-07,3.3833999633789062,3.3833999633789062,3.3833999633789062,0,0,0,2020-04-07,2020-04-07
000576.SZ,2020-03-18,2020-03-19,2020-04-07,6.186800003051758,6.186800003051758,6.186800003051758,0,0,0,2020-04-07,2020-04-07
600543.SH,2020-03-18,2020-03-19,2020-04-07,2.4565999507904053,2.4565999507904053,2.4565999507904053,0,0,0,2020-04-07,2020-04-07
600616.SH,2020-03-18,2020-03-19,2020-04-07,288.56439208984375,288.56439208984375,288.56439208984375,0,0,0,2020-04-07,2020-04-07
601107.SH,2020-03-18,2020-03-19,2020-04-07,1.2493000030517578,1.2493000030517578,1.2493000030517578,0,0,0,2020-04-07,2020-04-07
600642.SH,2020-03-19,2020-03-20,2020-04-07,9.021400451660156,9.021400451660156,9.021400451660156,0,0,0,2020-04-07,2020-04-07
603309.SH,2020-03-19,2020-03-20,2020-04-07,2.055999994277954,2.055999994277954,2.055999994277954,0,0,0,2020-04-07,2020-04-07
300622.SZ,2020-02-28,2020-03-02,2020-04-08,1.4575999975204468,1.4575999975204468,1.4575999975204468,0,0,0,2020-04-08,2020-04-08
603896.SH,2020-02-28,2020-03-02,2020-04-08,1.0109000205993652,1.0109000205993652,1.0109000205993652,0,0,0,2020-04-08,2020-04-08
300433.SZ,2020-03-09,2020-03-10,2020-04-08,5.552700042724609,5.552700042724609,5.552700042724609,0,1,1,2020-03-10,2020-03-10
300465.SZ,2020-03-09,2020-03-10,2020-04-08,3.222399950027466,3.222399950027466,3.222399950027466,0,0,0,2020-04-08,2020-04-08
300559.SZ,2020-03-09,2020-03-10,2020-04-08,3.6514999866485596,3.6514999866485596,3.6514999866485596,0,0,0,2020-04-08,2020-04-08
603888.SH,2020-03-09,2020-03-10,2020-04-08,2.6080000400543213,2.6080000400543213,2.6080000400543213,0,0,0,2020-04-08,2020-04-08
002605.SZ,2020-03-11,2020-03-12,2020-04-08,4.3582000732421875,4.3582000732421875,4.3582000732421875,0,0,0,2020-04-08,2020-04-08
000523.SZ,2020-03-12,2020-03-13,2020-04-08,6.665500164031982,6.665500164031982,6.665500164031982,0,0,0,2020-04-08,2020-04-08
002198.SZ,2020-03-12,2020-03-13,2020-04-08,5.0817999839782715,5.0817999839782715,5.0817999839782715,0,0,0,2020-04-08,2020-04-08
300267.SZ,2020-03-12,2020-03-13,2020-04-08,10.225199699401855,10.225199699401855,10.225199699401855,0,0,0,2020-04-08,2020-04-08
300503.SZ,2020-03-12,2020-03-13,2020-04-08,2.5327999591827393,2.5327999591827393,2.5327999591827393,0,0,0,2020-04-08,2020-04-08
600867.SH,2020-03-12,2020-03-13,2020-04-08,33.39339828491211,33.39339828491211,33.39339828491211,0,0,0,2020-04-08,2020-04-08
000622.SZ,2020-03-13,2020-03-16,2020-04-08,2.5255000591278076,2.5255000591278076,2.5255000591278076,0,0,0,2020-04-08,2020-04-08
000813.SZ,2020-03-13,2020-03-16,2020-04-08,3.774600028991699,3.774600028991699,3.774600028991699,0,0,0,2020-04-08,2020-04-08
002237.SZ,2020-03-13,2020-03-16,2020-04-08,8.233099937438965,8.233099937438965,8.233099937438965,0,0,0,2020-04-08,2020-04-08
002437.SZ,2020-03-13,2020-03-16,2020-04-08,15.847700119018555,15.847700119018555,15.847700119018555,0,0,0,2020-04-08,2020-04-08
002592.SZ,2020-03-13,2020-03-16,2020-04-08,2.572000026702881,2.572000026702881,2.572000026702881,0,0,0,2020-04-08,2020-04-08
002780.SZ,2020-03-13,2020-03-16,2020-04-08,1.9560999870300293,1.9560999870300293,1.9560999870300293,0,0,0,2020-04-08,2020-04-08
002826.SZ,2020-03-13,2020-03-16,2020-04-08,1.0088000297546387,1.0088000297546387,1.0088000297546387,0,0,0,2020-04-08,2020-04-08
300008.SZ,2020-03-13,2020-03-16,2020-04-08,11.49779987335205,11.49779987335205,11.49779987335205,0,0,0,2020-04-08,2020-04-08
300085.SZ,2020-03-13,2020-03-16,2020-04-08,10.978599548339844,10.978599548339844,10.978599548339844,0,0,0,2020-04-08,2020-04-08
300390.SZ,2020-03-13,2020-03-16,2020-04-08,6.172900199890137,6.172900199890137,6.172900199890137,0,0,0,2020-04-08,2020-04-08
300558.SZ,2020-03-13,2020-03-16,2020-04-08,1.0083999633789062,1.0083999633789062,1.0083999633789062,0,0,0,2020-04-08,2020-04-08
600222.SH,2020-03-13,2020-03-16,2020-04-08,4.073299884796143,4.073299884796143,4.073299884796143,0,0,0,2020-04-08,2020-04-08
600513.SH,2020-03-13,2020-03-16,2020-04-08,6.28410005569458,6.28410005569458,6.28410005569458,0,0,0,2020-04-08,2020-04-08
000519.SZ,2020-03-16,2020-03-17,2020-04-08,7.900899887084961,7.900899887084961,7.900899887084961,0,0,0,2020-04-08,2020-04-08
000936.SZ,2020-03-16,2020-03-17,2020-04-08,6.502699851989746,6.502699851989746,6.502699851989746,0,0,0,2020-04-08,2020-04-08
002262.SZ,2020-03-16,2020-03-17,2020-04-08,8.439900398254395,8.439900398254395,8.439900398254395,0,0,0,2020-04-08,2020-04-08
002282.SZ,2020-03-16,2020-03-17,2020-04-08,2.101099967956543,2.101099967956543,2.101099967956543,0,0,0,2020-04-08,2020-04-08
002295.SZ,2020-03-16,2020-03-17,2020-04-08,1.569000005722046,1.569000005722046,1.569000005722046,0,0,0,2020-04-08,2020-04-08
002400.SZ,2020-03-16,2020-03-17,2020-04-08,18.435300827026367,18.435300827026367,18.435300827026367,0,0,0,2020-04-08,2020-04-08
002464.SZ,2020-03-16,2020-03-17,2020-04-08,3.797800064086914,3.797800064086914,3.797800064086914,0,0,0,2020-04-08,2020-04-08
002668.SZ,2020-03-16,2020-03-17,2020-04-08,4.940299987792969,4.940299987792969,4.940299987792969,0,0,0,2020-04-08,2020-04-08
002793.SZ,2020-03-16,2020-03-17,2020-04-08,3.546099901199341,3.546099901199341,3.546099901199341,0,0,0,2020-04-08,2020-04-08
002858.SZ,2020-03-16,2020-03-17,2020-04-08,2.0120999813079834,2.0120999813079834,2.0120999813079834,0,0,0,2020-04-08,2020-04-08
002875.SZ,2020-03-16,2020-03-17,2020-04-08,1.3205000162124634,1.3205000162124634,1.3205000162124634,0,0,0,2020-04-08,2020-04-08
002931.SZ,2020-03-16,2020-03-17,2020-04-08,1.007200002670288,1.007200002670288,1.007200002670288,0,0,0,2020-04-08,2020-04-08
300202.SZ,2020-03-16,2020-03-17,2020-04-08,6.749899864196777,6.749899864196777,6.749899864196777,0,0,0,2020-04-08,2020-04-08
300214.SZ,2020-03-16,2020-03-17,2020-04-08,3.254499912261963,3.254499912261963,3.254499912261963,0,0,0,2020-04-08,2020-04-08
300386.SZ,2020-03-16,2020-03-17,2020-04-08,4.5055999755859375,4.5055999755859375,4.5055999755859375,0,0,0,2020-04-08,2020-04-08
300502.SZ,2020-03-16,2020-03-17,2020-04-08,3.0483999252319336,3.0483999252319336,3.0483999252319336,0,0,0,2020-04-08,2020-04-08
300722.SZ,2020-03-16,2020-03-17,2020-04-08,1.4249000549316406,1.4249000549316406,1.4249000549316406,0,0,0,2020-04-08,2020-04-08
600139.SH,2020-03-16,2020-03-17,2020-04-08,8.958499908447266,8.958499908447266,8.958499908447266,0,0,0,2020-04-08,2020-04-08
600148.SH,2020-03-16,2020-03-17,2020-04-08,2.7806999683380127,2.7806999683380127,2.7806999683380127,0,0,0,2020-04-08,2020-04-08
600326.SH,2020-03-16,2020-03-17,2020-04-08,7.9679999351501465,7.9679999351501465,7.9679999351501465,0,0,0,2020-04-08,2020-04-08
600486.SH,2020-03-16,2020-03-17,2020-04-08,3.7737998962402344,3.7737998962402344,3.7737998962402344,0,0,0,2020-04-08,2020-04-08
600501.SH,2020-03-16,2020-03-17,2020-04-08,4.727399826049805,4.727399826049805,4.727399826049805,0,0,0,2020-04-08,2020-04-08
600640.SH,2020-03-16,2020-03-17,2020-04-08,8.474900245666504,8.474900245666504,8.474900245666504,0,0,0,2020-04-08,2020-04-08
600671.SH,2020-03-16,2020-03-17,2020-04-08,3.2685000896453857,3.2685000896453857,3.2685000896453857,0,0,0,2020-04-08,2020-04-08
600827.SH,2020-03-16,2020-03-17,2020-04-08,8.48960018157959,8.48960018157959,8.48960018157959,0,0,0,2020-04-08,2020-04-08
601606.SH,2020-03-16,2020-03-17,2020-04-08,1.0026999711990356,1.0026999711990356,1.0026999711990356,0,0,0,2020-04-08,2020-04-08
601890.SH,2020-03-16,2020-03-17,2020-04-08,2.795099973678589,2.795099973678589,2.795099973678589,0,0,0,2020-04-08,2020-04-08
603000.SH,2020-03-16,2020-03-17,2020-04-08,4.159999847412109,4.159999847412109,4.159999847412109,0,0,0,2020-04-08,2020-04-08
603083.SH,2020-03-16,2020-03-17,2020-04-08,1.7100000381469727,1.7100000381469727,1.7100000381469727,0,0,0,2020-04-08,2020-04-08
603335.SH,2020-03-16,2020-03-17,2020-04-08,1.7005000114440918,1.7005000114440918,1.7005000114440918,0,0,0,2020-04-08,2020-04-08
603360.SH,2020-03-16,2020-03-17,2020-04-08,1.4839999675750732,1.4839999675750732,1.4839999675750732,0,0,0,2020-04-08,2020-04-08
603917.SH,2020-03-16,2020-03-17,2020-04-08,1.4217000007629395,1.4217000007629395,1.4217000007629395,0,0,0,2020-04-08,2020-04-08
000668.SZ,2020-03-17,2020-03-18,2020-04-08,3.6617000102996826,3.6617000102996826,3.6617000102996826,0,0,0,2020-04-08,2020-04-08
600793.SH,2020-03-17,2020-03-18,2020-04-08,1.733299970626831,1.733299970626831,1.733299970626831,0,0,0,2020-04-08,2020-04-08
300220.SZ,2020-03-18,2020-03-19,2020-04-08,3.6191999912261963,3.6191999912261963,3.6191999912261963,0,0,0,2020-04-08,2020-04-08
600365.SH,2020-03-18,2020-03-19,2020-04-08,2.635200023651123,2.635200023651123,2.635200023651123,0,0,0,2020-04-08,2020-04-08
300600.SZ,2020-03-19,2020-03-20,2020-04-08,2.9482998847961426,2.9482998847961426,2.9482998847961426,0,0,0,2020-04-08,2020-04-08
600611.SH,2020-03-19,2020-03-20,2020-04-08,677.3543090820312,677.3543090820312,677.3543090820312,0,0,0,2020-04-08,2020-04-08
000800.SZ,2020-03-23,2020-03-24,2020-04-08,2.385999917984009,2.385999917984009,2.385999917984009,0,0,0,2020-04-08,2020-04-08
000655.SZ,2020-02-28,2020-03-02,2020-04-09,5.716000080108643,5.716000080108643,5.716000080108643,0,0,0,2020-04-09,2020-04-09
002422.SZ,2020-02-28,2020-03-02,2020-04-09,6.354800224304199,6.354800224304199,6.354800224304199,0,0,0,2020-04-09,2020-04-09
002900.SZ,2020-02-28,2020-03-02,2020-04-09,1.5990999937057495,1.5990999937057495,1.5990999937057495,0,0,0,2020-04-09,2020-04-09
300009.SZ,2020-02-28,2020-03-02,2020-04-09,11.430800437927246,11.430800437927246,11.430800437927246,0,0,0,2020-04-09,2020-04-09
300357.SZ,2020-02-28,2020-03-02,2020-04-09,5.406300067901611,5.406300067901611,5.406300067901611,0,0,0,2020-04-09,2020-04-09
300753.SZ,2020-02-28,2020-03-02,2020-04-09,1.01010000705719,1.01010000705719,1.01010000705719,0,0,0,2020-04-09,2020-04-09
601886.SH,2020-02-28,2020-03-02,2020-04-09,2.2708001136779785,2.2708001136779785,2.2708001136779785,0,0,0,2020-04-09,2020-04-09
300451.SZ,2020-03-09,2020-03-10,2020-04-09,9.084400177001953,9.084400177001953,9.084400177001953,0,0,0,2020-04-09,2020-04-09
600507.SH,2020-03-09,2020-03-10,2020-04-09,12.59280014038086,12.59280014038086,18.75279998779297,1,1,0,2020-03-10,2020-04-09
600529.SH,2020-03-09,2020-03-10,2020-04-09,7.92549991607666,7.92549991607666,7.92549991607666,0,0,0,2020-04-09,2020-04-09
600535.SH,2020-03-09,2020-03-10,2020-04-09,11.391799926757812,11.391799926757812,11.391799926757812,0,0,0,2020-04-09,2020-04-09
600570.SH,2020-03-09,2020-03-10,2020-04-09,18.701499938964844,18.701499938964844,18.701499938964844,0,0,0,2020-04-09,2020-04-09
603583.SH,2020-03-09,2020-03-10,2020-04-09,1.4773000478744507,1.4773000478744507,1.4773000478744507,0,0,0,2020-04-09,2020-04-09
300343.SZ,2020-03-11,2020-03-12,2020-04-09,13.800700187683105,13.800700187683105,13.800700187683105,0,0,0,2020-04-09,2020-04-09
002399.SZ,2020-03-12,2020-03-13,2020-04-09,3.690500020980835,3.690500020980835,3.690500020980835,0,0,0,2020-04-09,2020-04-09
002619.SZ,2020-03-12,2020-03-13,2020-04-09,6.14139986038208,6.14139986038208,6.14139986038208,0,0,0,2020-04-09,2020-04-09
300244.SZ,2020-03-12,2020-03-13,2020-04-09,9.464300155639648,9.464300155639648,9.464300155639648,0,0,0,2020-04-09,2020-04-09
300347.SZ,2020-03-12,2020-03-13,2020-04-09,12.370400428771973,12.370400428771973,12.370400428771973,0,0,0,2020-04-09,2020-04-09
300536.SZ,2020-03-12,2020-03-13,2020-04-09,3.1875,3.1875,3.1875,0,0,0,2020-04-09,2020-04-09
300705.SZ,2020-03-12,2020-03-13,2020-04-09,2.012700080871582,2.012700080871582,2.012700080871582,0,0,0,2020-04-09,2020-04-09
300785.SZ,2020-03-12,2020-03-13,2020-04-09,1.0,1.0,1.0,0,0,0,2020-04-09,2020-04-09
300792.SZ,2020-03-12,2020-03-13,2020-04-09,1.0,1.0,1.0,0,0,0,2020-04-09,2020-04-09
600062.SH,2020-03-12,2020-03-13,2020-04-09,7.6859002113342285,7.6859002113342285,7.6859002113342285,0,0,0,2020-04-09,2020-04-09
603637.SH,2020-03-12,2020-03-13,2020-04-09,1.7376999855041504,1.7376999855041504,1.7376999855041504,0,0,0,2020-04-09,2020-04-09
603806.SH,2020-03-12,2020-03-13,2020-04-09,1.4050999879837036,1.4050999879837036,1.4050999879837036,0,0,0,2020-04-09,2020-04-09
000153.SZ,2020-03-13,2020-03-16,2020-04-09,5.652100086212158,5.652100086212158,5.652100086212158,0,0,0,2020-04-09,2020-04-09
000963.SZ,2020-03-13,2020-03-16,2020-04-09,12.403599739074707,12.403599739074707,12.403599739074707,0,0,0,2020-04-09,2020-04-09
002330.SZ,2020-03-13,2020-03-16,2020-04-09,2.04830002784729,2.04830002784729,2.04830002784729,0,0,0,2020-04-09,2020-04-09
002537.SZ,2020-03-13,2020-03-16,2020-04-09,6.888299942016602,6.888299942016602,6.888299942016602,0,1,1,2020-03-16,2020-03-16
002864.SZ,2020-03-13,2020-03-16,2020-04-09,1.0051000118255615,1.0051000118255615,1.0051000118255615,0,0,0,2020-04-09,2020-04-09
002951.SZ,2020-03-13,2020-03-16,2020-04-09,1.020300030708313,1.020300030708313,1.020300030708313,0,0,0,2020-04-09,2020-04-09
300147.SZ,2020-03-13,2020-03-16,2020-04-09,5.227700233459473,5.227700233459473,5.227700233459473,0,0,0,2020-04-09,2020-04-09
300727.SZ,2020-03-13,2020-03-16,2020-04-09,1.3145999908447266,1.3145999908447266,1.3145999908447266,0,0,0,2020-04-09,2020-04-09
300758.SZ,2020-03-13,2020-03-16,2020-04-09,1.0108000040054321,1.0108000040054321,1.0108000040054321,0,0,0,2020-04-09,2020-04-09
600479.SH,2020-03-13,2020-03-16,2020-04-09,11.821399688720703,11.821399688720703,11.821399688720703,0,0,0,2020-04-09,2020-04-09
600551.SH,2020-03-13,2020-03-16,2020-04-09,3.681299924850464,3.681299924850464,3.681299924850464,0,0,0,2020-04-09,2020-04-09
600575.SH,2020-03-13,2020-03-16,2020-04-09,17.61870002746582,17.61870002746582,17.61870002746582,0,0,0,2020-04-09,2020-04-09
603060.SH,2020-03-13,2020-03-16,2020-04-09,1.4378999471664429,1.4378999471664429,1.4378999471664429,0,0,0,2020-04-09,2020-04-09
603177.SH,2020-03-13,2020-03-16,2020-04-09,1.0124000310897827,1.0124000310897827,1.0124000310897827,0,0,0,2020-04-09,2020-04-09
603569.SH,2020-03-13,2020-03-16,2020-04-09,1.4357000589370728,1.4357000589370728,1.4357000589370728,0,0,0,2020-04-09,2020-04-09
603607.SH,2020-03-13,2020-03-16,2020-04-09,1.4336999654769897,1.4336999654769897,1.4336999654769897,0,0,0,2020-04-09,2020-04-09
603733.SH,2020-03-13,2020-03-16,2020-04-09,1.0256999731063843,1.0256999731063843,1.0256999731063843,0,0,0,2020-04-09,2020-04-09
603963.SH,2020-03-13,2020-03-16,2020-04-09,1.7066999673843384,1.7066999673843384,1.7066999673843384,0,0,0,2020-04-09,2020-04-09
000026.SZ,2020-03-16,2020-03-17,2020-04-09,7.571100234985352,7.571100234985352,7.571100234985352,0,0,0,2020-04-09,2020-04-09
002167.SZ,2020-03-16,2020-03-17,2020-04-09,7.8592000007629395,7.8592000007629395,7.8592000007629395,0,0,0,2020-04-09,2020-04-09
002195.SZ,2020-03-16,2020-03-17,2020-04-09,29.643999099731445,29.643999099731445,29.643999099731445,0,0,0,2020-04-09,2020-04-09
002238.SZ,2020-03-16,2020-03-17,2020-04-09,2.2223000526428223,2.2223000526428223,2.2223000526428223,0,0,0,2020-04-09,2020-04-09
002243.SZ,2020-03-16,2020-03-17,2020-04-09,1.7015000581741333,1.7015000581741333,1.7015000581741333,0,0,0,2020-04-09,2020-04-09
002467.SZ,2020-03-16,2020-03-17,2020-04-09,11.053199768066406,11.053199768066406,11.053199768066406,0,0,0,2020-04-09,2020-04-09
002479.SZ,2020-03-16,2020-03-17,2020-04-09,3.7853000164031982,3.7853000164031982,3.7853000164031982,0,0,0,2020-04-09,2020-04-09
002512.SZ,2020-03-16,2020-03-17,2020-04-09,6.928899765014648,6.928899765014648,6.928899765014648,0,0,0,2020-04-09,2020-04-09
002553.SZ,2020-03-16,2020-03-17,2020-04-09,4.513800144195557,4.513800144195557,4.513800144195557,0,0,0,2020-04-09,2020-04-09
002587.SZ,2020-03-16,2020-03-17,2020-04-09,7.281300067901611,7.281300067901611,7.281300067901611,0,0,0,2020-04-09,2020-04-09
002698.SZ,2020-03-16,2020-03-17,2020-04-09,2.658400058746338,2.658400058746338,2.658400058746338,0,0,0,2020-04-09,2020-04-09
002821.SZ,2020-03-16,2020-03-17,2020-04-09,2.0248000621795654,2.0248000621795654,2.0248000621795654,0,0,0,2020-04-09,2020-04-09
002883.SZ,2020-03-16,2020-03-17,2020-04-09,1.6197999715805054,1.6197999715805054,1.6197999715805054,0,0,0,2020-04-09,2020-04-09
002923.SZ,2020-03-16,2020-03-17,2020-04-09,1.8743000030517578,1.8743000030517578,1.8743000030517578,0,0,0,2020-04-09,2020-04-09
300119.SZ,2020-03-16,2020-03-17,2020-04-09,5.728600025177002,5.728600025177002,5.728600025177002,0,0,0,2020-04-09,2020-04-09
300183.SZ,2020-03-16,2020-03-17,2020-04-09,4.898399829864502,4.898399829864502,4.898399829864502,0,0,0,2020-04-09,2020-04-09
300190.SZ,2020-03-16,2020-03-17,2020-04-09,10.94279956817627,10.94279956817627,10.94279956817627,0,0,0,2020-04-09,2020-04-09
300264.SZ,2020-03-16,2020-03-17,2020-04-09,4.140600204467773,4.140600204467773,4.140600204467773,0,0,0,2020-04-09,2020-04-09
300275.SZ,2020-03-16,2020-03-17,2020-04-09,2.8810999393463135,2.8810999393463135,2.8810999393463135,0,0,0,2020-04-09,2020-04-09
300277.SZ,2020-03-16,2020-03-17,2020-04-09,5.259900093078613,5.259900093078613,5.259900093078613,0,0,0,2020-04-09,2020-04-09
300371.SZ,2020-03-16,2020-03-17,2020-04-09,3.63919997215271,3.63919997215271,3.63919997215271,0,0,0,2020-04-09,2020-04-09
300403.SZ,2020-03-16,2020-03-17,2020-04-09,5.173299789428711,5.173299789428711,5.328400135040283,1,0,0,2020-04-09,2020-04-09
300595.SZ,2020-03-16,2020-03-17,2020-04-09,5.883800029754639,5.883800029754639,5.883800029754639,0,0,0,2020-04-09,2020-04-09
300685.SZ,2020-03-16,2020-03-17,2020-04-09,1.8105000257492065,1.8105000257492065,1.8105000257492065,0,0,0,2020-04-09,2020-04-09
300741.SZ,2020-03-16,2020-03-17,2020-04-09,1.0990999937057495,1.0990999937057495,1.0990999937057495,0,0,0,2020-04-09,2020-04-09
600050.SH,2020-03-16,2020-03-17,2020-04-09,1.5709999799728394,1.5709999799728394,1.5709999799728394,0,0,0,2020-04-09,2020-04-09
600081.SH,2020-03-16,2020-03-17,2020-04-09,9.368800163269043,9.368800163269043,9.368800163269043,0,0,0,2020-04-09,2020-04-09
600109.SH,2020-03-16,2020-03-17,2020-04-09,8.612600326538086,8.612600326538086,8.612600326538086,0,0,0,2020-04-09,2020-04-09
600150.SH,2020-03-16,2020-03-17,2020-04-09,3.2997000217437744,3.2997000217437744,3.2997000217437744,0,0,0,2020-04-09,2020-04-09
600387.SH,2020-03-16,2020-03-17,2020-04-09,2.859800100326538,2.859800100326538,2.859800100326538,0,0,0,2020-04-09,2020-04-09
600605.SH,2020-03-16,2020-03-17,2020-04-09,35.09579849243164,35.09579849243164,35.09579849243164,0,0,0,2020-04-09,2020-04-09
