ts_code,signal_date,old_report_period,new_report_period,old_ann_date,new_ann_date,changed
002186.SZ,2023-12-22,20230930,20230930,20231021,20231021,0
300620.SZ,2023-12-22,20230930,20230930,20231024,20231024,0
000056.SZ,2023-12-22,20230930,20230930,20231028,20231028,0
600162.SH,2023-12-22,20230930,20230930,20231031,20231031,0
601949.SH,2023-12-22,20230930,20230930,20231031,20231031,0
688588.SH,2023-12-22,20230930,20230930,20231028,20231028,0
603929.SH,2023-12-22,20230930,20230930,20231027,20231027,0
002873.SZ,2023-12-22,20230930,20230930,20231030,20231030,0
000919.SZ,2023-12-22,20230930,20230930,20231031,20231031,0
688315.SH,2023-12-22,20230930,20230930,20231025,20231025,0
002697.SZ,2023-12-25,20230930,20230930,20231021,20231021,0
002555.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
600618.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600662.SH,2023-12-25,20230930,20230930,20231027,20231027,0
002400.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
002627.SZ,2023-12-25,20230930,20230930,20231024,20231024,0
603258.SH,2023-12-25,20230930,20230930,20231031,20231031,0
688416.SH,2023-12-25,20230930,20230930,20231028,20231028,0
300385.SZ,2023-12-25,20230930,20230930,20231025,20231025,0
002806.SZ,2023-12-25,20230930,20230930,20231030,20231030,0
002624.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
600865.SH,2023-12-25,20230930,20230930,20231028,20231028,0
603130.SH,2023-12-25,20230930,20230930,20231026,20231026,0
000603.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
603533.SH,2023-12-25,20230930,20230930,20231031,20231031,0
605268.SH,2023-12-25,20230930,20230930,20231031,20231031,0
601928.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600828.SH,2023-12-25,20230930,20230930,20231028,20231028,0
605077.SH,2023-12-25,20230930,20230930,20231025,20231025,0
688123.SH,2023-12-25,20230930,20230930,20231031,20231031,0
300334.SZ,2023-12-25,20230930,20230930,20231025,20231025,0
000608.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
600292.SH,2023-12-25,20230930,20230930,20231027,20231027,0
002059.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
600710.SH,2023-12-25,20230930,20230930,20231026,20231026,0
300927.SZ,2023-12-25,20230930,20230930,20231020,20231020,0
300947.SZ,2023-12-25,20230930,20230930,20231025,20231025,0
600539.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600854.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600119.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600035.SH,2023-12-25,20230930,20230930,20231026,20231026,0
001210.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
601518.SH,2023-12-25,20230930,20230930,20231027,20231027,0
603708.SH,2023-12-25,20230930,20230930,20231027,20231027,0
002538.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
301287.SZ,2023-12-25,20230930,20230930,20231030,20231030,0
002320.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
603808.SH,2023-12-25,20230930,20230930,20231031,20231031,0
600833.SH,2023-12-25,20230930,20230930,20231028,20231028,0
002066.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
002133.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
300621.SZ,2023-12-25,20230930,20230930,20231026,20231026,0
000791.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
002712.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
000632.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
301419.SZ,2023-12-25,20230930,20230930,20231026,20231026,0
300262.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
000430.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
600308.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600743.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600101.SH,2023-12-25,20230930,20230930,20231027,20231027,0
601099.SH,2023-12-25,20230930,20230930,20231028,20231028,0
601801.SH,2023-12-25,20230930,20230930,20231028,20231028,0
603817.SH,2023-12-25,20230930,20230930,20231026,20231026,0
600716.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600455.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600976.SH,2023-12-25,20230930,20230930,20231021,20231021,0
002605.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
603069.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600969.SH,2023-12-25,20230930,20230930,20231028,20231028,0
605169.SH,2023-12-25,20230930,20230930,20231026,20231026,0
600373.SH,2023-12-25,20230930,20230930,20231031,20231031,0
000820.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
001299.SZ,2023-12-25,20230930,20230930,20231024,20231024,0
600857.SH,2023-12-25,20230930,20230930,20231028,20231028,0
002763.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
000797.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
001368.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
301102.SZ,2023-12-25,20230930,20230930,20231025,20231025,0
300730.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
000014.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
600173.SH,2023-12-25,20230930,20230930,20231024,20231024,0
002479.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
600708.SH,2023-12-25,20230930,20230930,20231031,20231031,0
000698.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
000712.SZ,2023-12-25,20230930,20230930,20231030,20231030,0
603336.SH,2023-12-25,20230930,20230930,20231028,20231028,0
002291.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
300483.SZ,2023-12-25,20230930,20230930,20231023,20231023,0
300683.SZ,2023-12-25,20230930,20230930,20231025,20231025,0
600979.SH,2023-12-25,20230930,20230930,20231027,20231027,0
605136.SH,2023-12-25,20230930,20230930,20231028,20231028,0
688038.SH,2023-12-25,20230930,20230930,20231025,20231025,0
000793.SZ,2023-12-25,20230930,20230930,20231030,20231030,0
600533.SH,2023-12-25,20230930,20230930,20231028,20231028,0
300269.SZ,2023-12-25,20230930,20230930,20231026,20231026,0
301380.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
000897.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
301363.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
603703.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600644.SH,2023-12-25,20230930,20230930,20231027,20231027,0
600371.SH,2023-12-25,20230930,20230930,20231028,20231028,0
300997.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
603813.SH,2023-12-25,20230930,20230930,20231028,20231028,0
002999.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
301024.SZ,2023-12-25,20230930,20230930,20231024,20231024,0
000531.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
603838.SH,2023-12-25,20230930,20230930,20231028,20231028,0
603071.SH,2023-12-25,20230930,20230930,20231018,20231018,0
002758.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
301033.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
000570.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
600787.SH,2023-12-25,20230930,20230930,20231028,20231028,0
002425.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
002715.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
300137.SZ,2023-12-25,20230930,20230930,20231026,20231026,0
603311.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600844.SH,2023-12-25,20230930,20230930,20231028,20231028,0
001202.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
002137.SZ,2023-12-25,20230930,20230930,20231024,20231024,0
300302.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
002277.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
688343.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600340.SH,2023-12-25,20230930,20230930,20231028,20231028,0
300329.SZ,2023-12-25,20230930,20230930,20231026,20231026,0
600545.SH,2023-12-25,20230930,20230930,20231028,20231028,0
002343.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
000419.SZ,2023-12-25,20230930,20230930,20231026,20231026,0
600103.SH,2023-12-25,20230930,20230930,20231024,20231024,0
000719.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
603682.SH,2023-12-25,20230930,20230930,20231031,20231031,0
688535.SH,2023-12-25,20230930,20230930,20231030,20231030,0
600051.SH,2023-12-25,20230930,20230930,20231026,20231026,0
600121.SH,2023-12-25,20230930,20230930,20231028,20231028,0
688109.SH,2023-12-25,20230930,20230930,20231025,20231025,0
300977.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
601368.SH,2023-12-25,20230930,20230930,20231024,20231024,0
002067.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
601616.SH,2023-12-25,20230930,20230930,20231028,20231028,0
001213.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
301203.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
001287.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
000755.SZ,2023-12-25,20230930,20230930,20231018,20231018,0
603388.SH,2023-12-25,20230930,20230930,20231028,20231028,0
300105.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
603116.SH,2023-12-25,20230930,20230930,20231028,20231028,0
002324.SZ,2023-12-25,20230930,20230930,20231024,20231024,0
600356.SH,2023-12-25,20230930,20230930,20231031,20231031,0
001317.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
000428.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
000676.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
600802.SH,2023-12-25,20230930,20230930,20231025,20231025,0
002795.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
603280.SH,2023-12-25,20230930,20230930,20231028,20231028,0
603706.SH,2023-12-25,20230930,20230930,20231027,20231027,0
000151.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
000863.SZ,2023-12-25,20230930,20230930,20231028,20231028,0
600355.SH,2023-12-25,20230930,20230930,20231028,20231028,0
300058.SZ,2023-12-25,20230930,20230930,20231027,20231027,0
301113.SZ,2023-12-25,20230930,20230930,20231024,20231024,0
601059.SH,2023-12-25,20230930,20230930,20231028,20231028,0
301428.SZ,2023-12-25,20230930,20230930,20231025,20231025,0
603969.SH,2023-12-25,20230930,20230930,20231031,20231031,0
600815.SH,2023-12-25,20230930,20230930,20231028,20231028,0
600864.SH,2023-12-25,20230930,20230930,20231027,20231027,0
000090.SZ,2023-12-25,20230930,20230930,20231026,20231026,0
003010.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
300669.SZ,2023-12-25,20230930,20230930,20231025,20231025,0
002203.SZ,2023-12-25,20230930,20230930,20231031,20231031,0
688118.SH,2023-12-25,20230930,20230930,20231031,20231031,0
605589.SH,2023-12-26,20230930,20230930,20231028,20231028,0
002655.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
300061.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
002184.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
603685.SH,2023-12-26,20230930,20230930,20231027,20231027,0
688409.SH,2023-12-26,20230930,20230930,20231028,20231028,0
000507.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
688670.SH,2023-12-26,20230930,20230930,20231028,20231028,0
688786.SH,2023-12-26,20230930,20230930,20231031,20231031,0
300625.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
002571.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
002350.SZ,2023-12-26,20230930,20230930,20231030,20231030,0
688320.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300116.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
000595.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
300701.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
688071.SH,2023-12-26,20230930,20230930,20231031,20231031,0
300096.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
688600.SH,2023-12-26,20230930,20230930,20231025,20231025,0
300489.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
688167.SH,2023-12-26,20230930,20230930,20231028,20231028,0
603356.SH,2023-12-26,20230930,20230930,20231030,20231030,0
688519.SH,2023-12-26,20230930,20230930,20231027,20231027,0
300399.SZ,2023-12-26,20230930,20230930,20231023,20231023,0
300406.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
301082.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
603321.SH,2023-12-26,20230930,20230930,20231028,20231028,0
688562.SH,2023-12-26,20230930,20230930,20231027,20231027,0
002227.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
600033.SH,2023-12-26,20230930,20230930,20231031,20231031,0
001331.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
002368.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
002811.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
001696.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
603500.SH,2023-12-26,20230930,20230930,20231027,20231027,0
002919.SZ,2023-12-26,20230930,20230930,20231030,20231030,0
301337.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
301353.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
300785.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
600262.SH,2023-12-26,20230930,20230930,20231024,20231024,0
002146.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
600126.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300739.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
000012.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
301326.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
301356.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
002689.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
003005.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
688591.SH,2023-12-26,20230930,20230930,20231030,20231030,0
603535.SH,2023-12-26,20230930,20230930,20231027,20231027,0
600818.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300983.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
600609.SH,2023-12-26,20230930,20230930,20231031,20231031,0
300626.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
688008.SH,2023-12-26,20230930,20230930,20231031,20231031,0
000929.SZ,2023-12-26,20230930,20230930,20231021,20231021,0
301222.SZ,2023-12-26,20230930,20230930,20231030,20231030,0
600398.SH,2023-12-26,20230930,20230930,20231031,20231031,0
000850.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
600706.SH,2023-12-26,20230930,20230930,20231028,20231028,0
603289.SH,2023-12-26,20230930,20230930,20231028,20231028,0
600566.SH,2023-12-26,20230930,20230930,20231023,20231023,0
600824.SH,2023-12-26,20230930,20230930,20231028,20231028,0
301087.SZ,2023-12-26,20230930,20230930,20231030,20231030,0
688347.SH,2023-12-26,20230930,20230930,20231110,20231110,0
688051.SH,2023-12-26,20230930,20230930,20231028,20231028,0
000551.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
301329.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
603021.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300710.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
301083.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
000610.SZ,2023-12-26,20230930,20230930,20231014,20231014,0
002722.SZ,2023-12-26,20230930,20230930,20231017,20231017,0
300792.SZ,2023-12-26,20230930,20230930,20231030,20231030,0
600673.SH,2023-12-26,20230930,20230930,20231028,20231028,0
301421.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
603707.SH,2023-12-26,20230930,20230930,20231028,20231028,0
600794.SH,2023-12-26,20230930,20230930,20231026,20231026,0
688332.SH,2023-12-26,20230930,20230930,20231031,20231031,0
002885.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
688419.SH,2023-12-26,20230930,20230930,20231027,20231027,0
600380.SH,2023-12-26,20230930,20230930,20231026,20231026,0
300571.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
002131.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
603058.SH,2023-12-26,20230930,20230930,20231018,20231018,0
002517.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
000735.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
603206.SH,2023-12-26,20230930,20230930,20231026,20231026,0
603171.SH,2023-12-26,20230930,20230930,20231018,20231018,0
688327.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300873.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
301042.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
002119.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
600650.SH,2023-12-26,20230930,20230930,20231028,20231028,0
600279.SH,2023-12-26,20230930,20230930,20231027,20231027,0
301255.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
002174.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
300147.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
688593.SH,2023-12-26,20230930,20230930,20231028,20231028,0
603903.SH,2023-12-26,20230930,20230930,20231031,20231031,0
300453.SZ,2023-12-26,20230930,20230930,20231021,20231021,0
300528.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
600576.SH,2023-12-26,20230930,20230930,20231028,20231028,0
688459.SH,2023-12-26,20230930,20230930,20231027,20231027,0
688512.SH,2023-12-26,20230930,20230930,20231031,20231031,0
600333.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300206.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
002480.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
688004.SH,2023-12-26,20230930,20230930,20231019,20231019,0
301101.SZ,2023-12-26,20230930,20230930,20231024,20231024,0
301379.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
601155.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300218.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
603078.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300077.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
002659.SZ,2023-12-26,20230930,20230930,20231028,20231028,0
603135.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300612.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
300882.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
601001.SH,2023-12-26,20230930,20230930,20231028,20231028,0
603716.SH,2023-12-26,20230930,20230930,20231027,20231027,0
002899.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
300991.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
603960.SH,2023-12-26,20230930,20230930,20231028,20231028,0
301106.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
301525.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
600784.SH,2023-12-26,20230930,20230930,20231028,20231028,0
002675.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
688165.SH,2023-12-26,20230930,20230930,20231031,20231031,0
688220.SH,2023-12-26,20230930,20230930,20231028,20231028,0
603499.SH,2023-12-26,20230930,20230930,20231027,20231027,0
688610.SH,2023-12-26,20230930,20230930,20231027,20231027,0
605580.SH,2023-12-26,20230930,20230930,20231028,20231028,0
001267.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
300417.SZ,2023-12-26,20230930,20230930,20231024,20231024,0
300188.SZ,2023-12-26,20230930,20230930,20231021,20231021,0
000601.SZ,2023-12-26,20230930,20230930,20231020,20231020,0
300420.SZ,2023-12-26,20230930,20230930,20231025,20231025,0
688055.SH,2023-12-26,20230930,20230930,20231028,20231028,0
688528.SH,2023-12-26,20230930,20230930,20231027,20231027,0
300182.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
301059.SZ,2023-12-26,20230930,20230930,20231027,20231027,0
600493.SH,2023-12-26,20230930,20230930,20231028,20231028,0
300407.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
000782.SZ,2023-12-26,20230930,20230930,20231030,20231030,0
000681.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
002112.SZ,2023-12-26,20230930,20230930,20231014,20231014,0
001228.SZ,2023-12-26,20230930,20230930,20231031,20231031,0
603169.SH,2023-12-26,20230930,20230930,20231031,20231031,0
300727.SZ,2023-12-26,20230930,20230930,20231026,20231026,0
688210.SH,2023-12-26,20230930,20230930,20231031,20231031,0
