kind,ts_code,end_date,ann_date,n_rows,n_update_flag_vals,n_f_ann_vals,n_value_vals
cashflow,600841.SH,20221231,20230331,2,2,1,1
cashflow,600841.SH,20230331,20230429,2,2,1,1
cashflow,600841.SH,20230930,20231026,2,2,1,1
cashflow,600841.SH,20240331,20240430,2,2,1,1
cashflow,600841.SH,20240630,20240823,2,2,1,1
cashflow,600843.SH,20181231,20190416,2,2,1,1
cashflow,600843.SH,20190630,20190831,2,2,1,1
cashflow,600843.SH,20190930,20191031,2,2,1,1
cashflow,600843.SH,20191231,20200430,2,2,1,1
cashflow,600843.SH,20200630,20200829,2,2,1,1
cashflow,600843.SH,20201231,20210430,2,2,1,1
cashflow,600843.SH,20211231,20220430,2,2,1,1
cashflow,600843.SH,20221231,20230429,2,2,1,1
cashflow,600843.SH,20230331,20230429,2,2,1,1
cashflow,600843.SH,20231231,20240423,2,2,1,1
cashflow,600843.SH,20240331,20240430,2,2,1,1
cashflow,600844.SH,20190930,20191031,2,2,1,1
cashflow,600844.SH,20191231,20200430,2,2,1,1
cashflow,600844.SH,20200630,20200829,2,2,1,1
cashflow,600844.SH,20201231,20210415,2,2,1,1
cashflow,600844.SH,20210930,20211030,2,2,1,1
cashflow,600844.SH,20211231,20220420,2,2,1,1
cashflow,600844.SH,20220331,20220429,2,2,1,1
cashflow,600844.SH,20220930,20221028,2,2,1,1
cashflow,600844.SH,20221231,20230421,2,2,1,1
cashflow,600844.SH,20230331,20230429,2,2,1,1
cashflow,600844.SH,20230630,20230831,2,2,1,1
cashflow,600844.SH,20230930,20231028,2,2,1,1
cashflow,600844.SH,20240331,20240430,2,2,1,1
cashflow,600845.SH,20190930,20191025,2,2,1,1
cashflow,600845.SH,20191231,20200422,2,2,1,1
cashflow,600845.SH,20200630,20200820,2,2,1,1
cashflow,600845.SH,20201231,20210413,2,2,1,1
cashflow,600845.SH,20211231,20220329,2,2,1,1
cashflow,600845.SH,20220930,20221026,2,2,1,1
cashflow,600845.SH,20221231,20230405,2,2,1,1
cashflow,600845.SH,20230331,20230428,2,2,1,1
cashflow,600845.SH,20230930,20231021,2,2,1,1
cashflow,600845.SH,20240930,20241030,2,2,1,1
cashflow,600846.SH,20181231,20190413,2,2,1,1
cashflow,600846.SH,20190630,20190824,2,2,1,1
cashflow,600846.SH,20190930,20191031,2,2,1,1
cashflow,600846.SH,20191231,20200430,2,2,1,1
cashflow,600846.SH,20200630,20200828,2,2,1,1
cashflow,600846.SH,20201231,20210430,2,2,1,1
cashflow,600846.SH,20211231,20220331,2,2,1,1
cashflow,600846.SH,20221231,20230412,2,2,1,1
cashflow,600846.SH,20230331,20230429,2,2,1,1
cashflow,600846.SH,20231231,20240427,2,2,1,1
cashflow,600846.SH,20240331,20240427,2,2,1,1
cashflow,600846.SH,20240630,20240815,2,2,1,1
cashflow,600847.SH,20191231,20200430,2,2,1,1
cashflow,600847.SH,20200630,20200825,2,2,1,1
cashflow,600847.SH,20201231,20210416,2,2,1,1
cashflow,600847.SH,20210930,20211030,2,2,1,1
cashflow,600847.SH,20211231,20220420,2,2,1,1
cashflow,600847.SH,20220331,20220430,2,2,1,1
cashflow,600847.SH,20220630,20220831,2,2,1,1
cashflow,600847.SH,20221231,20230426,2,2,1,1
cashflow,600847.SH,20230331,20230429,2,2,1,1
cashflow,600847.SH,20230930,20231028,2,2,1,1
cashflow,600847.SH,20240331,20240430,2,2,1,1
cashflow,600848.SH,20190930,20191029,2,2,1,1
cashflow,600848.SH,20191231,20200424,2,2,1,1
cashflow,600848.SH,20200630,20200828,2,2,1,1
cashflow,600848.SH,20201231,20210414,2,2,1,1
cashflow,600848.SH,20211231,20220428,2,2,1,1
cashflow,600848.SH,20220930,20221028,2,2,1,1
cashflow,600848.SH,20221231,20230414,2,2,2,1
cashflow,600848.SH,20230331,20230427,2,2,1,1
cashflow,600848.SH,20230630,20230829,2,2,1,1
cashflow,600848.SH,20230930,20231028,2,2,1,1
cashflow,600848.SH,20240331,20240427,2,2,1,1
cashflow,600848.SH,20240630,20240829,2,2,1,1
cashflow,600848.SH,20240930,20241030,2,2,1,1
cashflow,600850.SH,20181231,20190424,2,2,1,1
cashflow,600850.SH,20190630,20190828,2,2,1,1
cashflow,600850.SH,20190930,20191019,2,2,1,1
cashflow,600850.SH,20191231,20200421,2,2,1,1
cashflow,600850.SH,20200630,20200829,2,2,1,1
cashflow,600850.SH,20201231,20210330,2,2,1,1
cashflow,600850.SH,20211231,20220426,2,2,1,1
cashflow,600850.SH,20221231,20230425,2,2,1,1
cashflow,600850.SH,20230331,20230425,2,2,1,1
cashflow,600850.SH,20230930,20231031,2,2,1,1
cashflow,600850.SH,20240331,20240430,2,2,1,1
cashflow,600851.SH,20190930,20191028,2,2,1,1
cashflow,600851.SH,20191231,20200428,2,2,1,1
cashflow,600851.SH,20200630,20200828,2,2,1,1
cashflow,600851.SH,20201231,20210421,2,2,1,1
cashflow,600851.SH,20211231,20220419,2,2,1,1
cashflow,600851.SH,20221231,20230428,2,2,1,1
cashflow,600851.SH,20230331,20230429,2,2,1,1
cashflow,600851.SH,20240331,20240427,2,2,1,1
cashflow,600851.SH,20240930,20241030,2,2,1,1
cashflow,600853.SH,20180630,20180831,2,2,1,1
cashflow,600853.SH,20181231,20190330,2,2,1,1
cashflow,600853.SH,20190630,20190830,2,2,1,1
cashflow,600853.SH,20190930,20191031,2,2,1,1
cashflow,600853.SH,20191231,20200420,2,2,1,1
cashflow,600853.SH,20200630,20200829,2,2,1,1
cashflow,600853.SH,20201231,20210331,2,2,1,1
cashflow,600853.SH,20211231,20220331,2,2,1,1
cashflow,600853.SH,20221231,20230331,2,2,2,1
cashflow,600853.SH,20230331,20230429,2,2,1,1
cashflow,600853.SH,20230630,20230831,2,2,2,1
cashflow,600853.SH,20240331,20240430,2,2,1,1
cashflow,600853.SH,20240930,20241029,2,2,1,1
cashflow,600854.SH,20190930,20191031,2,2,1,1
cashflow,600854.SH,20191231,20200328,2,2,1,1
cashflow,600854.SH,20200630,20200826,2,2,1,1
cashflow,600854.SH,20201231,20210416,2,2,1,1
cashflow,600854.SH,20211231,20220427,2,2,1,1
cashflow,600854.SH,20221231,20230428,2,2,1,1
cashflow,600854.SH,20230331,20230429,2,2,1,1
cashflow,600854.SH,20230930,20231028,2,2,1,1
cashflow,600854.SH,20240331,20240430,2,2,1,1
cashflow,600854.SH,20240930,20241030,2,2,1,1
cashflow,600855.SH,20190930,20191029,2,2,1,1
cashflow,600855.SH,20191231,20200428,2,2,1,1
cashflow,600855.SH,20200630,20200825,2,2,1,1
cashflow,600855.SH,20201231,20210420,2,2,1,1
cashflow,600855.SH,20211231,20220401,2,2,1,1
cashflow,600855.SH,20220331,20220428,2,2,1,1
cashflow,600855.SH,20220630,20220813,2,2,1,1
cashflow,600855.SH,20230331,20230429,2,2,1,1
cashflow,600855.SH,20230630,20230829,2,2,1,1
cashflow,600855.SH,20230930,20231028,2,2,1,1
cashflow,600855.SH,20240331,20240427,2,2,1,1
cashflow,600855.SH,20240930,20241030,2,2,1,1
cashflow,600857.SH,20181231,20190326,2,2,1,1
cashflow,600857.SH,20190630,20190820,2,2,1,1
cashflow,600857.SH,20190930,20191029,2,2,1,1
cashflow,600857.SH,20191231,20200331,2,2,1,1
cashflow,600857.SH,20200630,20200825,2,2,1,1
cashflow,600857.SH,20201231,20210330,2,2,1,1
cashflow,600857.SH,20211231,20220329,2,2,1,1
cashflow,600857.SH,20221231,20230328,2,2,1,1
cashflow,600857.SH,20230331,20230429,2,2,1,1
cashflow,600857.SH,20230630,20230822,2,2,1,1
cashflow,600857.SH,20230930,20231028,2,2,1,1
cashflow,600857.SH,20240331,20240429,2,2,1,1
cashflow,600857.SH,20240630,20240827,2,2,1,1
cashflow,600857.SH,20240930,20241030,2,2,1,1
cashflow,600858.SH,20181231,20190329,2,2,1,1
cashflow,600858.SH,20190630,20190815,2,2,1,1
cashflow,600858.SH,20190930,20191029,2,2,1,1
cashflow,600858.SH,20191231,20200410,2,2,1,1
cashflow,600858.SH,20200630,20200828,2,2,1,1
cashflow,600858.SH,20201231,20210326,2,2,1,1
cashflow,600858.SH,20211231,20220413,2,2,1,1
cashflow,600858.SH,20221231,20230329,2,2,1,1
cashflow,600858.SH,20230331,20230429,2,2,1,1
cashflow,600858.SH,20230930,20231027,2,2,1,1
cashflow,600858.SH,20240630,20240823,2,2,1,1
cashflow,600858.SH,20240930,20241029,2,2,1,1
cashflow,600859.SH,20190930,20191030,2,2,1,1
cashflow,600859.SH,20191231,20200425,2,2,1,1
cashflow,600859.SH,20200630,20200829,2,2,1,1
cashflow,600859.SH,20201231,20210424,2,2,1,1
cashflow,600859.SH,20211231,20220423,2,2,1,1
cashflow,600859.SH,20221231,20230415,2,2,1,1
cashflow,600859.SH,20230331,20230429,2,2,1,1
cashflow,600860.SH,20180630,20180810,2,2,1,1
cashflow,600860.SH,20190930,20191031,2,2,1,1
cashflow,600860.SH,20191231,20200328,2,2,1,1
cashflow,600860.SH,20200630,20200812,2,2,1,1
cashflow,600860.SH,20201231,20210318,2,2,1,1
cashflow,600860.SH,20210930,20211029,2,2,1,1
cashflow,600860.SH,20211231,20220318,2,2,1,1
cashflow,600860.SH,20220331,20220429,2,2,1,1
cashflow,600860.SH,20221231,20230331,2,2,1,1
cashflow,600860.SH,20230331,20230429,2,2,1,1
cashflow,600860.SH,20230930,20231031,2,2,1,1
cashflow,600860.SH,20231231,20240329,2,2,1,1
cashflow,600860.SH,20240331,20240430,2,2,1,1
cashflow,600861.SH,20190930,20191031,2,2,1,1
cashflow,600861.SH,20191231,20200425,2,2,1,1
cashflow,600861.SH,20200630,20200829,2,2,1,1
cashflow,600861.SH,20201231,20210417,2,2,1,1
cashflow,600861.SH,20210930,20211030,2,2,1,1
cashflow,600861.SH,20211231,20220319,2,2,1,1
cashflow,600861.SH,20220331,20220428,2,2,1,1
cashflow,600861.SH,20221231,20230318,2,2,1,1
cashflow,600861.SH,20230331,20230418,2,2,1,1
cashflow,600861.SH,20230630,20230829,2,2,1,1
cashflow,600861.SH,20230930,20231031,2,2,1,1
cashflow,600861.SH,20240930,20241029,2,2,1,1
cashflow,600862.SH,20190930,20191029,2,2,1,1
cashflow,600862.SH,20191231,20200316,2,2,1,1
cashflow,600862.SH,20200630,20200828,2,2,1,1
cashflow,600862.SH,20201231,20210316,2,2,1,1
cashflow,600862.SH,20211231,20220316,2,2,1,1
cashflow,600862.SH,20220630,20220826,2,2,1,1
cashflow,600862.SH,20220930,20221022,2,2,1,1
cashflow,600862.SH,20221231,20230316,2,2,1,1
cashflow,600862.SH,20230331,20230426,2,2,1,1
cashflow,600863.SH,20180630,20180828,2,2,1,1
cashflow,600863.SH,20181231,20190418,2,2,1,1
cashflow,600863.SH,20190630,20190822,2,2,1,1
cashflow,600863.SH,20190930,20191029,2,2,1,1
cashflow,600863.SH,20191231,20200429,2,2,1,1
cashflow,600863.SH,20200630,20200828,2,2,1,1
cashflow,600863.SH,20201231,20210428,2,2,1,1
cashflow,600863.SH,20211231,20220427,2,2,1,1
cashflow,600863.SH,20221231,20230428,2,2,2,1
cashflow,600863.SH,20230331,20230428,2,2,1,1
cashflow,600863.SH,20240930,20241029,2,2,1,1
cashflow,600864.SH,20190930,20191024,2,2,1,1
cashflow,600864.SH,20191231,20200425,2,2,1,1
cashflow,600864.SH,20200630,20200822,2,2,1,1
cashflow,600864.SH,20201231,20210424,2,2,1,1
cashflow,600864.SH,20211231,20220427,2,2,1,1
cashflow,600864.SH,20220331,20220427,2,2,1,1
cashflow,600864.SH,20220930,20221027,2,2,1,1
cashflow,600864.SH,20221231,20230426,2,2,1,1
cashflow,600864.SH,20230331,20230426,2,2,1,1
cashflow,600864.SH,20230930,20231027,2,2,1,1
cashflow,600865.SH,20190930,20191030,2,2,1,1
cashflow,600865.SH,20191231,20200418,2,2,1,1
cashflow,600865.SH,20200630,20200822,2,2,1,1
cashflow,600865.SH,20201231,20210417,2,2,1,1
cashflow,600865.SH,20211231,20220423,2,2,1,1
cashflow,600865.SH,20220930,20221026,2,2,1,1
cashflow,600865.SH,20221231,20230318,2,2,1,1
cashflow,600865.SH,20230331,20230422,2,2,1,1
cashflow,600865.SH,20230930,20231028,2,2,1,1
cashflow,600865.SH,20240930,20241030,2,2,1,1
cashflow,600866.SH,20181231,20190326,2,2,1,1
cashflow,600866.SH,20190630,20190820,2,2,1,1
cashflow,600866.SH,20190930,20191022,2,2,1,1
cashflow,600866.SH,20191231,20200317,2,2,1,1
cashflow,600866.SH,20200630,20200829,2,2,1,1
cashflow,600866.SH,20201231,20210427,2,2,1,1
cashflow,600866.SH,20211231,20220329,2,2,1,1
cashflow,600866.SH,20220630,20220813,2,2,1,1
cashflow,600866.SH,20221231,20230328,2,2,1,1
cashflow,600866.SH,20230331,20230428,2,2,1,1
cashflow,600866.SH,20230630,20230829,2,2,1,1
cashflow,600866.SH,20231231,20240423,2,2,1,1
cashflow,600866.SH,20240331,20240423,2,2,1,1
cashflow,600866.SH,20240630,20240827,2,2,1,1
cashflow,600866.SH,20240930,20241029,2,2,1,1
cashflow,600867.SH,20190930,20191023,2,2,1,1
cashflow,600867.SH,20191231,20200415,2,2,1,1
cashflow,600867.SH,20200630,20200820,2,2,1,1
cashflow,600867.SH,20201231,20210416,2,2,1,1
cashflow,600867.SH,20211231,20220419,2,2,1,1
cashflow,600867.SH,20221231,20230421,2,2,1,1
cashflow,600867.SH,20230331,20230427,2,2,1,1
cashflow,600867.SH,20240331,20240427,2,2,1,1
cashflow,600867.SH,20240930,20241025,2,2,1,1
cashflow,600868.SH,20190930,20191029,2,2,1,1
cashflow,600868.SH,20191231,20200228,2,2,1,1
cashflow,600868.SH,20200630,20200820,2,2,1,1
cashflow,600868.SH,20201231,20210416,2,2,1,1
cashflow,600868.SH,20211231,20220429,2,2,1,1
cashflow,600868.SH,20220331,20220429,2,2,1,1
cashflow,600868.SH,20220930,20221028,2,2,1,1
cashflow,600868.SH,20221231,20230429,2,2,1,1
cashflow,600868.SH,20230331,20230429,2,2,1,1
cashflow,600868.SH,20230930,20231031,2,2,1,1
cashflow,600868.SH,20240331,20240430,2,2,1,1
cashflow,600869.SH,20181231,20190425,2,2,1,1
cashflow,600869.SH,20190630,20190826,2,2,1,1
cashflow,600869.SH,20190930,20191028,2,2,1,1
cashflow,600869.SH,20191231,20200430,2,2,1,1
cashflow,600869.SH,20200630,20200826,2,2,1,1
cashflow,600869.SH,20201231,20210427,2,2,1,1
cashflow,600869.SH,20211231,20220426,2,2,1,1
cashflow,600869.SH,20221231,20230418,2,2,1,1
cashflow,600869.SH,20230331,20230425,2,2,1,1
cashflow,600871.SH,20180630,20180829,2,2,1,1
cashflow,600871.SH,20181231,20190326,2,2,1,1
cashflow,600871.SH,20190930,20191029,2,2,1,1
cashflow,600871.SH,20191231,20200325,2,2,1,1
cashflow,600871.SH,20200630,20200826,2,2,1,1
cashflow,600871.SH,20201231,20210325,2,2,1,1
cashflow,600871.SH,20211231,20220330,2,2,1,1
cashflow,600871.SH,20221231,20230329,2,2,1,1
cashflow,600871.SH,20230331,20230427,2,2,1,1
cashflow,600871.SH,20240331,20240426,2,2,1,1
cashflow,600871.SH,20240630,20240821,2,2,1,1
cashflow,600871.SH,20240930,20241025,2,2,1,1
cashflow,600872.SH,20181231,20190330,2,2,1,1
cashflow,600872.SH,20190630,20190823,2,2,1,1
cashflow,600872.SH,20190930,20191031,2,2,1,1
cashflow,600872.SH,20191231,20200317,2,2,1,1
cashflow,600872.SH,20200630,20200821,2,2,1,1
cashflow,600872.SH,20201231,20210324,2,2,1,1
cashflow,600872.SH,20211231,20220425,2,2,1,1
cashflow,600872.SH,20220630,20220819,2,2,1,1
cashflow,600872.SH,20221231,20230321,2,2,1,1
cashflow,600872.SH,20230331,20230427,2,2,1,1
cashflow,600872.SH,20230630,20230831,2,2,1,1
cashflow,600872.SH,20240630,20240809,2,2,1,1
cashflow,600873.SH,20190930,20191025,2,2,1,1
cashflow,600873.SH,20191231,20200416,2,2,1,1
cashflow,600873.SH,20200630,20200806,2,2,1,1
cashflow,600873.SH,20201231,20210409,2,2,1,1
cashflow,600873.SH,20211231,20220314,2,2,1,1
cashflow,600873.SH,20221231,20230307,2,2,1,1
cashflow,600873.SH,20230331,20230429,2,2,1,1
cashflow,600873.SH,20230630,20230819,2,2,1,1
cashflow,600873.SH,20240630,20240730,2,2,1,1
cashflow,600873.SH,20240930,20241023,2,2,1,1
cashflow,600874.SH,20180630,20180829,2,2,1,1
cashflow,600874.SH,20181231,20190328,2,2,1,1
cashflow,600874.SH,20190630,20190827,2,2,1,1
cashflow,600874.SH,20190930,20191026,2,2,1,1
cashflow,600874.SH,20191231,20200327,2,2,1,1
cashflow,600874.SH,20200630,20200827,2,2,1,1
cashflow,600874.SH,20201231,20210326,2,2,1,1
cashflow,600874.SH,20211231,20220325,2,2,1,1
cashflow,600874.SH,20220930,20221026,2,2,1,1
cashflow,600874.SH,20221231,20230328,2,2,1,1
cashflow,600874.SH,20230331,20230426,2,2,1,1
cashflow,600874.SH,20230930,20231026,2,2,1,1
cashflow,600875.SH,20180630,20180831,2,2,1,1
cashflow,600875.SH,20181231,20190330,2,2,1,1
cashflow,600875.SH,20190630,20190831,2,2,1,1
cashflow,600875.SH,20190930,20191030,2,2,1,1
cashflow,600875.SH,20191231,20200328,2,2,1,1
cashflow,600875.SH,20200630,20200828,2,2,1,1
cashflow,600875.SH,20201231,20210331,2,2,1,1
cashflow,600875.SH,20211231,20220331,2,2,1,1
cashflow,600875.SH,20230930,20231031,2,2,1,1
cashflow,600875.SH,20240331,20240430,2,2,1,1
cashflow,600876.SH,20180630,20180830,2,2,1,1
cashflow,600876.SH,20181231,20190330,2,2,1,1
cashflow,600876.SH,20190630,20190831,2,2,1,1
cashflow,600876.SH,20190930,20191018,2,2,1,1
cashflow,600876.SH,20191231,20200430,2,2,1,1
cashflow,600876.SH,20200630,20200829,2,2,1,1
cashflow,600876.SH,20201231,20210331,2,2,1,1
cashflow,600876.SH,20211231,20220330,2,2,1,1
cashflow,600876.SH,20220930,20221028,2,2,1,1
cashflow,600876.SH,20221231,20230330,2,2,1,1
cashflow,600876.SH,20230331,20230429,2,2,1,1
cashflow,600876.SH,20230630,20230831,2,2,1,1
cashflow,600876.SH,20230930,20231028,2,2,1,1
cashflow,600876.SH,20240331,20240430,2,2,1,1
cashflow,600877.SH,20190930,20191031,2,2,1,1
cashflow,600877.SH,20191231,20200411,2,2,1,1
cashflow,600877.SH,20200630,20200815,2,2,1,1
cashflow,600877.SH,20201231,20210424,2,2,1,1
cashflow,600877.SH,20211231,20220415,2,2,1,1
cashflow,600877.SH,20220630,20220818,2,2,1,1
cashflow,600877.SH,20220930,20221028,2,2,1,1
cashflow,600877.SH,20221231,20230421,2,2,1,1
cashflow,600877.SH,20230331,20230421,2,2,1,1
cashflow,600877.SH,20240930,20241029,2,2,1,1
cashflow,600879.SH,20171231,20180316,2,2,1,1
cashflow,600879.SH,20181231,20190404,2,2,1,1
cashflow,600879.SH,20190630,20190829,2,2,1,1
cashflow,600879.SH,20190930,20191030,2,2,1,1
cashflow,600879.SH,20191231,20200327,2,2,1,1
cashflow,600879.SH,20200630,20200821,2,2,1,1
cashflow,600879.SH,20201231,20210325,2,2,1,1
cashflow,600879.SH,20211231,20220331,2,2,1,1
cashflow,600879.SH,20221231,20230331,2,2,1,1
cashflow,600879.SH,20230331,20230428,2,2,1,1
cashflow,600879.SH,20230630,20230830,2,2,1,1
cashflow,600879.SH,20240331,20240429,2,2,1,1
cashflow,600879.SH,20240930,20241030,2,2,1,1
cashflow,600880.SH,20181231,20190426,2,2,1,1
cashflow,600880.SH,20190630,20190731,2,2,1,1
cashflow,600880.SH,20190930,20191030,2,2,1,1
cashflow,600880.SH,20191231,20200410,2,2,1,1
cashflow,600880.SH,20200630,20200829,2,2,1,1
cashflow,600880.SH,20201231,20210429,2,2,1,1
cashflow,600880.SH,20211231,20220429,2,2,1,1
cashflow,600880.SH,20221231,20230428,2,2,1,1
cashflow,600880.SH,20230331,20230428,2,2,1,1
cashflow,600880.SH,20230930,20231031,2,2,1,1
cashflow,600880.SH,20240630,20240829,2,2,1,1
cashflow,600881.SH,20181231,20190426,2,2,1,1
cashflow,600881.SH,20190630,20190829,2,2,1,1
cashflow,600881.SH,20190930,20191030,2,2,1,1
cashflow,600881.SH,20191231,20200429,2,2,1,1
cashflow,600881.SH,20200630,20200828,2,2,1,1
cashflow,600881.SH,20201231,20210429,2,2,1,1
cashflow,600881.SH,20211231,20220429,2,2,1,1
cashflow,600881.SH,20220331,20220429,2,2,1,1
cashflow,600881.SH,20230331,20230429,2,2,1,1
cashflow,600881.SH,20230930,20231028,2,2,1,1
cashflow,600881.SH,20231231,20240430,2,2,1,1
cashflow,600881.SH,20240331,20240430,2,2,1,1
cashflow,600881.SH,20240930,20241030,2,2,1,1
cashflow,600882.SH,20181231,20190427,2,2,1,1
cashflow,600882.SH,20190630,20190815,2,2,1,1
cashflow,600882.SH,20190930,20191029,2,2,1,1
cashflow,600882.SH,20191231,20200429,2,2,1,1
cashflow,600882.SH,20200630,20200822,2,2,1,1
cashflow,600882.SH,20201231,20210429,2,2,1,1
cashflow,600882.SH,20211231,20220325,2,2,1,1
cashflow,600882.SH,20221231,20230323,2,2,1,1
cashflow,600882.SH,20230331,20230426,2,2,1,1
cashflow,600882.SH,20230630,20230829,2,2,1,1
cashflow,600882.SH,20230930,20231028,2,2,1,1
cashflow,600883.SH,20190930,20191031,2,2,1,1
cashflow,600883.SH,20191231,20200416,2,2,1,1
cashflow,600883.SH,20200630,20200829,2,2,1,1
cashflow,600883.SH,20201231,20210413,2,2,1,1
cashflow,600883.SH,20210930,20211030,2,2,1,1
cashflow,600883.SH,20211231,20220426,2,2,1,1
cashflow,600883.SH,20220331,20220430,2,2,1,1
cashflow,600883.SH,20221231,20230422,2,2,1,1
cashflow,600883.SH,20230331,20230429,2,2,1,1
cashflow,600883.SH,20230930,20231027,2,2,1,1
cashflow,600883.SH,20231231,20240416,2,2,1,1
cashflow,600883.SH,20240331,20240430,2,2,1,1
cashflow,600884.SH,20190930,20191029,2,2,1,1
cashflow,600884.SH,20191231,20200427,2,2,1,1
cashflow,600884.SH,20200630,20200825,2,2,1,1
cashflow,600884.SH,20201231,20210403,2,2,1,1
cashflow,600884.SH,20211231,20220420,2,2,1,1
cashflow,600884.SH,20220930,20221028,2,2,1,1
cashflow,600884.SH,20221231,20230420,2,2,1,1
cashflow,600884.SH,20230331,20230428,2,2,1,1
cashflow,600884.SH,20230930,20231031,2,2,1,1
cashflow,600884.SH,20240331,20240426,2,2,1,1
cashflow,600885.SH,20190930,20191031,2,2,1,1
cashflow,600885.SH,20191231,20200430,2,2,1,1
cashflow,600885.SH,20200630,20200731,2,2,1,1
cashflow,600885.SH,20201231,20210203,2,2,1,1
cashflow,600885.SH,20211231,20220427,2,2,1,1
cashflow,600885.SH,20221231,20230331,2,2,1,1
cashflow,600885.SH,20230331,20230428,2,2,1,1
cashflow,600885.SH,20230630,20230727,2,2,1,1
cashflow,600885.SH,20240331,20240425,2,2,1,1
cashflow,600885.SH,20240630,20240809,2,2,1,1
cashflow,600886.SH,20181231,20190329,2,2,1,1
cashflow,600886.SH,20190630,20190826,2,2,1,1
cashflow,600886.SH,20190930,20191031,2,2,1,1
cashflow,600886.SH,20191231,20200418,2,2,1,1
cashflow,600886.SH,20200630,20200822,2,2,1,1
cashflow,600886.SH,20201231,20210429,2,2,1,1
cashflow,600886.SH,20210930,20211030,2,2,1,1
cashflow,600886.SH,20211231,20220429,2,2,1,1
cashflow,600886.SH,20220630,20220831,2,2,1,1
cashflow,600886.SH,20221231,20230429,2,2,1,1
cashflow,600886.SH,20230331,20230429,2,2,1,1
cashflow,600887.SH,20181231,20190228,2,2,1,1
cashflow,600887.SH,20190630,20190830,2,2,1,1
cashflow,600887.SH,20190930,20191031,2,2,1,1
cashflow,600887.SH,20191231,20200429,2,2,1,1
cashflow,600887.SH,20200630,20200828,2,2,1,1
cashflow,600887.SH,20201231,20210429,2,2,1,1
cashflow,600887.SH,20211231,20220428,2,2,1,1
cashflow,600887.SH,20221231,20230428,2,2,1,1
cashflow,600887.SH,20230331,20230428,2,2,1,1
cashflow,600887.SH,20230930,20231031,2,2,1,1
cashflow,600887.SH,20231231,20240430,2,2,1,1
cashflow,600888.SH,20190930,20191023,2,2,1,1
cashflow,600888.SH,20191231,20200324,2,2,1,1
cashflow,600888.SH,20200630,20200818,2,2,1,1
cashflow,600888.SH,20201231,20210310,2,2,1,1
cashflow,600888.SH,20211231,20220329,2,2,1,1
cashflow,600888.SH,20221231,20230404,2,2,1,1
cashflow,600888.SH,20230331,20230425,2,2,1,1
cashflow,600888.SH,20231231,20240319,2,2,1,1
cashflow,600888.SH,20240331,20240425,2,2,1,1
cashflow,600888.SH,20240930,20241030,2,2,1,1
cashflow,600889.SH,20190930,20191026,2,2,1,1
cashflow,600889.SH,20191231,20200410,2,2,1,1
cashflow,600889.SH,20200630,20200801,2,2,1,1
cashflow,600889.SH,20201231,20210408,2,2,1,1
cashflow,600889.SH,20211231,20220331,2,2,1,1
cashflow,600889.SH,20220331,20220428,2,2,1,1
cashflow,600889.SH,20220930,20221026,2,2,1,1
cashflow,600889.SH,20221231,20230329,2,2,1,1
cashflow,600889.SH,20230331,20230427,2,2,1,1
cashflow,600889.SH,20230930,20231026,2,2,1,1
cashflow,600889.SH,20231231,20240329,2,2,1,1
cashflow,600889.SH,20240331,20240426,2,2,1,1
cashflow,600889.SH,20240930,20241030,2,2,1,1
cashflow,600890.SH,20171231,20180420,2,2,1,1
cashflow,600890.SH,20181231,20190427,2,2,1,1
cashflow,600890.SH,20190630,20190830,2,2,1,1
cashflow,600890.SH,20190930,20191030,2,2,1,1
cashflow,600890.SH,20191231,20200425,2,2,1,1
cashflow,600890.SH,20200630,20200831,2,2,1,1
cashflow,600890.SH,20201231,20210402,2,2,1,1
