ts_code,report_period,ann_date,update_flag,revenue,n_income_attr_p
603725.SH,20200930,20201027,1,562826083.89,18276618.86
603725.SH,20201231,20210331,0,869214571.12,38286589.1
603725.SH,20201231,20210331,1,869214571.12,38286589.1
603725.SH,20210331,20210427,1,243422477.28,12205345.67
603725.SH,20210630,20210831,1,625860483.41,29707971.89
603725.SH,20210930,20211030,0,1249736870.68,37964967.92
603725.SH,20210930,20211030,1,1249736870.68,37964967.92
603725.SH,20211231,20220426,0,2064562405.41,-57705042.06
603725.SH,20211231,20220426,1,2064562405.41,-57705042.06
603725.SH,20220331,20220429,0,496016827.48,1417563.89
603725.SH,20220331,20220429,1,496016827.48,1417563.89
603725.SH,20220630,20220831,1,1236397969.57,15838805.83
603725.SH,20220930,20221029,1,1950172272.88,18622346.07
603725.SH,20221231,20230426,0,2716228475.12,-165470846.62
603725.SH,20221231,20230426,1,2716228475.12,-165470846.62
603725.SH,20230331,20230426,1,536596037.53,8123876.58
603725.SH,20230630,20230819,0,1364981853.29,37166974.54
603725.SH,20230630,20230819,1,1364981853.29,37166974.54
603725.SH,20230930,20231021,1,2228327485.33,74970493.52
603725.SH,20231231,20240322,1,3141775549.53,120947498.56
603725.SH,20240331,20240418,1,525940472.0,12265703.43
603725.SH,20240630,20240817,0,1388465256.63,53321319.15
603725.SH,20240930,20241026,1,2197183861.08,80297445.75
603726.SH,20171231,20180327,0,1307748950.23,113379511.87
603726.SH,20180331,20180426,0,345783556.53,31017566.36
603726.SH,20180630,20180828,0,831164144.68,69266180.33
603726.SH,20180930,20181030,0,1214689631.99,95642258.37
603726.SH,20180930,20181030,1,1214689631.99,95642258.37
603726.SH,20181231,20190409,0,1569801349.75,111495862.2
603726.SH,20190331,20190430,0,381046337.28,26983831.16
603726.SH,20190630,20190827,0,837021375.9,62561840.37
603726.SH,20190930,20191029,0,1217533777.05,85783629.98
603726.SH,20190930,20191029,1,1217533777.05,85783629.98
603726.SH,20191231,20200430,0,1593047741.75,105526617.86
603726.SH,20191231,20200430,1,1593047741.75,105526617.86
603726.SH,20200331,20200430,0,238835763.27,12858359.47
603726.SH,20200331,20200430,1,238835763.27,12858359.47
603726.SH,20200630,20200827,0,627898958.07,38174861.01
603726.SH,20200630,20200827,1,627898958.07,38174861.01
603726.SH,20200930,20201029,0,1021969317.95,78917443.78
603726.SH,20200930,20201029,1,1021969317.95,78917443.78
603726.SH,20201231,20210427,0,1401197550.73,111492312.43
603726.SH,20201231,20210427,1,1401197550.73,111492312.43
603726.SH,20210331,20210429,1,406163909.24,38392501.35
603726.SH,20210630,20210828,1,948915553.46,88953345.44
603726.SH,20210930,20211030,0,1420157589.36,123888357.16
603726.SH,20210930,20211030,1,1420157589.36,123888357.16
603726.SH,20211231,20220419,0,1819604562.82,146805464.58
603726.SH,20211231,20220419,1,1819604562.82,146805464.58
603726.SH,20220331,20220428,1,386595535.38,21768805.54
603726.SH,20220630,20220830,1,899575892.79,58686695.24
603726.SH,20220930,20221029,1,1313175075.55,86428870.94
603726.SH,20221231,20230428,0,1685199275.92,91404358.02
603726.SH,20221231,20230428,1,1685199275.92,91404358.02
603726.SH,20230331,20230428,1,361834975.57,14773250.37
603726.SH,20230630,20230829,0,849941901.69,54851673.05
603726.SH,20230630,20230829,1,849941901.69,54851673.05
603726.SH,20230930,20231028,1,1282008925.5,87139507.48
603726.SH,20231231,20240430,1,1630805672.76,109552028.01
603726.SH,20240331,20240430,1,417106794.81,38480240.66
603726.SH,20240630,20240829,1,990063312.2,95944781.18
603726.SH,20240930,20241030,1,1428523262.83,132941842.7
603727.SH,20171231,20180427,0,489142183.81,109856887.25
603727.SH,20180331,20180427,0,25525013.4,-39125431.5
603727.SH,20180630,20180825,0,56014701.06,-63271231.69
603727.SH,20180930,20181027,0,184821794.22,-29512223.4
603727.SH,20180930,20181027,1,184821794.22,-29512223.4
603727.SH,20181231,20190427,0,396626341.68,7152765.61
603727.SH,20181231,20190427,1,396626341.68,7152765.61
603727.SH,20190331,20190427,0,167642028.43,3748414.1
603727.SH,20190630,20190727,0,498236011.23,14013746.95
603727.SH,20190630,20190727,1,498236011.23,14013746.95
603727.SH,20190930,20191026,0,767531942.0,23230203.67
603727.SH,20190930,20191026,1,767531942.0,23230203.67
603727.SH,20191231,20200320,0,1354097815.53,34654233.74
603727.SH,20191231,20200320,1,1354097815.53,34654233.74
603727.SH,20200331,20200425,0,245977179.66,10422462.48
603727.SH,20200331,20200425,1,245977179.66,10422462.48
603727.SH,20200630,20200725,0,967007687.02,42101603.56
603727.SH,20200630,20200725,1,967007687.02,42101603.56
603727.SH,20200930,20201023,0,1649072407.48,79249364.07
603727.SH,20200930,20201023,1,1649072407.48,79249364.07
603727.SH,20201231,20210424,0,2579330318.63,131615740.12
603727.SH,20201231,20210424,1,2579330318.63,131615740.12
603727.SH,20210331,20210424,1,588513434.37,52330022.2
603727.SH,20210630,20210730,1,1995490107.97,145215795.29
603727.SH,20210930,20211029,0,2921042889.74,185561111.99
603727.SH,20210930,20211029,1,2921042889.74,185561111.99
603727.SH,20211231,20220325,0,4081124523.94,166174315.13
603727.SH,20211231,20220325,1,4081124523.94,166174315.13
603727.SH,20220331,20220422,1,442035099.12,14383888.52
603727.SH,20220630,20220730,1,1562533243.71,50685741.35
603727.SH,20220930,20221029,1,2308311126.76,64874647.4
603727.SH,20221231,20230422,0,3216872725.95,64617268.3
603727.SH,20221231,20230422,1,3216872725.95,64617268.3
603727.SH,20230331,20230422,1,309810615.5,-18040348.65
603727.SH,20230630,20230722,1,900460969.61,-71028412.44
603727.SH,20230930,20231028,0,1340061409.17,-86082549.63
603727.SH,20230930,20231028,1,1340061409.17,-86082549.63
603727.SH,20231231,20240330,1,1798989438.91,-75476960.79
603727.SH,20240331,20240426,1,496777363.35,33795383.26
603727.SH,20240630,20240726,1,1060529901.75,63244569.14
603727.SH,20240930,20241026,1,1758401959.76,94518408.5
603728.SH,20171231,20180412,0,1628391306.18,165985326.26
603728.SH,20180331,20180428,0,377673560.41,22643782.83
603728.SH,20180630,20180828,0,893221781.42,78834198.77
603728.SH,20180930,20181027,0,1404132533.46,127527477.31
603728.SH,20180930,20181027,1,1404132533.46,127527477.31
603728.SH,20181231,20190423,0,1894048056.32,166857463.23
603728.SH,20190331,20190427,0,436906772.68,23481414.82
603728.SH,20190630,20190828,0,976055063.08,75494883.38
603728.SH,20190930,20191029,0,1514942204.21,128533091.98
603728.SH,20190930,20191029,1,1514942204.21,128533091.98
603728.SH,20191231,20200430,0,2057974749.63,174644513.78
603728.SH,20191231,20200430,1,2057974749.63,174644513.78
603728.SH,20200331,20200430,0,405296883.23,14222685.37
603728.SH,20200331,20200430,1,405296883.23,14222685.37
603728.SH,20200630,20200828,0,988405226.37,79308493.98
603728.SH,20200630,20200828,1,988405226.37,79308493.98
603728.SH,20200930,20201028,0,1592272509.23,141877506.23
603728.SH,20200930,20201028,1,1592272509.23,141877506.23
603728.SH,20201231,20210423,0,2212835491.07,200790867.57
603728.SH,20201231,20210423,1,2212835491.07,200790867.57
603728.SH,20210331,20210427,1,614169715.19,57056951.83
603728.SH,20210630,20210828,1,1292309092.02,128901784.14
603728.SH,20210930,20211028,1,2004596756.05,203606098.34
603728.SH,20211231,20220422,0,2714222188.78,279637153.56
603728.SH,20211231,20220422,1,2714222188.78,279637153.56
603728.SH,20220331,20220429,1,675764564.8,39119377.55
603728.SH,20220630,20220830,1,1267696471.68,70433123.22
603728.SH,20220930,20221028,1,2124421970.06,159991682.59
603728.SH,20221231,20230429,1,2959962383.9,247243220.74
603728.SH,20230331,20230429,1,649631103.96,32488480.06
603728.SH,20230630,20230826,1,1306027494.36,53285272.43
603728.SH,20230930,20231028,1,1916132801.48,83948368.55
603728.SH,20231231,20240430,0,2542791117.61,140443532.71
603728.SH,20240331,20240430,1,608465650.49,6487479.2
603728.SH,20240630,20240828,1,1264965431.77,40028557.36
603728.SH,20240930,20241029,1,1829804833.94,47270902.41
603729.SH,20171231,20180424,0,1235657016.73,41491672.14
603729.SH,20180331,20180428,0,251160538.77,10114630.48
603729.SH,20180630,20180830,0,573045948.52,14155395.71
603729.SH,20180930,20181030,0,884331330.19,19160298.98
603729.SH,20180930,20181030,1,884331330.19,19160298.98
603729.SH,20181231,20190426,0,1194908372.75,22879188.74
603729.SH,20181231,20190426,1,1194908372.75,22879188.74
603729.SH,20190331,20190430,0,72161878.57,-13366246.86
603729.SH,20190630,20190827,0,318627720.63,-42187909.72
603729.SH,20190630,20190827,1,318627720.63,-42187909.72
603729.SH,20190930,20191029,0,476893876.09,-48752180.97
603729.SH,20190930,20191029,1,476893876.09,-48752180.97
603729.SH,20191231,20200430,0,642922500.7,-58738833.01
603729.SH,20191231,20200430,1,642922500.7,-58738833.01
603729.SH,20200331,20200430,0,180614497.65,4173045.71
603729.SH,20200331,20200430,1,180614497.65,4173045.71
603729.SH,20200630,20200731,0,304483896.88,5827147.56
603729.SH,20200630,20200731,1,304483896.88,5827147.56
603729.SH,20200930,20201029,0,437907060.32,5908047.89
603729.SH,20200930,20201029,1,437907060.32,5908047.89
603729.SH,20201231,20210430,0,621431825.2,-21630952.0
603729.SH,20201231,20210430,1,621431825.2,-21630952.0
603729.SH,20210331,20210430,1,173503073.33,7585735.07
603729.SH,20210630,20210716,1,455159004.87,7980532.37
603729.SH,20210930,20211029,1,593144015.61,-30055076.96
603729.SH,20211231,20220427,0,739825941.18,-63019952.45
603729.SH,20211231,20220427,1,739825941.18,-63019952.45
603729.SH,20220331,20220430,1,156313000.66,3309673.11
603729.SH,20220630,20220826,0,246154512.65,-15541253.91
603729.SH,20220630,20220826,1,246154512.65,-15541253.91
603729.SH,20220930,20221028,1,327388774.94,-36761218.18
603729.SH,20221231,20230429,1,400876136.71,-191037375.94
603729.SH,20230331,20230429,1,62327686.83,-4255299.25
603729.SH,20230630,20230728,0,169882164.28,3739989.06
603729.SH,20230630,20230728,1,169882164.28,3739989.06
603729.SH,20230930,20231031,0,260535591.22,4888762.81
603729.SH,20230930,20231031,1,260535591.22,4888762.81
603729.SH,20231231,20240426,1,329919776.3,-52420199.67
603729.SH,20240331,20240430,1,85458809.98,-14439593.14
603729.SH,20240630,20240803,1,206404894.18,-8107068.31
603729.SH,20240930,20241023,1,295083917.38,2633943.57
603730.SH,20171231,20180228,0,3246972241.83,581775435.32
603730.SH,20180331,20180427,0,861274421.39,149467400.17
603730.SH,20180630,20180829,0,1727100934.41,302092906.46
603730.SH,20180930,20181030,0,2929109024.32,445478397.49
603730.SH,20180930,20181030,1,2929109024.32,445478397.49
603730.SH,20181231,20190426,0,4273379213.49,558125482.11
603730.SH,20190331,20190429,0,1246992529.23,161040006.51
603730.SH,20190630,20190829,0,2470870674.02,309032297.59
603730.SH,20190930,20191030,0,3790195084.19,480155241.92
603730.SH,20190930,20191030,1,3790195084.19,480155241.92
603730.SH,20191231,20200429,0,4817888481.24,625332505.96
603730.SH,20191231,20200429,1,4817888481.24,625332505.96
603730.SH,20200331,20200429,0,1122369748.97,156756727.03
603730.SH,20200331,20200429,1,1122369748.97,156756727.03
603730.SH,20200630,20200829,0,1665047892.97,160738595.33
603730.SH,20200630,20200829,1,1665047892.97,160738595.33
603730.SH,20200930,20201030,0,2977008552.01,392366220.95
603730.SH,20200930,20201030,1,2977008552.01,392366220.95
603730.SH,20201231,20210429,0,3950110005.63,393149833.99
603730.SH,20201231,20210429,1,3950110005.63,393149833.99
603730.SH,20210331,20210429,1,1182512900.17,161738262.8
603730.SH,20210630,20210827,1,2203204231.18,301484284.46
603730.SH,20210930,20211030,0,3203230547.43,432450998.78
603730.SH,20210930,20211030,1,3203230547.43,432450998.78
603730.SH,20211231,20220429,0,4208711793.26,416068688.44
603730.SH,20211231,20220429,1,4208711793.26,416068688.44
603730.SH,20220331,20220429,0,1124031100.43,143260911.07
603730.SH,20220331,20220429,1,1124031100.43,143260911.07
603730.SH,20220630,20220831,1,2258681178.13,310130004.35
603730.SH,20220930,20221029,1,3642868566.48,486199676.58
603730.SH,20221231,20230429,1,5145797058.61,569811537.05
603730.SH,20230331,20230429,1,1372067041.6,153819499.64
603730.SH,20230630,20230830,0,2879101628.75,338777337.11
603730.SH,20230630,20230830,1,2879101628.75,338777337.11
603730.SH,20230930,20231031,1,4408508753.41,539164043.03
603730.SH,20231231,20240430,1,5861303565.61,653978430.1
603730.SH,20240331,20240430,1,1589268589.07,195127615.85
603730.SH,20240630,20240831,1,3285081559.21,420144550.66
603730.SH,20240930,20241031,1,4803698201.42,623031333.45
603733.SH,20151231,20180328,0,1909135994.58,137954014.97
603733.SH,20161231,20180328,0,2195913640.11,212304791.93
603733.SH,20170331,20180427,0,600067434.79,78766513.08
603733.SH,20170331,20180427,1,600067434.79,78766513.08
603733.SH,20170630,20180825,0,1232614330.16,183472054.87
603733.SH,20170930,20181031,1,2043388157.53,276950002.74
603733.SH,20171231,20180328,0,3047081822.99,398824622.65
603733.SH,20180331,20180427,0,788581418.77,97092804.63
603733.SH,20180630,20180825,0,1883742473.85,174560730.68
603733.SH,20180930,20181031,0,2918882712.24,250222139.86
603733.SH,20180930,20181031,1,2918882712.24,250222139.86
603733.SH,20181231,20190410,0,4097768630.15,292406837.49
603733.SH,20190331,20190427,0,1013389706.02,35675996.89
603733.SH,20190630,20190809,0,2102844081.78,130755840.48
603733.SH,20190930,20191030,0,3287173923.58,268090617.75
603733.SH,20190930,20191030,1,3287173923.58,268090617.75
603733.SH,20191231,20200403,0,4567036826.79,439925290.21
603733.SH,20200331,20200423,0,903508931.79,104587103.1
603733.SH,20200331,20200423,1,903508931.79,104587103.1
603733.SH,20200630,20200813,0,2032266481.58,282430521.5
603733.SH,20200630,20200813,1,2032266481.58,282430521.5
603733.SH,20200930,20201030,0,3337458058.62,494485766.11
603733.SH,20200930,20201030,1,3337458058.62,494485766.11
603733.SH,20201231,20210331,0,4843100792.48,717160508.05
603733.SH,20201231,20210331,1,4843100792.48,717160508.05
603733.SH,20210331,20210423,1,1525955038.67,279756469.55
603733.SH,20210630,20210806,1,2886142610.22,608870186.82
603733.SH,20210930,20211026,1,4362019783.42,903173179.4
603733.SH,20211231,20220428,0,6016969094.64,1016673616.75
603733.SH,20211231,20220428,1,6016969094.64,1016673616.75
603733.SH,20220331,20220428,1,1677948384.45,145994372.95
603733.SH,20220630,20220819,1,3598006270.51,354179171.59
603733.SH,20220930,20221029,1,5509896152.52,566974121.59
603733.SH,20221231,20230330,0,7738308465.54,710287829.46
603733.SH,20221231,20230330,1,7738308465.54,710287829.46
603733.SH,20230331,20230429,1,1837474993.83,122128957.77
603733.SH,20230630,20230830,0,3766342232.96,180638780.4
603733.SH,20230630,20230830,1,3766342232.96,180638780.4
603733.SH,20230930,20231031,0,6212503644.51,381833481.18
603733.SH,20230930,20231031,1,6212503644.51,381833481.18
603733.SH,20231231,20240427,0,8553477696.71,663792826.05
603733.SH,20231231,20240427,1,8553477696.71,663792826.05
603733.SH,20240331,20240430,1,2209002230.13,268850594.03
603733.SH,20240630,20240815,1,4603533698.71,550454094.9
603733.SH,20240930,20241030,1,7261986679.52,817020706.35
603737.SH,20171231,20180410,0,2619460163.41,175974586.21
603737.SH,20180331,20180425,0,388872723.35,-7804343.46
603737.SH,20180630,20180815,0,1325536406.43,59056637.85
603737.SH,20180930,20181018,0,2298816902.31,129172735.29
603737.SH,20180930,20181018,1,2298816902.31,129172735.29
603737.SH,20181231,20190424,0,3584016773.57,222488028.71
603737.SH,20190331,20190424,0,630844583.41,-1919509.23
603737.SH,20190630,20190831,0,2202239276.37,117913066.37
603737.SH,20190930,20191024,0,3838959515.15,272301352.62
603737.SH,20190930,20191024,1,3838959515.15,272301352.62
603737.SH,20191231,20200410,0,5972263435.78,406143739.38
603737.SH,20191231,20200410,1,5972263435.78,406143739.38
603737.SH,20200331,20200410,0,434661694.95,-126384012.18
603737.SH,20200331,20200410,1,434661694.95,-126384012.18
603737.SH,20200630,20200831,0,2594507671.34,108755519.81
603737.SH,20200630,20200831,1,2594507671.34,108755519.81
603737.SH,20200930,20201027,0,4995493001.82,324906494.33
603737.SH,20200930,20201027,1,4995493001.82,324906494.33
603737.SH,20201231,20210429,0,8200228400.23,501772704.73
603737.SH,20201231,20210429,1,8200228400.23,501772704.73
603737.SH,20210331,20210429,1,1483058231.97,8067028.85
603737.SH,20210630,20210731,0,4683274150.76,113023769.87
603737.SH,20210630,20210731,1,4683274150.76,113023769.87
603737.SH,20210930,20211030,0,7905757517.3,64017103.77
603737.SH,20210930,20211030,1,7905757517.3,64017103.77
603737.SH,20211231,20220430,0,11428710869.07,-416891144.98
603737.SH,20211231,20220430,1,11428710869.07,-416891144.98
603737.SH,20220331,20220430,0,1697997352.67,-38738743.98
603737.SH,20220331,20220430,1,1697997352.67,-38738743.98
603737.SH,20220630,20220831,1,4706889046.77,95867546.25
603737.SH,20220930,20221029,1,7946841818.95,300665595.88
603737.SH,20221231,20230429,1,11338365515.21,329512966.42
603737.SH,20230331,20230429,1,2053207278.54,26421275.94
603737.SH,20230630,20230731,0,5735909725.48,310563452.72
603737.SH,20230630,20230731,1,5735909725.48,310563452.72
603737.SH,20230930,20231014,1,9410359408.18,554542861.06
603737.SH,20231231,20240420,1,12475684639.07,173541022.61
603737.SH,20240331,20240420,1,2065894745.9,47083306.71
603737.SH,20240630,20240727,1,5760284551.85,210008623.05
603737.SH,20240930,20241031,1,9145606838.66,410336003.21
603738.SH,20171231,20180412,0,539964464.17,64539616.99
603738.SH,20180331,20180427,0,140474102.38,12641119.41
603738.SH,20180630,20180817,0,328435065.93,26961562.54
603738.SH,20180930,20181026,0,467379229.98,41443124.5
603738.SH,20180930,20181026,1,467379229.98,41443124.5
603738.SH,20181231,20190412,0,611299588.85,36358746.47
603738.SH,20190331,20190427,0,132643835.16,-1183777.75
603738.SH,20190630,20190823,0,256308785.58,4311778.35
603738.SH,20190930,20191029,0,418796940.97,6051140.94
603738.SH,20190930,20191029,1,418796940.97,6051140.94
603738.SH,20191231,20200428,0,579689504.59,11382315.71
603738.SH,20191231,20200428,1,579689504.59,11382315.71
603738.SH,20200331,20200430,0,72712729.98,-9437340.79
603738.SH,20200331,20200430,1,72712729.98,-9437340.79
603738.SH,20200630,20200821,0,243484404.81,5230634.4
603738.SH,20200630,20200821,1,243484404.81,5230634.4
