ts_code,report_period,n_versions,ann_dates
000070.SZ,20221231,2,20230428;20230428
000070.SZ,20230630,2,20230826;20230826
000078.SZ,20171231,2,20180428;20180428
000078.SZ,20180930,2,20181030;20181030
000078.SZ,20190930,2,20191029;20191029
000078.SZ,20191231,2,20200428;20200428
000078.SZ,20200331,2,20200428;20200428
000078.SZ,20200630,2,20200804;20200804
000078.SZ,20200930,2,20201027;20201027
000078.SZ,20201231,2,20210427;20210427
000078.SZ,20211231,2,20220429;20220429
000078.SZ,20220331,2,20220429;20220429
000078.SZ,20220930,2,20221028;20221028
000088.SZ,20180930,2,20181025;20181025
000088.SZ,20181231,2,20190403;20190403
000088.SZ,20190630,2,20190815;20190815
000088.SZ,20190930,2,20191029;20191029
000088.SZ,20191231,2,20200409;20200409
000088.SZ,20200331,2,20200425;20200425
000088.SZ,20200630,2,20200829;20200829
000088.SZ,20200930,2,20201030;20201030
000088.SZ,20201231,2,20210417;20210417
000088.SZ,20211231,2,20220409;20220409
000088.SZ,20220331,2,20220430;20220430
000088.SZ,20220930,2,20221028;20221028
000088.SZ,20221231,2,20230429;20230429
000088.SZ,20230331,2,20230429;20230429
000088.SZ,20240331,2,20240430;20240430
000089.SZ,20180930,2,20181027;20181027
000089.SZ,20181231,2,20190330;20190330
000089.SZ,20190630,2,20190830;20190830
000089.SZ,20190930,2,20191025;20191025
000089.SZ,20191231,2,20200328;20200328
000089.SZ,20200331,2,20200430;20200430
000089.SZ,20200630,2,20200821;20200821
000089.SZ,20200930,2,20201030;20201030
000089.SZ,20201231,2,20210402;20210402
000089.SZ,20210930,2,20211029;20211029
000089.SZ,20211231,2,20220409;20220409
000089.SZ,20220331,2,20220429;20220429
000089.SZ,20220630,2,20220826;20220826
000089.SZ,20220930,2,20221028;20221028
000089.SZ,20221231,2,20230331;20230331
000089.SZ,20230630,2,20230825;20230825
000090.SZ,20180930,2,20181030;20181030
000090.SZ,20181231,2,20190402;20190402
000090.SZ,20190630,2,20190829;20190829
000090.SZ,20190930,2,20191030;20191030
000090.SZ,20191231,2,20200414;20200414
000090.SZ,20200331,2,20200428;20200428
000090.SZ,20200630,2,20200826;20200826
000090.SZ,20200930,2,20201030;20201030
000090.SZ,20201231,2,20210413;20210413
000090.SZ,20211231,2,20220416;20220416
000090.SZ,20220331,2,20220428;20220428
000090.SZ,20221231,2,20230414;20230414
000096.SZ,20180930,2,20181030;20181030
000096.SZ,20181231,2,20190404;20190404
000096.SZ,20190630,2,20190823;20190823
000096.SZ,20190930,2,20191030;20191030
000096.SZ,20191231,2,20200331;20200331
000096.SZ,20200331,2,20200430;20200430
000096.SZ,20200630,2,20200821;20200821
000096.SZ,20200930,2,20201031;20201031
000096.SZ,20201231,2,20210408;20210408
000096.SZ,20210930,2,20211030;20211030
000096.SZ,20211231,2,20220412;20220412
000096.SZ,20220331,2,20220430;20220430
000096.SZ,20221231,2,20230418;20230418
000099.SZ,20180930,2,20181030;20181030
000099.SZ,20181231,2,20190319;20190319
000099.SZ,20190630,2,20190827;20190827
000099.SZ,20190930,2,20191029;20191029
000099.SZ,20191231,2,20200324;20200324
000099.SZ,20200331,2,20200428;20200428
000099.SZ,20200630,2,20200825;20200825
000099.SZ,20200930,2,20201026;20201026
000099.SZ,20201231,2,20210330;20210330
000099.SZ,20211231,2,20220328;20220328
000099.SZ,20220331,2,20220426;20220426
000099.SZ,20220930,2,20221028;20221028
000099.SZ,20221231,2,20230323;20230323
000100.SZ,20180630,2,20180829;20180829
000100.SZ,20180930,2,20181030;20181030
000100.SZ,20181231,2,20190320;20190320
000100.SZ,20191231,2,20200331;20200331
000100.SZ,20200331,2,20200429;20200429
000100.SZ,20200630,2,20200829;20200829
000100.SZ,20200930,2,20201029;20201029
000100.SZ,20201231,2,20210311;20210311
000100.SZ,20210930,2,20211027;20211027
000100.SZ,20211231,2,20220428;20220428
000100.SZ,20221231,2,20230331;20230331
000100.SZ,20230630,2,20230830;20230830
000150.SZ,20180930,2,20181031;20181031
000150.SZ,20181231,2,20190426;20190426
000150.SZ,20190930,2,20191030;20191030
000150.SZ,20191231,2,20200430;20200430
000150.SZ,20200331,2,20200430;20200430
000150.SZ,20200630,2,20200828;20200828
000150.SZ,20200930,2,20201030;20201030
000150.SZ,20201231,2,20210427;20210427
000150.SZ,20211231,2,20220430;20220430
000150.SZ,20220331,2,20220430;20220430
000150.SZ,20221231,2,20230429;20230429
000150.SZ,20230331,2,20230429;20230429
000151.SZ,20180930,2,20181024;20181024
000151.SZ,20181231,2,20190330;20190330
000151.SZ,20190930,2,20191030;20191030
000151.SZ,20191231,2,20200325;20200325
000151.SZ,20200331,2,20200425;20200425
000151.SZ,20200630,2,20200822;20200822
000151.SZ,20200930,2,20201029;20201029
000151.SZ,20201231,2,20210410;20210410
000151.SZ,20210930,2,20211016;20211016
000151.SZ,20211231,2,20220423;20220423
000151.SZ,20220930,2,20221028;20221028
000151.SZ,20240930,2,20241029;20241029
000153.SZ,20180930,2,20181031;20181031
000153.SZ,20181231,2,20190426;20190426
000153.SZ,20190930,2,20191030;20191030
000153.SZ,20191231,2,20200424;20200424
000153.SZ,20200331,2,20200424;20200424
000153.SZ,20200630,2,20200828;20200828
000153.SZ,20200930,2,20201029;20201029
000153.SZ,20201231,2,20210423;20210423
000153.SZ,20211231,2,20220429;20220429
000153.SZ,20220331,2,20220429;20220429
000153.SZ,20221231,2,20230420;20230420
000153.SZ,20230630,2,20230825;20230825
000155.SZ,20180930,2,20181031;20181031
000155.SZ,20181231,2,20190427;20190427
000155.SZ,20190930,2,20191022;20191022
000155.SZ,20191231,2,20200424;20200424
000155.SZ,20200331,2,20200424;20200424
000155.SZ,20200630,2,20200828;20200828
000155.SZ,20200930,2,20201023;20201023
000155.SZ,20201231,2,20210423;20210423
000155.SZ,20211231,2,20220421;20220421
000155.SZ,20220331,2,20220421;20220421
000155.SZ,20220930,2,20221026;20221026
000155.SZ,20221231,2,20230331;20230331
000155.SZ,20230630,2,20230831;20230831
000156.SZ,20180930,2,20181031;20181031
000156.SZ,20181231,2,20190430;20190430
000156.SZ,20191231,2,20200430;20200430
000156.SZ,20200331,2,20200430;20200430
000156.SZ,20200630,2,20200831;20200831
000156.SZ,20200930,2,20201031;20201031
000156.SZ,20201231,2,20210430;20210430
000156.SZ,20210930,2,20211030;20211030
000156.SZ,20211231,2,20220429;20220429
000156.SZ,20220331,2,20220429;20220429
000156.SZ,20230331,2,20230429;20230429
000156.SZ,20230630,2,20230828;20230828
000156.SZ,20240331,2,20240430;20240430
000157.SZ,20180630,2,20180831;20180831
000157.SZ,20180930,2,20181031;20181031
000157.SZ,20181231,2,20190330;20190330
000157.SZ,20190630,2,20190831;20190831
000157.SZ,20191231,2,20200331;20200331
000157.SZ,20200331,2,20200430;20200430
000157.SZ,20200630,2,20200822;20200822
000157.SZ,20200930,2,20201031;20201031
000157.SZ,20201231,2,20210331;20210331
000157.SZ,20210930,2,20211029;20211029
000157.SZ,20211231,2,20220331;20220331
000157.SZ,20220331,2,20220427;20220427
000157.SZ,20221231,2,20230331;20230331
000157.SZ,20230630,2,20230831;20230831
000157.SZ,20230930,2,20231031;20231031
000157.SZ,20240331,2,20240430;20240430
000158.SZ,20180930,2,20181031;20181031
000158.SZ,20181231,2,20190430;20190430
000158.SZ,20190630,2,20190830;20190830
000158.SZ,20191231,2,20200425;20200425
000158.SZ,20200331,2,20200425;20200425
000158.SZ,20200630,2,20200829;20200829
000158.SZ,20200930,2,20201029;20201029
000158.SZ,20201231,2,20210428;20210428
000158.SZ,20211231,2,20220416;20220416
000158.SZ,20220331,2,20220428;20220428
000158.SZ,20221231,2,20230417;20230417
000158.SZ,20230630,2,20230830;20230830
000159.SZ,20180630,2,20180828;20180828
000159.SZ,20180930,2,20181030;20181030
000159.SZ,20181231,2,20190416;20190416
000159.SZ,20190630,2,20190820;20190820
000159.SZ,20190930,2,20191029;20191029
000159.SZ,20191231,2,20200429;20200429
000159.SZ,20200331,2,20200430;20200430
000159.SZ,20200630,2,20200818;20200818
000159.SZ,20200930,2,20201029;20201029
000159.SZ,20201231,2,20210420;20210420
000159.SZ,20210930,2,20211027;20211027
000159.SZ,20211231,3,20220324;20220412;20220412
000159.SZ,20220331,2,20220426;20220426
000159.SZ,20221231,2,20230420;20230420
000159.SZ,20230630,2,20230815;20230815
000166.SZ,20180331,2,20180428;20180428
000166.SZ,20180630,2,20180818;20180818
000166.SZ,20191231,2,20200328;20200328
000166.SZ,20200630,2,20200829;20200829
000166.SZ,20201231,2,20210331;20210331
000166.SZ,20210331,2,20210430;20210430
000166.SZ,20210930,2,20211030;20211030
000166.SZ,20211231,2,20220331;20220331
000166.SZ,20220331,2,20220430;20220430
000166.SZ,20221231,2,20230331;20230331
000166.SZ,20230331,2,20230429;20230429
000166.SZ,20230630,2,20230831;20230831
000301.SZ,20180930,2,20181031;20181031
000301.SZ,20181231,2,20190403;20190403
000301.SZ,20191231,2,20200409;20200409
000301.SZ,20200331,2,20200430;20200430
000301.SZ,20200630,2,20200831;20200831
000301.SZ,20200930,2,20201031;20201031
000301.SZ,20201231,2,20210415;20210415
000301.SZ,20210930,2,20211029;20211029
000301.SZ,20211231,2,20220419;20220419
000301.SZ,20220331,2,20220430;20220430
000301.SZ,20221231,2,20230418;20230418
000301.SZ,20240331,2,20240430;20240430
000333.SZ,20180630,2,20180831;20180831
000333.SZ,20180930,2,20181031;20181031
000333.SZ,20181231,2,20190420;20190420
000333.SZ,20191231,2,20200430;20200430
000333.SZ,20200331,2,20200430;20200430
000333.SZ,20200630,2,20200831;20200831
000333.SZ,20200930,2,20201031;20201031
000333.SZ,20201231,2,20210430;20210430
000333.SZ,20211231,2,20220430;20220430
000333.SZ,20220331,2,20220430;20220430
000333.SZ,20221231,2,20230429;20230429
000333.SZ,20230331,2,20230429;20230429
000333.SZ,20230630,2,20230831;20230831
000338.SZ,20180630,2,20180829;20180829
000338.SZ,20180930,2,20181031;20181031
000338.SZ,20181231,2,20190326;20190326
000338.SZ,20190630,2,20190830;20190830
000338.SZ,20191231,2,20200327;20200327
000338.SZ,20200331,2,20200430;20200430
000338.SZ,20200630,2,20200828;20200828
000338.SZ,20200930,2,20201031;20201031
000338.SZ,20201231,2,20210331;20210331
000338.SZ,20210930,2,20211030;20211030
000338.SZ,20211231,2,20220331;20220331
000338.SZ,20220331,2,20220430;20220430
000338.SZ,20221231,2,20230331;20230331
000338.SZ,20230930,2,20231031;20231031
000338.SZ,20240331,2,20240430;20240430
000400.SZ,20180930,2,20181026;20181026
000400.SZ,20181231,2,20190329;20190329
000400.SZ,20190930,2,20191012;20191012
000400.SZ,20191231,2,20200410;20200410
000400.SZ,20200331,2,20200428;20200428
000400.SZ,20200630,2,20200812;20200812
000400.SZ,20200930,2,20201029;20201029
000400.SZ,20201231,2,20210409;20210409
000400.SZ,20210930,2,20211030;20211030
000400.SZ,20211231,2,20220426;20220426
000400.SZ,20220331,2,20220428;20220428
000400.SZ,20220930,2,20221028;20221028
000400.SZ,20221231,2,20230408;20230408
000400.SZ,20230331,2,20230422;20230422
000400.SZ,20230930,2,20231028;20231028
000400.SZ,20240331,2,20240430;20240430
000401.SZ,20171231,2,20180323;20180323
000401.SZ,20180630,2,20180810;20180810
000401.SZ,20180930,2,20181018;20181018
000401.SZ,20190630,2,20190823;20190823
000401.SZ,20190930,2,20191025;20191025
000401.SZ,20191231,2,20200319;20200319
000401.SZ,20200331,2,20200424;20200424
000401.SZ,20200630,2,20200814;20200814
000401.SZ,20200930,2,20201021;20201021
000401.SZ,20201231,2,20210317;20210317
000401.SZ,20210930,2,20211027;20211027
000401.SZ,20211231,2,20220317;20220317
000401.SZ,20220930,2,20221028;20221028
000401.SZ,20221231,2,20230329;20230329
000401.SZ,20230630,2,20230825;20230825
000401.SZ,20240930,2,20241030;20241030
000402.SZ,20180630,2,20180830;20180830
000402.SZ,20180930,2,20181031;20181031
000402.SZ,20181231,2,20190329;20190329
000402.SZ,20190630,2,20190810;20190810
000402.SZ,20191231,2,20200430;20200430
000402.SZ,20200331,2,20200430;20200430
000402.SZ,20200630,2,20200829;20200829
000402.SZ,20200930,2,20201031;20201031
000402.SZ,20201231,2,20210331;20210331
000402.SZ,20211231,2,20220331;20220331
000402.SZ,20220331,2,20220428;20220428
000402.SZ,20221231,2,20230429;20230429
000402.SZ,20230630,2,20230831;20230831
000403.SZ,20180930,2,20181031;20181031
000403.SZ,20181231,2,20190425;20190425
000403.SZ,20190930,2,20191019;20191019
000403.SZ,20191231,2,20200430;20200430
000403.SZ,20200331,2,20200430;20200430
000403.SZ,20200630,2,20200828;20200828
000403.SZ,20200930,2,20201026;20201026
000403.SZ,20201231,2,20210420;20210420
000403.SZ,20211231,2,20220430;20220430
000403.SZ,20220331,2,20220430;20220430
000404.SZ,20180930,2,20181018;20181018
000404.SZ,20181231,2,20190323;20190323
000404.SZ,20190630,2,20190810;20190810
000404.SZ,20190930,2,20191018;20191018
000404.SZ,20191231,2,20200411;20200411
000404.SZ,20200331,2,20200424;20200424
000404.SZ,20200630,2,20200808;20200808
000404.SZ,20200930,2,20201017;20201017
000404.SZ,20201231,2,20210329;20210329
000404.SZ,20211231,2,20220330;20220330
000404.SZ,20221231,2,20230330;20230330
000404.SZ,20230630,2,20230808;20230808
000404.SZ,20231231,2,20240329;20240329
000407.SZ,20180930,2,20181030;20181030
000407.SZ,20181231,2,20190418;20190418
000407.SZ,20190630,2,20190816;20190816
000407.SZ,20190930,2,20191029;20191029
000407.SZ,20191231,2,20200328;20200328
000407.SZ,20200331,2,20200428;20200428
000407.SZ,20200630,2,20200822;20200822
000407.SZ,20200930,2,20201023;20201023
000407.SZ,20201231,2,20210428;20210428
000407.SZ,20211231,2,20220319;20220319
000407.SZ,20220331,2,20220430;20220430
000407.SZ,20221231,2,20230318;20230318
000407.SZ,20230930,2,20231028;20231028
000408.SZ,20181231,2,20190430;20190430
000408.SZ,20190930,2,20191030;20191030
000408.SZ,20191231,2,20200430;20200430
000408.SZ,20200630,2,20200829;20200829
000408.SZ,20200930,2,20201031;20201031
000408.SZ,20201231,2,20210413;20210413
000408.SZ,20210331,2,20210430;20210430
000408.SZ,20210930,2,20211020;20211020
000408.SZ,20211231,2,20220311;20220311
000408.SZ,20220331,2,20220429;20220429
000408.SZ,20220930,2,20221020;20221020
000408.SZ,20221231,2,20230310;20230310
000408.SZ,20230630,2,20230725;20230725
000409.SZ,20180930,2,20181031;20181031
000409.SZ,20181231,2,20190423;20190423
000409.SZ,20191231,2,20200328;20200328
000409.SZ,20200331,2,20200429;20200429
000409.SZ,20200630,2,20200828;20200828
000409.SZ,20200930,2,20201030;20201030
000409.SZ,20201231,2,20210320;20210320
000409.SZ,20210930,2,20211027;20211027
000409.SZ,20211231,2,20220325;20220325
000409.SZ,20220331,2,20220428;20220428
000409.SZ,20221231,2,20230413;20230413
000409.SZ,20230331,2,20230429;20230429
000410.SZ,20180930,2,20181031;20181031
000410.SZ,20181231,2,20190429;20190429
000410.SZ,20190630,2,20190831;20190831
000410.SZ,20191231,2,20200430;20200430
000410.SZ,20200331,2,20200430;20200430
000410.SZ,20200630,2,20200831;20200831
000410.SZ,20200930,2,20201027;20201027
000410.SZ,20201231,2,20210429;20210429
000410.SZ,20210930,2,20211030;20211030
000410.SZ,20211231,2,20220416;20220416
000410.SZ,20220331,2,20220430;20220430
000410.SZ,20221231,2,20230429;20230429
000410.SZ,20230930,2,20231031;20231031
000411.SZ,20180930,2,20181031;20181031
000411.SZ,20181231,2,20190426;20190426
000411.SZ,20190930,2,20191026;20191026
000411.SZ,20191231,2,20200425;20200425
000411.SZ,20200331,2,20200430;20200430
000411.SZ,20200630,2,20200829;20200829
000411.SZ,20200930,2,20201031;20201031
000411.SZ,20201231,2,20210424;20210424
000411.SZ,20211231,2,20220420;20220420
000411.SZ,20220331,2,20220430;20220430
000413.SZ,20180930,2,20181031;20181031
000413.SZ,20181231,2,20190430;20190430
000413.SZ,20191231,2,20200624;20200624
000413.SZ,20200331,2,20200430;20200430
000413.SZ,20200630,2,20200829;20200829
000413.SZ,20200930,2,20201031;20201031
000413.SZ,20201231,2,20210430;20210430
000413.SZ,20210930,2,20211030;20211030
000413.SZ,20211231,2,20220430;20220430
000413.SZ,20220331,2,20220430;20220430
000413.SZ,20221231,2,20230429;20230429
000413.SZ,20230630,2,20230831;20230831
000413.SZ,20231231,2,20240705;20240705
000413.SZ,20240630,2,20240831;20240831
000415.SZ,20180630,2,20180831;20180831
000415.SZ,20180930,2,20181031;20181031
000415.SZ,20181231,2,20190423;20190423
000415.SZ,20191231,2,20200430;20200430
000415.SZ,20200331,2,20200430;20200430
000415.SZ,20200630,2,20200831;20200831
000415.SZ,20200930,2,20201031;20201031
000415.SZ,20201231,2,20210430;20210430
000415.SZ,20210930,2,20211030;20211030
000415.SZ,20211231,2,20220430;20220430
000415.SZ,20220331,2,20220430;20220430
000415.SZ,20230630,2,20230831;20230831
000415.SZ,20240331,2,20240430;20240430
000416.SZ,20180630,2,20180831;20180831
000416.SZ,20180930,2,20181030;20181030
000416.SZ,20181231,2,20190329;20190329
000416.SZ,20191231,2,20200321;20200321
000416.SZ,20200331,2,20200430;20200430
000416.SZ,20200630,2,20200718;20200718
000416.SZ,20200930,2,20201031;20201031
000416.SZ,20201231,2,20210331;20210331
000416.SZ,20210930,2,20211030;20211030
000416.SZ,20211231,2,20220423;20220423
000416.SZ,20220331,2,20220430;20220430
000416.SZ,20220630,2,20220820;20220820
000416.SZ,20221231,2,20230426;20230426
000416.SZ,20230630,2,20230831;20230831
000416.SZ,20231231,2,20240427;20240427
000416.SZ,20240331,2,20240430;20240430
000417.SZ,20180930,2,20181027;20181027
000417.SZ,20181231,2,20190404;20190404
000417.SZ,20190630,2,20190816;20190816
000417.SZ,20190930,2,20191025;20191025
000417.SZ,20191231,2,20200328;20200328
000417.SZ,20200630,2,20200815;20200815
000417.SZ,20200930,2,20201024;20201024
000417.SZ,20201231,2,20210410;20210410
000417.SZ,20211231,2,20220409;20220409
000417.SZ,20220331,2,20220423;20220423
000417.SZ,20221231,2,20230408;20230408
000417.SZ,20230930,2,20231025;20231025
000419.SZ,20180630,2,20180825;20180825
000419.SZ,20181231,2,20190413;20190413
000419.SZ,20190930,2,20191022;20191022
000419.SZ,20191231,2,20200418;20200418
000419.SZ,20200630,2,20200822;20200822
000419.SZ,20200930,2,20201029;20201029
000419.SZ,20201231,2,20210428;20210428
000419.SZ,20210930,2,20211030;20211030
000419.SZ,20211231,2,20220423;20220423
000419.SZ,20220331,2,20220430;20220430
000419.SZ,20220630,2,20220820;20220820
000419.SZ,20221231,2,20230408;20230408
000419.SZ,20230331,2,20230429;20230429
000420.SZ,20180930,2,20181031;20181031
000420.SZ,20181231,2,20190315;20190315
000420.SZ,20191231,2,20200410;20200410
000420.SZ,20200331,2,20200430;20200430
000420.SZ,20200630,2,20200725;20200725
000420.SZ,20200930,2,20201031;20201031
000420.SZ,20201231,2,20210420;20210420
000420.SZ,20210930,2,20211029;20211029
000420.SZ,20211231,2,20220528;20220528
000420.SZ,20220331,2,20220528;20220528
000421.SZ,20180930,2,20181026;20181026
000421.SZ,20181231,2,20190322;20190322
000421.SZ,20190630,2,20190809;20190809
000421.SZ,20191231,2,20200417;20200417
000421.SZ,20200331,2,20200430;20200430
000421.SZ,20200630,2,20200820;20200820
000421.SZ,20200930,2,20201029;20201029
000421.SZ,20201231,2,20210416;20210416
000421.SZ,20210930,2,20211029;20211029
000421.SZ,20211231,2,20220415;20220415
000421.SZ,20220331,2,20220427;20220427
000421.SZ,20221231,2,20230413;20230413
000421.SZ,20230630,2,20230825;20230825
000421.SZ,20230930,2,20231027;20231027
000421.SZ,20240331,2,20240426;20240426
000422.SZ,20171231,2,20180421;20180421
000422.SZ,20180930,2,20181031;20181031
000422.SZ,20181231,2,20190404;20190404
000422.SZ,20190630,2,20190830;20190830
000422.SZ,20191231,2,20200429;20200429
000422.SZ,20200331,2,20200429;20200429
000422.SZ,20200630,2,20200829;20200829
000422.SZ,20200930,2,20201031;20201031
000422.SZ,20201231,2,20210429;20210429
000422.SZ,20210930,2,20211030;20211030
000422.SZ,20211231,2,20220409;20220409
000422.SZ,20220331,2,20220426;20220426
000422.SZ,20221231,2,20230415;20230415
000422.SZ,20230630,2,20230830;20230830
000422.SZ,20231231,2,20240413;20240413
000423.SZ,20180930,2,20181030;20181030
000423.SZ,20181231,2,20190314;20190314
000423.SZ,20190630,2,20190822;20190822
000423.SZ,20191231,2,20200327;20200327
000423.SZ,20200331,2,20200430;20200430
