case_type,signal_id,position_episode_id,role,ts_code,stock_code,stock_name,signal_date,entry_date,available_future_days,D5_close_ret,D10_close_ret,D20_close_ret,D10_MFE,D10_MAE,D20_MFE,D20_MAE,BB_z,turnover_rank
F_down10_then_5_typical_50,SIG478_1,478,NEW_ENTRY,300124.SZ,300124,汇川技术,2020-03-13,2020-03-16,20,-0.08610734503591644,-0.004343870415298934,0.07407473478902049,0.010893868036725207,-0.1392536035393177,0.0919140383426098,-0.1392536035393177,-2.239775555768978,433.0
F_down10_then_5_typical_50,SIG481_1,481,NEW_ENTRY,300194.SZ,300194,福安药业,2020-03-13,2020-03-16,20,0.006569188387370417,0.11441588714315998,0.3320013320013322,0.20145006508642882,-0.10884569975479053,0.447416220143493,-0.10884569975479053,-2.5065712368862143,1236.0
F_down10_then_5_typical_50,SIG489_1,489,NEW_ENTRY,300390.SZ,300390,天华超净,2020-03-13,2020-03-16,20,-0.08804468074984795,-0.13460399782588228,0.10426554195551163,0.02430497567275669,-0.1690174060994729,0.14677622276406477,-0.1902727465037496,-2.0861148538765057,507.0
F_down10_then_5_typical_50,SIG495_1,495,NEW_ENTRY,300506.SZ,300506,名家汇,2020-03-13,2020-03-16,20,-0.08501284648073626,-0.06515502845778065,-0.06821007738438922,0.021913865950563327,-0.1552789717927331,0.05857445306986597,-0.1552789717927331,-2.309362648631489,2210.0
F_down10_then_5_typical_50,SIG498_1,498,NEW_ENTRY,300558.SZ,300558,贝达药业,2020-03-13,2020-03-16,20,-0.06713005304554598,-0.01112971535506746,0.2431230741089896,0.005895512937766467,-0.13466814875265576,0.2615553460623883,-0.13466814875265576,-2.3012266975411437,431.0
F_down10_then_5_typical_50,SIG534_1,534,NEW_ENTRY,600513.SH,600513,联环药业,2020-03-13,2020-03-16,20,-0.043983904541673446,-0.08139669095844404,0.018901417307791935,0.0427819192759431,-0.1442820128079092,0.08735885628315909,-0.147466079736996,-2.124363998051533,586.0
F_down10_then_5_typical_50,SIG536_1,536,NEW_ENTRY,600547.SH,600547,山东黄金,2020-03-13,2020-03-16,20,-0.03683760186002327,0.12507607702995283,0.15899475284484899,0.13915552736821168,-0.11043472862819426,0.21595252921325958,-0.11043472862819426,-2.1879362637773694,55.0
F_down10_then_5_typical_50,SIG590_1,590,NEW_ENTRY,603060.SH,603060,国检集团,2020-03-13,2020-03-16,20,-0.027301560833602356,-0.051122747098901966,0.071953381938479,0.011407866847509274,-0.10372786676810519,0.07592357964936225,-0.10372786676810519,-2.3896990465228267,2740.0
F_down10_then_5_typical_50,SIG593_1,593,NEW_ENTRY,603121.SH,603121,华培动力,2020-03-13,2020-03-16,20,-0.08627957408445197,-0.08685971403741422,0.0459923351909417,0.006542818389508431,-0.14545384928660177,0.07267877302720516,-0.14545384928660177,-2.3568807680260293,2247.0
F_down10_then_5_typical_50,SIG594_1,594,NEW_ENTRY,603127.SH,603127,昭衍新药,2020-03-13,2020-03-16,20,-0.055308068183604675,0.03301562529030355,0.13520242275607108,0.058169298512646295,-0.11876392563087845,0.18322307163508889,-0.11876392563087845,-2.018017035618423,976.0
F_down10_then_5_typical_50,SIG606_1,606,NEW_ENTRY,603390.SH,603390,通达电气,2020-03-13,2020-03-16,20,0.07025841291575574,0.01367164304227253,-0.057585770872484066,0.1247493764976284,-0.10718651977393234,0.1247493764976284,-0.10718651977393234,-2.0507644648666368,1953.0
G_up10_then_0_typical_50,SIG5_1,5,NEW_ENTRY,000687.SZ,000687,华讯方舟,2020-02-06,2020-02-07,20,0.005205974150073844,0.0693240506905104,0.06518740059112749,0.09207562623711718,-0.015477276346841484,0.1954918787216926,-0.015477276346841484,-2.0646463414554144,1587.0
G_up10_then_0_typical_50,SIG15_1,15,NEW_ENTRY,600107.SH,600107,*ST尔雅,2020-02-06,2020-02-07,20,0.009628669203137541,0.10350642265535903,0.10527770102238199,0.13184687652772764,-0.024025619770300488,0.15487349529902739,-0.024025619770300488,-2.086469131519141,2162.0
G_up10_then_0_typical_50,SIG23_1,23,NEW_ENTRY,603333.SH,603333,尚纬股份,2020-02-06,2020-02-07,20,0.0074195467453894715,0.08038029386343992,0.049512285467341766,0.0845895677356352,-0.01502991390631847,0.10282975451514798,-0.07395974811705153,-2.138924295084715,1065.0
G_up10_then_0_typical_50,SIG25_1,25,NEW_ENTRY,300473.SZ,300473,德尔股份,2020-02-07,2020-02-10,20,-0.02054690932136871,0.036039141085485005,-0.023633421161742607,0.05558704940785275,-0.026034041482033365,0.10702891341408338,-0.07198877332759934,-2.5115527188813385,589.0
G_up10_then_0_typical_50,SIG26_1,26,NEW_ENTRY,603799.SH,603799,华友钴业,2020-02-07,2020-02-10,20,0.25375101542880385,0.09518698651205804,-0.026474002641781347,0.39541107129286357,-0.0026655898915192155,0.39541107129286357,-0.12361232666285082,-2.0514091999663733,55.0
G_up10_then_0_typical_50,SIG33_1,33,NEW_ENTRY,600223.SH,600223,鲁商发展,2020-02-27,2020-02-28,20,0.23933283881268275,-0.004896274077028195,-0.11142173820977463,0.28090375164497394,-0.013989911259091992,0.28090375164497394,-0.17897447156224777,-2.0377839330381113,914.0
G_up10_then_0_typical_50,SIG37_1,37,NEW_ENTRY,603920.SH,603920,世运电路,2020-02-27,2020-02-28,20,0.054332945289241374,-0.016993391722946005,-0.1505681683094059,0.11052945323823749,-0.03558146742915236,0.11052945323823749,-0.20373871044576353,-2.011202957441339,816.0
G_up10_then_0_typical_50,SIG42_1,42,NEW_ENTRY,000673.SZ,000673,当代东方,2020-02-28,2020-03-02,20,0.10477757536581067,0.013692190162778672,-0.10089910089910081,0.23406005758946957,-0.027443145090203735,0.23406005758946957,-0.13909619791972716,-2.4981137149434165,1735.0
G_up10_then_0_typical_50,SIG44_1,44,NEW_ENTRY,000700.SZ,000700,模塑科技,2020-02-28,2020-03-02,20,0.2204060461433115,-0.06259959879262833,-0.20187051554343782,0.23647576730686648,-0.12062914743879893,0.23647576730686648,-0.2393665315917327,-2.091065102185208,140.0
G_up10_then_0_typical_50,SIG45_1,45,NEW_ENTRY,000710.SZ,000710,贝瑞基因,2020-02-28,2020-03-02,20,0.14279251745559018,0.2055330114629308,0.022966252076764393,0.3840606832520581,-0.0009990009990008542,0.3840606832520581,-0.054314957279916865,-2.602396339300396,1494.0
G_up10_then_0_typical_50,SIG47_1,47,NEW_ENTRY,000835.SZ,000835,长城动漫,2020-02-28,2020-03-02,20,0.1520737327188939,0.0903075419204451,-0.01979740689418119,0.2192108966302515,-0.0036844875554553624,0.2192108966302515,-0.04396678590226977,-2.593658177654373,2866.0
G_up10_then_0_typical_50,SIG8_2,8,ADD_ON_1,000918.SZ,000918,,2020-02-28,2020-03-02,20,0.14874418942941459,0.06745502891113198,0.001140187435690887,0.18083201594978915,-0.0009990009990008542,0.18083201594978915,-0.04378276969283379,-2.1644679291576203,
G_up10_then_0_typical_50,SIG49_1,49,NEW_ENTRY,000921.SZ,000921,海信家电,2020-02-28,2020-03-02,20,0.08124806919987626,-0.003005027101412705,-0.07923401899305516,0.10732640853122777,-0.044128562200851484,0.10732640853122777,-0.1474389064750511,-2.1574532921716725,996.0
G_up10_then_0_typical_50,SIG50_1,50,NEW_ENTRY,000963.SZ,000963,华东医药,2020-02-28,2020-03-02,20,0.08285496886533172,-0.027397472993327843,-0.10141671799702878,0.1092534408596586,-0.05534879628143874,0.1092534408596586,-0.170777409119378,-2.10585280115848,535.0
G_up10_then_0_typical_50,SIG51_1,51,NEW_ENTRY,000968.SZ,000968,蓝焰控股,2020-02-28,2020-03-02,20,0.09602627588239132,0.008583742396692129,0.07925647493992827,0.11159823390039225,-0.02016448779038693,0.11159823390039225,-0.03813213165731144,-2.208535145838654,2655.0
G_up10_then_0_typical_50,SIG58_1,58,NEW_ENTRY,002353.SZ,002353,杰瑞股份,2020-02-28,2020-03-02,20,0.04115537641549216,-0.18578531295294298,-0.3419874922765096,0.10611931421179976,-0.23862264902727326,0.10611931421179976,-0.35295917954877487,-2.1160043571458083,387.0
G_up10_then_0_typical_50,SIG60_1,60,NEW_ENTRY,002524.SZ,002524,光正集团,2020-02-28,2020-03-02,20,0.11327351893389626,-0.009245471509622294,-0.06108042900495725,0.16510847642923143,-0.04458748798371437,0.16510847642923143,-0.14590126854277785,-2.1410101306162503,1262.0
G_up10_then_0_typical_50,SIG61_1,61,NEW_ENTRY,002552.SZ,002552,宝鼎科技,2020-02-28,2020-03-02,20,0.13070209533232058,-0.005281963481320373,-0.1300232457788727,0.1713902389143549,-0.058283624200022754,0.1713902389143549,-0.16964064874032703,-2.086413329195269,1307.0
G_up10_then_0_typical_50,SIG63_1,63,NEW_ENTRY,002674.SZ,002674,兴业科技,2020-02-28,2020-03-02,20,0.07165561711016255,0.03419307964762508,-0.0078103714467350205,0.10798292616474425,-0.011216056670601993,0.10798292616474425,-0.0759240759240758,-2.329484005951236,3242.0
G_up10_then_0_typical_50,SIG64_1,64,NEW_ENTRY,002678.SZ,002678,珠江钢琴,2020-02-28,2020-03-02,20,0.08723185646262599,-0.0024220793451560363,-0.055075978152901106,0.14557806865499212,-0.03799903799903781,0.14557806865499212,-0.1304991304991303,-2.592153931954289,3543.0
G_up10_then_0_typical_50,SIG65_1,65,NEW_ENTRY,002717.SZ,002717,岭南股份,2020-02-28,2020-03-02,20,0.056525048847505754,-0.05468811418907371,-0.11988203734844793,0.1006268203964944,-0.09112001242519452,0.1006268203964944,-0.17165368221030386,-2.3296773953155,1183.0
G_up10_then_0_typical_50,SIG67_1,67,NEW_ENTRY,002750.SZ,002750,龙津药业,2020-02-28,2020-03-02,20,0.07282801389443128,-0.03931428720951624,-0.0738914967165667,0.1307682027981374,-0.06548082413377065,0.1307682027981374,-0.1542601458410624,-2.8310832676636495,2007.0
G_up10_then_0_typical_50,SIG68_1,68,NEW_ENTRY,002773.SZ,002773,康弘药业,2020-02-28,2020-03-02,20,0.09502437860646817,0.07534256787988158,0.2017832913355302,0.12424888544291557,-0.009647069348561743,0.22235972982241647,-0.009647069348561743,-2.2917296793124335,1648.0
G_up10_then_0_typical_50,SIG69_1,69,NEW_ENTRY,002822.SZ,002822,中装建设,2020-02-28,2020-03-02,20,0.13114398828684526,0.025429596858168146,0.05397248254391118,0.1575725861440147,-0.07711336282764858,0.1575725861440147,-0.16908488337059768,-2.3188236468487267,1053.0
G_up10_then_0_typical_50,SIG71_1,71,NEW_ENTRY,002871.SZ,002871,伟隆股份,2020-02-28,2020-03-02,20,0.08649598751578358,0.03735496656912374,0.054134827380178274,0.10027944461057836,-0.0009990009990008542,0.16500176488178897,-0.0015982817422529605,-2.6642815602526353,3289.0
G_up10_then_0_typical_50,SIG76_1,76,NEW_ENTRY,300001.SZ,300001,特锐德,2020-02-28,2020-03-02,20,0.04389992030441481,0.013817643031126314,-0.09842966022741295,0.13863664425462185,-0.03736712725476743,0.13863664425462185,-0.1424306031047602,-2.4841976007692166,341.0
G_up10_then_0_typical_50,SIG77_1,77,NEW_ENTRY,300006.SZ,300006,莱美药业,2020-02-28,2020-03-02,20,0.054821864070419,0.010550143498120335,-0.06259443831698164,0.11064272913983886,-0.008698430663748535,0.11064272913983886,-0.13188930529971,-2.1728981188114163,2509.0
G_up10_then_0_typical_50,SIG79_1,79,NEW_ENTRY,300073.SZ,300073,当升科技,2020-02-28,2020-03-02,20,0.059590756339021,-0.03676885774072469,-0.19298823208213045,0.10229558530618088,-0.06523874371883143,0.10229558530618088,-0.22401310782750306,-2.3200490123397257,358.0
G_up10_then_0_typical_50,SIG81_1,81,NEW_ENTRY,300357.SZ,300357,我武生物,2020-02-28,2020-03-02,20,0.10562822427229235,-0.041270227710905494,-0.03211767618547268,0.13239943748418348,-0.08794824049061323,0.13239943748418348,-0.12707539826183878,-2.036983261988231,790.0
G_up10_then_0_typical_50,SIG86_1,86,NEW_ENTRY,300562.SZ,300562,乐心医疗,2020-02-28,2020-03-02,20,0.03947334716565498,-0.09372678603447815,-0.1321499013806704,0.1265657419503574,-0.1352237506083659,0.1265657419503574,-0.1931145777299622,-2.0752248507930915,1931.0
G_up10_then_0_typical_50,SIG29_2,29,ADD_ON_1,300618.SZ,300618,寒锐钴业,2020-02-28,2020-03-02,20,0.09510249256755587,-0.057328761586155075,-0.23086338425954922,0.13260155509099292,-0.09531482492158472,0.13260155509099292,-0.25927176495912263,-2.027300280556533,
G_up10_then_0_typical_50,SIG88_1,88,NEW_ENTRY,300622.SZ,300622,博士眼镜,2020-02-28,2020-03-02,20,0.08799071581255857,0.0032676292590876344,0.05081008070635895,0.12151423926896787,-0.024770226722636624,0.12151423926896787,-0.0668270106952229,-2.3810462212003163,3058.0
G_up10_then_0_typical_50,SIG89_1,89,NEW_ENTRY,300643.SZ,300643,万通智控,2020-02-28,2020-03-02,20,0.09157012142086796,-0.03330500345425702,-0.11469127887038322,0.1400291251037522,-0.08052146858116982,0.1400291251037522,-0.1351931650439112,-2.4312846760265963,1486.0
G_up10_then_0_typical_50,SIG92_1,92,NEW_ENTRY,300772.SZ,300772,运达股份,2020-02-28,2020-03-02,20,0.11217453874796535,-0.03592910585917575,-0.05059974990044913,0.1247493764976284,-0.07155781281655405,0.1247493764976284,-0.1407194204397001,-2.1552325644954964,2283.0
G_up10_then_0_typical_50,SIG102_1,102,NEW_ENTRY,600212.SH,600212,江泉实业,2020-02-28,2020-03-02,20,0.0732301753973581,0.1938525870414416,0.020651175449936998,0.1938525870414416,-0.013370530398394087,0.2959177045864354,-0.013370530398394087,-2.4740817015235224,2883.0
G_up10_then_0_typical_50,SIG103_1,103,NEW_ENTRY,600276.SH,600276,恒瑞医药,2020-02-28,2020-03-02,20,0.08357251214394079,-0.005110116221227257,0.06759789299471852,0.10177887955665743,-0.036824433649830346,0.10177887955665743,-0.09344036328163297,-2.21275314836832,60.0
G_up10_then_0_typical_50,SIG17_2,17,ADD_ON_1,600278.SH,600278,东方创业,2020-02-28,2020-03-02,20,0.18711076157884676,0.06914362233511184,0.00218930006164042,0.2742576572363806,-0.0009990009990009652,0.2742576572363806,-0.009501137160711548,-2.1646707360105975,
G_up10_then_0_typical_50,SIG105_1,105,NEW_ENTRY,600309.SH,600309,万华化学,2020-02-28,2020-03-02,20,0.0949118850563202,-0.045983752865655814,-0.1240704919549438,0.12546756556951988,-0.08226862347508046,0.12546756556951988,-0.20215723104423178,-2.437375918308435,151.0
G_up10_then_0_typical_50,SIG108_1,108,NEW_ENTRY,600545.SH,600545,卓郎智能,2020-02-28,2020-03-02,20,0.23912784463243186,0.06865611452767428,0.0026670577129292994,0.3417774885664795,-0.0009990009990009652,0.3417774885664795,-0.03216050005040827,-2.414871623922923,2248.0
G_up10_then_0_typical_50,SIG112_1,112,NEW_ENTRY,600615.SH,600615,丰华股份,2020-02-28,2020-03-02,20,0.11104951718883238,0.03556419967281821,-0.04345949210175892,0.1275619303954605,-0.0009990009990008542,0.1275619303954605,-0.097714564066394,-2.438734823001064,2877.0
G_up10_then_0_typical_50,SIG114_1,114,NEW_ENTRY,600702.SH,600702,舍得酒业,2020-02-28,2020-03-02,20,0.08441432833721185,-0.013978477515778298,-0.042868280085379795,0.10744243183472024,-0.04747390078488145,0.10744243183472024,-0.11404605453222383,-2.389859608866444,766.0
G_up10_then_0_typical_50,SIG119_1,119,NEW_ENTRY,600903.SH,600903,贵州燃气,2020-02-28,2020-03-02,20,0.11190179683330381,-0.004420237296949403,-0.07541089047938343,0.15210132333420034,-0.05744939991515319,0.15210132333420034,-0.09935954456502394,-2.173425077991903,1371.0
G_up10_then_0_typical_50,SIG125_1,125,NEW_ENTRY,601228.SH,601228,广州港,2020-02-28,2020-03-02,20,0.06725572564081883,0.0269233871718344,-0.022716414020761855,0.12930547713156404,-0.010306463722612791,0.12930547713156404,-0.03512636431891092,-2.080228297297067,2799.0
G_up10_then_0_typical_50,SIG130_1,130,NEW_ENTRY,601689.SH,601689,拓普集团,2020-02-28,2020-03-02,20,0.07739244571024839,0.0484855997362128,-0.19648767123019217,0.13618603074218583,-0.029905846973036665,0.13618603074218583,-0.2621405078491885,-2.470786502610834,389.0
G_up10_then_0_typical_50,SIG134_1,134,NEW_ENTRY,601919.SH,601919,中远海控,2020-02-28,2020-03-02,20,0.05067346446656784,0.04329168368577263,-0.008380781779796398,0.12941245946172053,-0.0009990009990009652,0.12941245946172053,-0.032986717715781655,-2.033798730434318,1506.0
G_up10_then_0_typical_50,SIG136_1,136,NEW_ENTRY,603129.SH,603129,春风动力,2020-02-28,2020-03-02,20,0.10117439449772525,0.05196129202130706,-0.1956030965783403,0.13664779831321483,-0.013239823442374066,0.13664779831321483,-0.23957013229331303,-2.243110551064312,1521.0
G_up10_then_0_typical_50,SIG138_1,138,NEW_ENTRY,603318.SH,603318,派思股份,2020-02-28,2020-03-02,20,0.1126597952945263,0.01096508282137032,-0.12063983920271326,0.17008739763230807,-0.02971280216789185,0.17008739763230807,-0.14097878169734435,-2.0182519507330787,1528.0
G_up10_then_0_typical_50,SIG23_2,23,ADD_ON_1,603333.SH,603333,尚纬股份,2020-02-28,2020-03-02,20,0.1702157752828395,0.06004278880582925,0.0689757336553165,0.2044587305392076,-0.00993194584848811,0.21636932367185735,-0.03077548383062534,-2.400860543742638,
G_up10_then_0_typical_50,SIG140_1,140,NEW_ENTRY,603587.SH,603587,地素时尚,2020-02-28,2020-03-02,20,0.11210416201174067,0.01654353040674672,-0.0037688743788558687,0.1310316301074157,-0.02361963360114927,0.1310316301074157,-0.0679376076788275,-2.05880276913366,2527.0
G_up10_then_0_typical_50,SIG141_1,141,NEW_ENTRY,603657.SH,603657,春光科技,2020-02-28,2020-03-02,20,0.1823039345975126,0.04116067418819713,0.03016249805240645,0.19971771347918144,-0.0009990009990009652,0.19971771347918144,-0.0294109560164606,-2.288352490207512,2947.0
H_5_layer_episode_typical_50,SIG5_1,5,NEW_ENTRY,000687.SZ,000687,华讯方舟,2020-02-06,2020-02-07,20,0.005205974150073844,0.0693240506905104,0.06518740059112749,0.09207562623711718,-0.015477276346841484,0.1954918787216926,-0.015477276346841484,-2.0646463414554144,1587.0
H_5_layer_episode_typical_50,SIG10_1,10,NEW_ENTRY,002187.SZ,002187,广百股份,2020-02-06,2020-02-07,20,-0.0022353883740021674,0.023728746501023634,0.005182935876005379,0.02620152125102626,-0.007180937874007198,0.028674296001028665,-0.02819952324902808,-2.270520357530628,2350.0
H_5_layer_episode_typical_50,SIG11_1,11,NEW_ENTRY,002563.SZ,002563,森马服饰,2020-02-06,2020-02-07,20,-0.0022323355656687083,0.05080105080105102,0.017501017501017735,0.07916774583441266,-0.019499019499019332,0.07916774583441266,-0.04786571453238109,-2.018767869752132,1484.0
H_5_layer_episode_typical_50,SIG12_1,12,NEW_ENTRY,300301.SZ,300301,长方集团,2020-02-06,2020-02-07,20,0.04378380240449231,0.16435288849081964,0.18846670570808532,0.16779771952185785,-0.011333494092114482,0.22291501601846453,-0.011333494092114482,-2.0068628203930423,2230.0
H_5_layer_episode_typical_50,SIG19_1,19,NEW_ENTRY,603021.SH,603021,山东华鹏,2020-02-06,2020-02-07,20,0.020820053581364073,0.07380918613367915,0.09874524851123923,0.07848469782947176,-0.011908528289183429,0.10030375240983669,-0.011908528289183429,-2.084728019494288,2660.0
H_5_layer_episode_typical_50,SIG39_1,39,NEW_ENTRY,000423.SZ,000423,东阿阿胶,2020-02-28,2020-03-02,20,0.023667690334356895,-0.04968326020957603,-0.12433245766579104,0.04379051747472795,-0.06915696389380599,0.04379051747472795,-0.19119217364831398,-2.1390285675811476,1250.0
H_5_layer_episode_typical_50,SIG57_1,57,NEW_ENTRY,002304.SZ,002304,洋河股份,2020-02-28,2020-03-02,20,0.030548398969451718,-0.03464956096535032,-0.09742888690257101,0.0701929649298072,-0.09585151690414828,0.0701929649298072,-0.15516062884483917,-2.0109493808699517,211.0
H_5_layer_episode_typical_50,SIG65_1,65,NEW_ENTRY,002717.SZ,002717,岭南股份,2020-02-28,2020-03-02,20,0.056525048847505754,-0.05468811418907371,-0.11988203734844793,0.1006268203964944,-0.09112001242519452,0.1006268203964944,-0.17165368221030386,-2.3296773953155,1183.0
H_5_layer_episode_typical_50,SIG77_1,77,NEW_ENTRY,300006.SZ,300006,莱美药业,2020-02-28,2020-03-02,20,0.054821864070419,0.010550143498120335,-0.06259443831698164,0.11064272913983886,-0.008698430663748535,0.11064272913983886,-0.13188930529971,-2.1728981188114163,2509.0
H_5_layer_episode_typical_50,SIG93_1,93,NEW_ENTRY,300779.SZ,300779,惠城环保,2020-02-28,2020-03-02,20,0.06610370761314166,-0.05679226433943407,-0.13294252916894422,0.07628220835768018,-0.08732776657304953,0.07628220835768018,-0.1891127740184343,-2.364920049745227,2595.0
H_5_layer_episode_typical_50,SIG97_1,97,NEW_ENTRY,600025.SH,600025,华能水电,2020-02-28,2020-03-02,20,0.05016277523016077,-0.006384451128386259,-0.019848076451849828,0.06362640055362445,-0.027926251645928102,0.06362640055362445,-0.08447347800447513,-2.5662228851954527,1175.0
H_5_layer_episode_typical_50,SIG124_1,124,NEW_ENTRY,601169.SH,601169,北京银行,2020-02-28,2020-03-02,20,0.026264184158921067,-0.008788482472692927,-0.04968326020957592,0.03989577673788203,-0.02436744542007696,0.03989577673788203,-0.0847359268411898,-2.1452604520327903,655.0
H_5_layer_episode_typical_50,SIG128_1,128,NEW_ENTRY,601601.SH,601601,中国太保,2020-02-28,2020-03-02,20,0.02150665354670367,-0.07289206413111293,-0.10164928938395779,0.0477632505166925,-0.10352476059609972,0.0477632505166925,-0.18729580807177804,-2.7599323018875475,110.0
H_5_layer_episode_typical_50,SIG131_1,131,NEW_ENTRY,601857.SH,601857,中国石油,2020-02-28,2020-03-02,20,0.01659592853330638,-0.014683946190795383,-0.07333371129848609,0.026370889384588203,-0.03814385223387173,0.026370889384588203,-0.0752887034687425,-2.2573182755201535,190.0
H_5_layer_episode_typical_50,SIG135_1,135,NEW_ENTRY,601939.SH,601939,建设银行,2020-02-28,2020-03-02,20,0.017415763959542918,-0.004068128492091483,-0.007137255985182223,0.03122683767845058,-0.027086584690271254,0.03122683767845058,-0.0593124233677228,-2.063746069327601,275.0
H_5_layer_episode_typical_50,SIG158_1,158,NEW_ENTRY,002261.SZ,002261,拓维信息,2020-03-04,2020-03-05,20,-0.07270227347821911,-0.06301264206210855,-0.15409517737354783,0.008690630417109713,-0.18703992418832371,0.10171109201177098,-0.18703992418832371,-2.223330495771836,221.0
H_5_layer_episode_typical_50,SIG161_1,161,NEW_ENTRY,000155.SZ,000155,川能动力,2020-03-09,2020-03-10,20,-0.0666610384920242,-0.07604132956245613,-0.05728074742159239,0.029486944979902896,-0.08307654786528007,0.029486944979902896,-0.08307654786528007,-2.2922213660040347,2079.0
H_5_layer_episode_typical_50,SIG162_1,162,NEW_ENTRY,000429.SZ,000429,粤高速A,2020-03-09,2020-03-10,20,-0.03624191276837119,-0.1243491921917973,-0.0497968788335138,0.015266958279170018,-0.13248217183088262,0.015266958279170018,-0.13248217183088262,-2.2323349324885124,3359.0
H_5_layer_episode_typical_50,SIG166_1,166,NEW_ENTRY,002027.SZ,002027,分众传媒,2020-03-09,2020-03-10,20,-0.10051634189565206,-0.1885509126888436,-0.19429229774057355,0.02770792425964852,-0.21534404293024978,0.02770792425964852,-0.2210854279819795,-2.0489117625775086,348.0
H_5_layer_episode_typical_50,SIG171_1,171,NEW_ENTRY,002247.SZ,002247,聚力文化,2020-03-09,2020-03-10,20,-0.03992111784319552,-0.09181727363545522,-0.16533682767448987,0.05522183444261386,-0.09181727363545522,0.05522183444261386,-0.24318106136287942,-2.0240936069581643,3046.0
H_5_layer_episode_typical_50,SIG172_1,172,NEW_ENTRY,002315.SZ,002315,焦点科技,2020-03-09,2020-03-10,20,-0.1471294662784024,-0.17263587476353426,-0.15510021893000614,0.03566646119837613,-0.19070291410716933,0.03566646119837613,-0.22258592471358418,-2.2167752082654673,1027.0
H_5_layer_episode_typical_50,SIG173_1,173,NEW_ENTRY,002354.SZ,002354,天神娱乐,2020-03-09,2020-03-10,20,-0.03725306951113394,-0.10170474686603714,-0.1339305855434887,0.04733975701717652,-0.10573297670071846,0.04733975701717652,-0.20241049273307332,-2.29620310178774,2960.0
H_5_layer_episode_typical_50,SIG193_1,193,NEW_ENTRY,300188.SZ,300188,美亚柏科,2020-03-09,2020-03-10,20,0.003220149161022201,-0.023032340723565303,-0.007093329007922922,0.05197477323239896,-0.06803660909714393,0.05197477323239896,-0.09944583806620388,-2.0011243638835654,929.0
H_5_layer_episode_typical_50,SIG194_1,194,NEW_ENTRY,300191.SZ,300191,潜能恒信,2020-03-09,2020-03-10,20,-0.06668093306481404,-0.09899220609718995,-0.04231505504039956,0.057267229059382085,-0.11276422411098952,0.057267229059382085,-0.11276422411098952,-2.0749945913323384,1601.0
H_5_layer_episode_typical_50,SIG199_1,199,NEW_ENTRY,300282.SZ,300282,三盛教育,2020-03-09,2020-03-10,20,-0.023997585148664125,-0.1274912138221489,-0.10018039514442378,0.07805863201546659,-0.1361156828782727,0.07805863201546659,-0.14761497495310438,-2.3701521034820674,1721.0
H_5_layer_episode_typical_50,SIG204_1,204,NEW_ENTRY,300362.SZ,300362,天翔环境,2020-03-09,2020-03-10,20,0.003996003996004083,-0.09590409590409577,-0.04595404595404584,0.16383616383616406,-0.10089910089910081,0.16383616383616406,-0.13086913086913077,-2.0241585127782,3289.0
H_5_layer_episode_typical_50,SIG225_1,225,NEW_ENTRY,600373.SH,600373,中文传媒,2020-03-09,2020-03-10,20,-0.03573372961128074,-0.0795296917745898,-0.06442763585620725,0.05110309191941842,-0.08481541134602366,0.05110309191941842,-0.10218277565216338,-2.0323094809234967,1112.0
H_5_layer_episode_typical_50,SIG237_1,237,NEW_ENTRY,601128.SH,601128,常熟银行,2020-03-09,2020-03-10,20,-0.01646740356417764,-0.15181592600947424,-0.10798878540814016,0.04669524024362737,-0.15955012729206275,0.04669524024362737,-0.15955012729206275,-2.091587216421346,752.0
H_5_layer_episode_typical_50,SIG238_1,238,NEW_ENTRY,601225.SH,601225,陕西煤业,2020-03-09,2020-03-10,20,-0.04640813731722815,-0.10089910089910081,-0.024352271105517853,0.03792311584519381,-0.12944198658484363,0.03792311584519381,-0.12944198658484363,-2.293930916144578,812.0
H_5_layer_episode_typical_50,SIG250_1,250,NEW_ENTRY,603516.SH,603516,淳中科技,2020-03-09,2020-03-10,20,-0.027623320076149982,-0.021026143667652986,-0.054954479482781204,0.08240815787985611,-0.0434094207679111,0.08994778806099579,-0.13035078129417743,-2.408754589759323,1696.0
H_5_layer_episode_typical_50,SIG254_1,254,NEW_ENTRY,603786.SH,603786,科博达,2020-03-09,2020-03-10,20,-0.1108417648702007,-0.2852329345220339,-0.191014356891134,0.0794892311479991,-0.2917035571064005,0.0794892311479991,-0.2917035571064005,-2.0043976089847373,2538.0
H_5_layer_episode_typical_50,SIG277_1,277,NEW_ENTRY,000629.SZ,000629,攀钢钒钛,2020-03-12,2020-03-13,20,0.008041732023632564,0.017082465046265982,0.017082465046265982,0.06228613015943352,-0.014560100532951092,0.06228613015943352,-0.019080467044267913,-2.1447165768428778,1638.0
H_5_layer_episode_typical_50,SIG278_1,278,NEW_ENTRY,000937.SZ,000937,冀中能源,2020-03-12,2020-03-13,20,-0.010793128440187205,-0.007528419293125088,0.002265708148061041,0.031648090471620094,-0.0336460924696218,0.031648090471620094,-0.0336460924696218,-2.1053396219413494,2478.0
H_5_layer_episode_typical_50,SIG285_1,285,NEW_ENTRY,002118.SZ,002118,,2020-03-12,2020-03-13,20,-0.053769545572824096,0.009919042705928138,0.006279694804285141,0.06814860913221588,-0.07014661113021747,0.06814860913221588,-0.07014661113021747,-2.0424178225911827,1854.0
