etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,fund_type,invest_type,status,index_code,index_name,index_publisher,publisher_confidence,index_category,passive_index_flag,domestic_a_share_flag,cross_mixed_flag,is_csi_publisher,asset_class,eligible,exclusion_reason,match_level,match_status,bench_idx_name,benchmark,data_source,retrieval_date
512270.SH,华安沪深300行业中性低波动ETF,SH,20190329,20210923,20190307,华安基金管理有限公司,股票型,被动指数型,D,,沪深300行业中性低波动,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,沪深300行业中性低波动,沪深300行业中性低波动指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159962.SZ,华夏中证四川国企改革ETF,SZ,20190418,20221109,20190306,华夏基金管理有限公司,股票型,被动指数型,D,399974.SZ,中证四川国企改革,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证四川国企改革,中证四川国企改革指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512590.SH,浦银安盛中证高股息精选ETF,SH,20190308,20230428,20190129,浦银基金管理有限公司,股票型,被动指数型,D,,中证高股息精选,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证高股息精选,中证高股息精选指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512150.SH,汇安富时中国A50ETF,SH,20190121,,20181221,汇安基金管理有限责任公司,股票型,被动指数型,L,,富时中国A50,FTSE Russell,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,富时中国A50,富时中国A50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512890.SH,华泰柏瑞中证红利低波动ETF,SH,20190118,,20181219,华泰柏瑞基金管理有限公司,股票型,被动指数型,L,,中证红利低波动,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证红利低波动,中证红利低波动指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512870.SH,南华中证杭州湾区ETF,SH,20190222,,20181214,南华基金管理有限公司,股票型,被动指数型,L,931033.CSI,中证杭州湾区,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证杭州湾区,中证杭州湾区指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159908.SZ,博时创业板ETF,SZ,20181210,,20181210,博时基金管理有限公司,股票型,被动指数型,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板,创业板指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510850.SH,工银瑞信上证50ETF,SH,20190306,,20181207,工银瑞信基金管理有限公司,股票型,被动指数型,L,000016.SH,上证50,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,上证50,上证50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510550.SH,方正富邦中证500ETF,SH,20190116,,20181130,方正富邦基金管理有限公司,股票型,被动指数型,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512260.SH,华安中证500行业中性低波动ETF,SH,20190111,,20181130,华安基金管理有限公司,股票型,被动指数型,L,,中证500行业中性低波动,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证500行业中性低波动,中证500行业中性低波动指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512040.SH,富国中证价值ETF,SH,20181129,,20181107,富国基金管理有限公司,股票型,被动指数型,L,931052.CSI,中证国信价值,中证指数有限公司,INDEX_BASIC,策略指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证国信价值,中证国信价值指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159961.SZ,方正富邦深证100ETF,SZ,20181219,,20181102,方正富邦基金管理有限公司,股票型,被动指数型,L,399330.SZ,深证100价格,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,深证100价格,深证100价格指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512820.SH,汇添富中证银行ETF,SH,20181123,,20181023,汇添富基金管理股份有限公司,股票型,被动指数型,L,399986.SZ,中证银行,中证指数有限公司,INDEX_BASIC,行业指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证银行,中证银行指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159959.SZ,银华中证央企结构调整ETF,SZ,20190118,,20181022,银华基金管理股份有限公司,股票型,被动指数型,L,,中证央企结构调整,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证央企结构调整,中证央企结构调整指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512950.SH,华夏中证央企结构调整ETF,SH,20190118,,20181019,华夏基金管理有限公司,股票型,被动指数型,L,,中证央企结构调整,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证央企结构调整,中证央企结构调整指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512960.SH,博时中证央企结构调整ETF,SH,20190118,,20181019,博时基金管理有限公司,股票型,被动指数型,L,,中证央企结构调整,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证央企结构调整,中证央企结构调整指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512850.SH,中信建投中证北京50ETF,SH,20181109,20210219,20180927,中信建投基金管理有限公司,股票型,被动指数型,D,931023.CSI,中证北京50,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证北京50,中证北京50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510600.SH,申万菱信上证50ETF,SH,20180920,,20180903,申万菱信基金管理有限公司,股票型,被动指数型,L,000016.SH,上证50,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,上证50,上证50指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512770.SH,华夏战略新兴成指ETF,SH,20180816,,20180713,华夏基金管理有限公司,股票型,被动指数型,L,,中国战略新兴产业成份,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,中国战略新兴产业成份,中国战略新兴产业成份指数(简称:新兴成指)指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512780.SH,广发中证京津冀协同发展主题ETF,SH,20180524,20230112,20180419,广发基金管理有限公司,股票型,被动指数型,D,,中证京津冀协同发展主题,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证京津冀协同发展主题,中证京津冀协同发展主题指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510590.SH,平安中证500ETF,SH,20180504,,20180323,平安基金管理有限公司,股票型,被动指数型,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159956.SZ,建信创业板ETF,SZ,20180307,,20180206,建信基金管理有限责任公司,股票型,被动指数型,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板,创业板指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510380.SH,国寿安保沪深300ETF,SH,20180207,,20180119,国寿安保基金管理有限公司,股票型,被动指数型,L,000300.SH,沪深300,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,沪深300,沪深300指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512980.SH,广发中证传媒ETF,SH,20180119,,20171227,广发基金管理有限公司,股票型,被动指数型,L,399971.SZ,中证传媒,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证传媒,中证传媒指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159958.SZ,工银瑞信创业板ETF,SZ,20180119,,20171225,工银瑞信基金管理有限公司,股票型,被动指数型,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板,创业板指数P×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510390.SH,平安沪深300ETF,SH,20180126,,20171225,平安基金管理有限公司,股票型,被动指数型,L,000300.SH,沪深300,中证指数有限公司、上海证券交易所,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,沪深300,沪深300指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510800.SH,建信上证50ETF,SH,20180115,,20171222,建信基金管理有限责任公司,股票型,被动指数型,L,,上海证券交易所50成份,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,上海证券交易所50成份,上海证券交易所50成份指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159957.SZ,华夏创业板ETF,SZ,20180104,,20171208,华夏基金管理有限公司,股票型,被动指数型,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板,创业板指数P×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510820.SH,汇添富上证上海改革发展主题ETF,SH,20190709,20190820,20171201,汇添富基金管理股份有限公司,股票型,被动指数型,D,950082.CSI,上证上海改革发展主题,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,上证上海改革发展主题,上证上海改革发展主题指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512200.SH,南方中证全指房地产ETF,SH,20170925,,20170825,南方基金管理股份有限公司,股票型,被动指数型,L,,中证全指房地产,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指房地产,中证全指房地产指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512570.SH,易方达中证全指证券公司ETF,SH,20170811,,20170727,易方达基金管理有限公司,股票型,被动指数型,L,,中证全指证券公司,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指证券公司,中证全指证券公司指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512800.SH,华宝中证银行ETF,SH,20170803,,20170718,华宝基金管理有限公司,股票型,被动指数型,L,399986.SZ,中证银行,中证指数有限公司,INDEX_BASIC,行业指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证银行,中证银行指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512560.SH,易方达中证军工ETF,SH,20170728,,20170714,易方达基金管理有限公司,股票型,被动指数型,L,399967.SZ,中证军工,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证军工,中证军工指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159955.SZ,嘉实创业板ETF,SZ,20170823,20221130,20170714,嘉实基金管理有限公司,股票型,被动指数型,D,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板,创业板指数P×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512550.SH,嘉实富时中国A50ETF,SH,20170807,,20170703,嘉实基金管理有限公司,股票型,被动指数型,L,,富时中国A50,FTSE Russell,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,富时中国A50,富时中国A50指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512700.SH,南方中证银行ETF,SH,20170726,,20170628,南方基金管理股份有限公司,股票型,被动指数型,L,399986.SZ,中证银行,中证指数有限公司,INDEX_BASIC,行业指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证银行,中证银行指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159953.SZ,广发中证全指工业ETF,SZ,20170714,20201217,20170613,广发基金管理有限公司,股票型,被动指数型,D,,中证全指工业,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指工业,中证全指工业指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159951.SZ,嘉实中关村A股ETF,SZ,20170710,20220824,20170607,嘉实基金管理有限公司,股票型,被动指数型,D,,中关村A股综合,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,中关村A股综合,中关村A股综合指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159950.SZ,易方达深证成指ETF,SZ,20170510,20190712,20170427,易方达基金管理有限公司,股票型,被动指数型,D,,深圳证券交易所成份,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,深圳证券交易所成份,深圳证券交易所成份指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159952.SZ,广发创业板ETF,SZ,20170519,,20170425,广发基金管理有限公司,股票型,被动指数型,L,395004.SZ,创业板,深圳证券交易所,INDEX_BASIC,其他指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板,创业板指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512900.SH,南方中证全指证券公司ETF,SH,20170331,,20170310,南方基金管理股份有限公司,股票型,被动指数型,L,,中证全指证券公司,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指证券公司,中证全指证券公司指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512580.SH,广发中证环保产业ETF,SH,20170228,,20170125,广发基金管理有限公司,股票型,被动指数型,L,000827.SH,中证环保产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证环保产业,中证环保产业指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512100.SH,南方中证1000ETF,SH,20161104,,20160929,南方基金管理股份有限公司,股票型,被动指数型,L,000852.SH,中证1000,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证1000,中证1000指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512680.SH,广发中证军工ETF,SH,20161014,,20160830,广发基金管理有限公司,股票型,被动指数型,L,399967.SZ,中证军工,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证军工,中证军工指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512000.SH,华宝中证全指证券公司ETF,SH,20160914,,20160830,华宝基金管理有限公司,股票型,被动指数型,L,,中证全指证券公司,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指证券公司,中证全指证券公司指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512810.SH,华宝中证军工ETF,SH,20160822,,20160805,华宝基金管理有限公司,股票型,被动指数型,L,399967.SZ,中证军工,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证军工,中证军工指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
510810.SH,汇添富中证上海国企ETF,SH,20160829,,20160728,汇添富基金管理股份有限公司,股票型,被动指数型,L,,中证上海国企,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证上海国企,中证上海国企指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512660.SH,国泰中证军工ETF,SH,20160808,,20160726,国泰基金管理有限公司,股票型,被动指数型,L,399967.SZ,中证军工,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证军工,中证军工指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512880.SH,国泰中证全指证券公司ETF,SH,20160808,,20160726,国泰基金管理有限公司,股票型,被动指数型,L,,中证全指证券公司,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指证券公司,中证全指证券公司指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159949.SZ,华安创业板50ETF,SZ,20160722,,20160630,华安基金管理有限公司,股票型,被动指数型,L,399673.SZ,创业板50,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板50,创业板50指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
