ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,benchmark,status,invest_type,type,market,excl_tags,retrieval_date
159156.SZ,万家国证新能源车电池ETF,万家基金管理有限公司,恒丰银行股份有限公司,股票型,20260204,,20260212,20260126,,2.9646,国证新能源车电池指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159158.SZ,景顺长城中证全指电力公用事业ETF,景顺长城基金管理有限公司,国投证券股份有限公司,股票型,20260116,,20260127,20260107,,16.6704,中证全指电力公用事业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159159.SZ,国投瑞银中证全指公用事业ETF,国投瑞银基金管理有限公司,中国银河证券股份有限公司,股票型,20260204,,20260212,20260119,,6.3232,中证全指公用事业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159160.SZ,东财中证电池主题ETF,东财基金管理有限公司,兴业银行股份有限公司,股票型,20260319,,20260327,20260309,,3.1582,中证电池主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159161.SZ,东财中证工程机械主题ETF,东财基金管理有限公司,兴业银行股份有限公司,股票型,20260629,,20260707,20260602,,2.1733,中证工程机械主题指数收益率×100%,L,,股票型,E,[],2026-09-04 10:05:42
159165.SZ,永赢中证畜牧养殖产业ETF,永赢基金管理有限公司,中信建投证券股份有限公司,股票型,20260204,,20260212,20260119,,3.8557,中证畜牧养殖产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159166.SZ,长城国证自由现金流ETF,长城基金管理有限公司,中国建设银行股份有限公司,股票型,20260311,,20260318,20260302,,4.0482,国证自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159172.SZ,汇添富中证畜牧养殖产业ETF,汇添富基金管理股份有限公司,光大证券股份有限公司,股票型,20260311,,20260320,20260225,,4.2583,中证畜牧养殖产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159173.SZ,南方中证全指农牧渔ETF,南方基金管理股份有限公司,中国工商银行股份有限公司,股票型,20260325,,20260402,20260309,,2.2146,中证全指农牧渔指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159175.SZ,易方达中证电池主题ETF,易方达基金管理有限公司,中国民生银行股份有限公司,股票型,20260225,,20260305,20260204,,8.5927,中证电池主题指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159176.SZ,华宝中证全指家用电器ETF,华宝基金管理有限公司,中泰证券股份有限公司,股票型,20260326,,20260403,20260316,,2.153,中证全指家用电器指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159177.SZ,鹏华中证工程机械主题ETF,鹏华基金管理有限公司,南京银行股份有限公司,股票型,20260317,,20260402,20260302,,3.2762,中证工程机械主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159178.SZ,汇添富国证消费电子主题ETF,汇添富基金管理股份有限公司,中国农业银行股份有限公司,股票型,20260420,,20260428,20260408,,2.5343,国证消费电子主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159180.SZ,银华国证工业软件主题ETF,银华基金管理股份有限公司,华泰证券股份有限公司,股票型,20260325,,20260403,20260309,,2.1116,国证工业软件主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159181.SZ,易方达国证石油天然气ETF,易方达基金管理有限公司,招商银行股份有限公司,股票型,20260311,,20260319,20260305,,2.0941,国证石油天然气指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159182.SZ,南方中证全指家用电器ETF,南方基金管理股份有限公司,招商银行股份有限公司,股票型,20260424,,20260508,20260408,,2.4249,中证全指家用电器指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159183.SZ,招商中证新能源汽车ETF,招商基金管理有限公司,浙商银行股份有限公司,股票型,20260313,,20260324,20260305,,4.1639,中证新能源汽车指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159187.SZ,景顺长城创业板新能源ETF,景顺长城基金管理有限公司,华泰证券股份有限公司,股票型,20260324,,20260401,20260312,,2.6118,创业板新能源指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159189.SZ,华夏国证石油天然气ETF,华夏基金管理有限公司,中国建设银行股份有限公司,股票型,20260311,,20260319,20260304,,2.4908,国证石油天然气指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159190.SZ,天弘创业板新能源ETF,天弘基金管理有限公司,中信建投证券股份有限公司,股票型,20260318,,20260330,20260309,,2.3407,创业板新能源指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159192.SZ,汇添富中证家电龙头ETF,汇添富基金管理股份有限公司,国金证券股份有限公司,股票型,20260422,,20260430,20260407,,2.3999,中证家电龙头指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159193.SZ,银华国证新能源电池ETF,银华基金管理股份有限公司,中信证券股份有限公司,股票型,20260423,,20260506,20260415,,6.0308,国证新能源电池指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159195.SZ,华安国证石油天然气ETF,华安基金管理有限公司,国投证券股份有限公司,股票型,20260320,,20260402,20260311,,2.6349,国证石油天然气指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159197.SZ,招商国证石油天然气ETF,招商基金管理有限公司,东方财富证券股份有限公司,股票型,20260325,,20260402,20260309,,2.1439,国证石油天然气指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159199.SZ,平安国证石油天然气ETF,平安基金管理有限公司,华泰证券股份有限公司,股票型,20260330,,20260409,20260316,,2.3115,国证石油天然气指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159201.SZ,华夏国证自由现金流ETF,华夏基金管理有限公司,中泰证券股份有限公司,股票型,20250219,,20250227,20250124,,6.9428,国证自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159203.SZ,博时国证大盘成长ETF,博时基金管理有限公司,国泰海通证券股份有限公司,股票型,20250618,,20250630,20250603,,3.0879,国证大盘成长指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159205.SZ,东财创业板ETF,东财基金管理有限公司,兴业银行股份有限公司,股票型,20250604,,20250612,20250515,,5.0306,创业板指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159206.SZ,永赢国证商用卫星通信产业ETF,永赢基金管理有限公司,中信建投证券股份有限公司,股票型,20250306,,20250314,20250224,,2.3895,国证商用卫星通信产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159207.SZ,广发中证智选高股息策略ETF,广发基金管理有限公司,上海浦东发展银行股份有限公司,股票型,20250327,,20250409,20250303,,4.8098,中证智选高股息策略指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159208.SZ,万家国证航天航空行业ETF,万家基金管理有限公司,中国建设银行股份有限公司,股票型,20250428,,20250512,20250328,,2.1446,国证航天航空行业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159209.SZ,招商中证全指红利质量ETF,招商基金管理有限公司,财通证券股份有限公司,股票型,20250312,,20250325,20250224,,3.3764,中证全指红利质量指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159211.SZ,富国深证100ETF,富国基金管理有限公司,中国工商银行股份有限公司,股票型,20250402,,20250414,20250317,,2.3768,深证100指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159212.SZ,南方深证100ETF,南方基金管理股份有限公司,中国农业银行股份有限公司,股票型,20250327,,20250409,20250317,,9.432,深证100指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159213.SZ,汇添富中证机器人ETF,汇添富基金管理股份有限公司,国信证券股份有限公司,股票型,20250421,,20250430,20250407,,2.2624,中证机器人指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159215.SZ,平安中证A500ETF,平安基金管理有限公司,中国农业银行股份有限公司,股票型,20250326,,20250407,20250317,,20.2658,中证A500指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159216.SZ,大成深证100ETF,大成基金管理有限公司,中信证券股份有限公司,股票型,20250402,,20250411,20250317,,4.2805,深证100指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159218.SZ,招商中证卫星产业ETF,招商基金管理有限公司,中国银河证券股份有限公司,股票型,20250514,,20250522,20250407,,2.0562,中证卫星产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159219.SZ,融通深证100ETF,融通基金管理有限公司,兴业银行股份有限公司,股票型,20250424,,20250513,20250321,,2.9239,深证100指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159221.SZ,嘉实国证自由现金流ETF,嘉实基金管理有限公司,中国工商银行股份有限公司,股票型,20250430,,20250513,20250421,,2.9001,国证自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159222.SZ,易方达国证自由现金流ETF,易方达基金管理有限公司,中信证券股份有限公司,股票型,20250409,,20250417,20250324,,11.5437,国证自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159223.SZ,永赢国证自由现金流ETF,永赢基金管理有限公司,中国银行股份有限公司,股票型,20250625,,20250703,20250611,,2.9984,国证自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159225.SZ,银华国证自由现金流ETF,银华基金管理股份有限公司,平安银行股份有限公司,股票型,20250409,,20250417,20250324,,4.4574,国证自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159226.SZ,国泰中证A500增强策略ETF,国泰基金管理有限公司,中国工商银行股份有限公司,股票型,20250520,,20250529,20250401,,5.7009,中证A500指数收益率×100%,L,增强指数型,股票型,E,[],2026-09-04 10:05:42
159227.SZ,华夏国证航天航空行业ETF,华夏基金管理有限公司,中国农业银行股份有限公司,股票型,20250430,,20250516,20250414,,4.1991,国证航天航空行业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159228.SZ,长城中证红利低波动100ETF,长城基金管理有限公司,中国农业银行股份有限公司,股票型,20250605,,20250618,20250526,,3.2021,中证红利低波动100指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159229.SZ,广发中证800自由现金流ETF,广发基金管理有限公司,中信银行股份有限公司,股票型,20250506,,20250515,20250407,,2.5256,中证800自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159230.SZ,华夏国证通用航空产业ETF,华夏基金管理有限公司,国泰海通证券股份有限公司,股票型,20250521,,20250530,20250507,,2.623,国证通用航空产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159231.SZ,华宝国证通用航空产业ETF,华宝基金管理有限公司,长江证券股份有限公司,股票型,20250418,,20250429,20250407,,2.5405,国证通用航空产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159232.SZ,南方中证全指自由现金流ETF,南方基金管理股份有限公司,国信证券股份有限公司,股票型,20250423,,20250430,20250414,,19.0895,中证全指自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159233.SZ,平安中证全指自由现金流ETF,平安基金管理有限公司,中国工商银行股份有限公司,股票型,20250521,,20250604,20250414,,7.1762,中证全指自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159235.SZ,大成中证全指自由现金流ETF,大成基金管理有限公司,华泰证券股份有限公司,股票型,20250423,,20250430,20250414,,10.8773,中证全指自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159236.SZ,工银瑞信中证全指自由现金流ETF,工银瑞信基金管理有限公司,华泰证券股份有限公司,股票型,20250430,,20250516,20250414,,5.2972,中证全指自由现金流指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159238.SZ,景顺长城沪深300增强策略ETF,景顺长城基金管理有限公司,兴业银行股份有限公司,股票型,20250528,,20250609,20250512,,4.3902,沪深300指数收益率×100%,L,增强指数型,股票型,E,[],2026-09-04 10:05:42
159240.SZ,天弘中证A500增强策略ETF,天弘基金管理有限公司,中信建投证券股份有限公司,股票型,20250605,,20250617,20250519,,2.2462,中证A500指数收益率×100%,L,增强指数型,股票型,E,[],2026-09-04 10:05:42
159241.SZ,天弘国证航天航空行业ETF,天弘基金管理有限公司,中信证券股份有限公司,股票型,20250521,,20250529,20250506,,3.4437,国证航天航空行业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159242.SZ,大成创业板人工智能ETF,大成基金管理有限公司,华泰证券股份有限公司,股票型,20250716,,20250724,20250701,,4.0428,创业板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159243.SZ,招商创业板人工智能ETF,招商基金管理有限公司,平安银行股份有限公司,股票型,20251224,,20260105,20251020,,2.1003,创业板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159246.SZ,富国创业板人工智能ETF,富国基金管理有限公司,中信建投证券股份有限公司,股票型,20250702,,20250710,20250616,,2.5583,创业板人工智能指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159247.SZ,汇添富创业板ETF,汇添富基金管理股份有限公司,中国建设银行股份有限公司,股票型,20260122,,20260202,20251020,,2.6399,创业板指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
