etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,status,index_code,index_name,index_publisher,publisher_confidence,index_category,asset_class,domestic_a_share_flag,passive_index_flag,cross_mixed_flag,is_csi_publisher,eligible,exclusion_reason,match_level,bench_idx_name,benchmark,data_source,retrieval_date,has_daily,history_start,history_end,n_days,close,daily_amount,adv20,adv60,fund_share,fund_size,premium_max,zero_amt_days,adj_factor_last,last_amount,fund_share_first_date,fund_share_last_date
159797.SZ,汇添富中证全指医疗器械ETF,SZ,20220516,,20220428,汇添富基金管理股份有限公司,L,,中证全指医疗器械,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指医疗器械,中证全指医疗器械指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220516,20260903,1048,0.675,1146396.4000000001,4912118.715,4901015.968333333,39498.9247,266617741.72500005,,0,1.0,1146.3964,20220428,20260903
159798.SZ,易方达中证消费50ETF,SZ,20220511,,20220428,易方达基金管理有限公司,L,000126.SH,中证消费50,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证消费50,中证消费50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220511,20260903,1051,0.864,11547199.0,13988932.61,16152209.208333336,17424.539,150548016.96,,0,1.0,11547.199,20220428,20260903
561560.SH,华泰柏瑞中证全指电力公用事业ETF,SH,20220516,,20220426,华泰柏瑞基金管理有限公司,L,,中证全指电力公用事业,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指电力公用事业,中证全指电力公用事业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220516,20260903,1048,1.271,44102926.0,59929465.849999994,97864148.01666668,192912.42,2451916858.2000003,,0,1.0,44102.926,20220426,20260903
159625.SZ,嘉实国证绿色电力ETF,SZ,20220429,,20220421,嘉实基金管理有限公司,L,,国证绿色电力,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,True,False,False,True,,L5_RULE,国证绿色电力,国证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220429,20260903,1056,1.209,33096502.3,31466819.17,57040143.61666667,201091.3777,2431194756.393,,0,1.0,33096.5023,20220421,20260903
159618.SZ,华安中证光伏产业ETF,SZ,20220422,,20220408,华安基金管理有限公司,L,931151.CSI,中证光伏产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证光伏产业,中证光伏产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220422,20260903,1061,0.64,1488689.0,1644423.68,2167505.623333333,7913.1407,50644100.480000004,,0,1.0,1488.689,20220408,20260903
517760.SH,浦银安盛中证沪港深消费龙头ETF,SH,20220419,20240529,20220401,浦银基金管理有限公司,D,931068.CSI,中证沪港深消费龙头,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深消费龙头,中证沪港深消费龙头指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220419,20240322,465,0.848,93343.0,196612.5,499129.6166666667,355.2626,3012626.8479999998,,0,1.0,93.343,20220401,20240326
560880.SH,广发中证全指家用电器ETF,SH,20220412,,20220330,广发基金管理有限公司,L,,中证全指家用电器,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指家用电器,中证全指家用电器指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220412,20260903,1069,1.542,18426872.0,17337245.45,18755561.93333333,19373.2,298734744.0,,0,1.0,18426.872,20220330,20260903
517900.SH,招商中证银行AH价格优选ETF,SH,20220325,,20220315,招商基金管理有限公司,L,,中证银行AH价格优选,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证银行AH价格优选,中证银行AH价格优选指数(人民币)×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220325,20260903,1079,1.576,44288437.0,39242194.1,37309174.400000006,37799.35,595717756.0,,0,1.0,44288.437,20220315,20260903
562520.SH,华夏中证智选1000成长创新策略ETF,SH,20220322,,20220308,华夏基金管理有限公司,L,,中证智选1000成长创新策略,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证智选1000成长创新策略,中证智选1000成长创新策略指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220322,20260903,1082,1.37,2753713.0,6904924.049999999,7985181.3,2856.8,39138160.0,,0,1.0,2753.713,20220308,20260903
517780.SH,浦银安盛中华交易服务沪深港300ETF,SH,20220318,20231114,20220308,浦银基金管理有限公司,D,,中华交易服务沪深港300,中华交易服务有限公司,RULE_BASED,,EQUITY,False,True,True,False,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L5_RULE,中华交易服务沪深港300,中华交易服务沪深港300指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220318,20230120,204,1.07,754679.0,393854.4,533526.4166666667,945.11,10112677.0,,0,1.0,754.679,20220308,20230131
159787.SZ,易方达中证全指建筑材料ETF,SZ,20220315,,20220304,易方达基金管理有限公司,L,,中证全指建筑材料,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指建筑材料,中证全指建筑材料指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220315,20260903,1087,0.593,1743250.2999999998,1865395.7550000001,1663874.0133333332,13202.1633,78288828.369,,0,1.0,1743.2503,20220304,20260903
517500.SH,国泰中证沪港深动漫游戏ETF,SH,20220315,20231221,20220303,国泰基金管理有限公司,D,930901.CSI,中证沪港深动漫游戏,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深动漫游戏,中证沪港深动漫游戏指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220315,20231113,405,1.232,1482379.0,1506027.9500000002,1351814.416666667,411.3,5067216.0,,0,1.0,1482.379,20220303,20231113
560600.SH,方正富邦中证医药及医疗器械创新ETF,SH,20220315,20231229,20220303,方正富邦基金管理有限公司,D,,中证医药及医疗器械创新,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证医药及医疗器械创新,中证医药及医疗器械创新指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220315,20231109,400,0.691,3923982.0,1362394.4500000002,1117550.9666666666,2970.5799,20526707.108999997,,0,1.0,3923.982,20220303,20231110
159796.SZ,汇添富中证电池主题ETF,SZ,20220314,,20220303,汇添富基金管理股份有限公司,L,,中证电池主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证电池主题,中证电池主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220314,20260903,1088,0.81,136836271.4,206021596.85499996,294038786.7,610246.755,4942998715.5,,0,1.0,136836.2714,20220303,20260903
159791.SZ,华夏沪深300ESG基准ETF,SZ,20220308,,20220224,华夏基金管理有限公司,L,,沪深300ESG基准,UNKNOWN,RULE_BASED,,EQUITY,True,True,False,False,True,,L5_RULE,沪深300ESG基准,沪深300ESG基准指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220308,20260903,1088,1.095,380364.3,2275026.5849999995,2909089.5050000004,2908.3347,31846264.965,,0,1.0,380.3643,20220224,20260903
159769.SZ,银华中证消费电子主题ETF,SZ,20220303,20240710,20220218,银华基金管理股份有限公司,D,,中证消费电子主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证消费电子主题,中证消费电子主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220303,20240702,566,0.696,2825366.0,2232253.55,2274736.4500000007,3644.532,25365942.72,,0,1.0,2825.366,20220218,20240709
159619.SZ,国泰中证基建ETF,SZ,20220218,,20220209,国泰基金管理有限公司,L,930608.CSI,中证基建,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L1_EX_EXACT,中证基建,中证基建指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220218,20260903,1104,0.937,3098661.3000000003,2989783.7399999998,3326544.2366666673,7498.1007,70257203.559,,0,1.0,3098.6613,20220209,20260903
159768.SZ,银华中证内地地产主题ETF,SZ,20220216,,20220127,银华基金管理股份有限公司,L,,中证内地地产主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证内地地产主题,中证内地地产主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220216,20260903,1106,0.433,43473698.900000006,42444699.805,38802873.8,89945.0311,389461984.6629999,,0,1.0,43473.6989,20220127,20260903
159795.SZ,汇添富中证智能汽车主题ETF,SZ,20220214,,20220127,汇添富基金管理股份有限公司,L,399432.SZ,中证智能汽车主题,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,中证智能汽车主题,中证智能汽车主题指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220214,20260903,1108,0.871,1068979.2,1672875.83,2737971.5783333336,2916.9473,25406610.983,,0,1.0,1068.9792,20220127,20260903
560100.SH,南方中证500增强策略ETF,SH,20220216,,20220126,南方基金管理股份有限公司,L,000905.SH,中证500,中证指数有限公司,INDEX_BASIC,规模指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L1_EX_EXACT,中证500,中证500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220216,20260903,1106,1.335,9682570.0,10673052.45,14834433.166666664,5358.03,71529700.5,,0,1.0,9682.57,20220126,20260903
561120.SH,富国中证全指家用电器ETF,SH,20220215,,20220125,富国基金管理有限公司,L,,中证全指家用电器,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指家用电器,中证全指家用电器指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220215,20260903,1107,1.274,11634787.0,9350152.35,9633302.9,2815.99,35875712.599999994,,0,1.0,11634.787,20220125,20260903
159778.SZ,鹏华中证工业互联网主题ETF,SZ,20220217,,20220125,鹏华基金管理有限公司,L,,中证工业互联网主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证工业互联网主题,中证工业互联网主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220217,20260903,1105,1.18,476231.7,1538862.08,2441368.7766666673,4025.5382,47501350.76,,0,1.0,476.2317,20220125,20260903
517550.SH,招商中证沪港深消费龙头ETF,SH,20220208,,20220120,招商基金管理有限公司,L,931068.CSI,中证沪港深消费龙头,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深消费龙头,中证沪港深消费龙头指数(人民币)收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220208,20260903,1112,0.653,2509380.0,4319137.1,5129335.649999999,8041.74,52512562.2,,0,1.0,2509.38,20220120,20260903
561100.SH,富国中证消费电子主题ETF,SH,20220208,,20220120,富国基金管理有限公司,L,,中证消费电子主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证消费电子主题,中证消费电子主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220208,20260903,1112,1.582,44035311.0,55380308.25,78977857.51666665,60474.69,956709595.8000001,,0,1.0,44035.311,20220120,20260903
159613.SZ,嘉实中证信息安全主题ETF,SZ,20220127,,20220119,嘉实基金管理有限公司,L,399994.SZ,中证信息安全主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L4_NORM_EX,中证信息安全主题,中证信息安全主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220127,20260903,1115,0.891,7982085.100000001,9399540.12,12590784.590000002,10659.0217,94971883.347,,0,1.0,7982.0851,20220119,20260903
159738.SZ,华泰柏瑞中证沪港深云计算产业ETF,SZ,20220128,,20220118,华泰柏瑞基金管理有限公司,L,930851.CSI,中证沪港深云计算产业,中证指数有限公司、上海证券交易所,INDEX_BASIC,主题指数,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深云计算产业,中证沪港深云计算产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220128,20260903,1114,2.009,22555522.6,24903367.825000003,29246858.391666666,13099.2667,263164268.003,,0,1.0,22555.5226,20220118,20260903
562950.SH,易方达中证消费电子主题ETF,SH,20220120,,20220112,易方达基金管理有限公司,L,,中证消费电子主题,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证消费电子主题,中证消费电子主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220120,20260903,1120,1.525,101382376.0,113685403.14999999,142210719.9333333,104925.83,1600118907.5,,0,1.0,101382.376,20220112,20260903
159775.SZ,建信国证新能源车电池ETF,SZ,20220124,,20220107,建信基金管理有限责任公司,L,,国证新能源车电池,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,True,False,False,True,,L5_RULE,国证新能源车电池,国证新能源车电池指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220124,20260903,1118,0.751,16708002.0,18921707.43,20376300.50666667,67864.8961,509665369.711,,0,1.0,16708.002,20220107,20260903
516530.SH,银华中证现代物流ETF,SH,20220117,,20220104,银华基金管理股份有限公司,L,,中证现代物流,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证现代物流,中证现代物流指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220117,20260903,1123,1.024,2952288.0,997649.4,887966.2333333332,1680.23,17205555.2,,0,1.0,2952.288,20220104,20260903
517270.SH,浦银安盛中证沪港深科技龙头ETF,SH,20220112,20240520,20211230,浦银基金管理有限公司,D,931087.CSI,中证沪港深科技龙头,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,False,True,True,True,False,CROSS/MIXED;NOT_DOMESTIC_A_SHARE,L2B_EX_REVSUB,中证沪港深科技龙头,中证沪港深科技龙头指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220112,20240301,514,0.663,869765.0,921904.0499999998,631525.7166666668,1709.16,11331730.8,,0,1.0,869.765,20211230,20240305
562910.SH,易方达中证装备产业ETF,SH,20220110,,20211229,易方达基金管理有限公司,L,,中证装备产业,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证装备产业,中证装备产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220110,20260903,1128,0.809,3099267.0,8564511.65,15859974.616666669,29822.73,241265885.70000002,,0,1.0,3099.267,20211229,20260903
516810.SH,华夏中证农业主题ETF,SH,20220111,,20211229,华夏基金管理有限公司,L,000949.CSI,中证农业主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,True,True,,L2B_EX_REVSUB,中证农业主题,中证农业主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220111,20260903,1127,0.77,73312145.0,80283064.95,86532275.91666669,52547.89,404618753.0,,0,1.0,73312.145,20211229,20260903
159611.SZ,广发中证全指电力公用事业ETF,SZ,20220107,,20211229,广发基金管理有限公司,L,,中证全指电力公用事业,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证全指电力公用事业,中证全指电力公用事业指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220107,20260903,1129,1.047,366465153.79999995,413868484.975,582993434.4333334,936316.29,9803231556.3,,0,1.0,366465.1538,20211229,20260903
159728.SZ,南方国证在线消费ETF,SZ,20220111,,20211229,南方基金管理股份有限公司,L,399361.SZ,国证在线消费,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,True,False,False,True,,L2B_EX_REVSUB,国证在线消费,国证在线消费指数×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220111,20260903,1124,0.787,5715956.8,5779653.045000001,6640331.600000001,4591.0129,36131271.523,,0,1.0,5715.9568,20211229,20260903
159743.SZ,博时中证湖北新旧动能转换ETF,SZ,20220111,,20211229,博时基金管理有限公司,L,,中证湖北新旧动能转换,中证指数有限公司,RULE_BASED,,EQUITY,True,True,False,True,True,,L5_RULE,中证湖北新旧动能转换,中证湖北新旧动能转换指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20220111,20260903,1127,1.386,1193252.4000000001,849674.38,1487688.9599999997,10994.11,152378364.6,,0,1.0,1193.2524,20211229,20260903
